case,frequency_real,frequency_imag,v(buf)_real,v(buf)_imag,v(hp)_real,v(hp)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rh)_real,i(rh)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,i(ch)_real,i(ch)_imag,i(cl)_real,i(cl)_imag
1,17782.79410038899,0.0,0.9999325569859752,0.007166649817849621,0.9999199033850615,0.008949312793211444,0.0,0.0,1.0,0.0,0.448288711380357,-0.4937179408293098,0.0,0.0,-2.757668001662078e-05,-2.504418666058065e-05,-9.999299025840955e-05,-8.949402286340807e-07,9.999199033850616e-05,8.949312793211445e-07,5.516438456056182e-05,5.008845906471594e-05,-2.757668001662078e-05,-2.504418666058065e-05,9.999299025840955e-05,8.949402286339418e-07,5.516438456056184e-05,5.008845906471594e-05
1,18478.49797422266,0.0,0.9999382509438924,0.006759978098777221,0.9999258205858786,0.00861242773762448,0.0,0.0,1.0,0.0,0.4292089483063822,-0.4915680365842678,0.0,0.0,-2.853095274216177e-05,-2.491636008043968e-05,-9.999358198440844e-05,-8.612513861909477e-07,9.999258205858787e-05,8.61242773762448e-07,5.707293026375103e-05,4.983280146830451e-05,-2.853095274216177e-05,-2.491636008043968e-05,9.999358198440844e-05,8.612513861910328e-07,5.707293026375102e-05,4.98328014683045e-05
1,19201.41938638775,0.0,0.9999434872269407,0.006363253620142403,0.9999313006788362,0.008288220651451367,0.0,0.0,1.0,0.0,0.4103445258348086,-0.4887013155596645,0.0,0.0,-2.947443555742502e-05,-2.47531899706542e-05,-9.999412999918427e-05,-8.2883035336552e-07,9.999313006788362e-05,8.288220651451368e-07,5.895989613921321e-05,4.950645691798069e-05,-2.947443555742502e-05,-2.47531899706542e-05,9.999412999918427e-05,8.288303533651831e-07,5.895989613921322e-05,4.950645691798069e-05
1,19952.62314968852,0.0,0.9999482964274657,0.00597589290626916,0.9999363759491305,0.00797621481967169,0.0,0.0,1.0,0.0,0.3917463524610039,-0.4851409514135663,0.0,0.0,-3.040458456733675e-05,-2.455580584339272e-05,-9.999463753128898e-05,-7.976294581820559e-07,9.999363759491305e-05,7.976214819671691e-07,6.082019439664619e-05,4.911168443198355e-05,-3.040458456733675e-05,-2.455580584339272e-05,9.999463753128898e-05,7.976294581827448e-07,6.08201943966462e-05,4.911168443198355e-05
1,20733.21573485926,0.0,0.9999527066297874,0.0055973261941644,0.9999410762979523,0.007675951409772005,0.0,0.0,1.0,0.0,0.3734623634614611,-0.480914471684842,0.0,0.0,-3.131900441236818e-05,-2.432555559039862e-05,-9.999510757087152e-05,-7.676028169270599e-07,9.999410762979523e-05,7.675951409772005e-07,6.264903431683265e-05,4.865117978790064e-05,-3.131900441236818e-05,-2.432555559039862e-05,9.999510757087152e-05,7.676028169272805e-07,6.264903431683264e-05,4.865117978790063e-05
1,21544.34690031854,0.0,0.9999567435766005,0.005226996603346518,0.9999454294184376,0.007386988805602567,0.0,0.0,1.0,0.0,0.3555370701299319,-0.4760533096187097,0.0,0.0,-3.22154708150349e-05,-2.406398303276571e-05,-9.999554288727319e-05,-7.387062675480449e-07,9.999454294184377e-05,7.386988805602567e-07,6.444196734466687e-05,4.812803062220562e-05,-3.22154708150349e-05,-2.406398303276571e-05,9.999554288727319e-05,7.387062675486721e-07,6.444196734466685e-05,4.812803062220563e-05
1,22387.21138568308,0.0,0.9999604308214676,0.004864359323526029,0.9999494609586496,0.007108901965539948,0.0,0.0,1.0,0.0,0.3380111855615751,-0.4705923066703858,0.0,0.0,-3.309194929836112e-05,-2.377280300551167e-05,-9.999594604532591e-05,-7.108973054566203e-07,9.999494609586496e-05,7.108901965539949e-07,6.619492452598925e-05,4.754566659939118e-05,-3.309194929836112e-05,-2.377280300551167e-05,9.999594604532591e-05,7.108973054570973e-07,6.619492452598926e-05,4.754566659939118e-05
1,23263.05067153593,0.0,0.9999637898682752,0.004508880819081872,0.999953194672538,0.006841281804124484,0.0,0.0,1.0,0.0,0.3209213319719337,-0.4645691799816618,0.0,0.0,-3.394660982679321e-05,-2.345387469163758e-05,-9.999631942044847e-05,-6.84135021692539e-07,9.99953194672538e-05,6.841281804124485e-07,6.790424578963415e-05,4.690780608007437e-05,-3.394660982679321e-05,-2.345387469163758e-05,9.999631942044847e-05,6.841350216930392e-07,6.790424578963415e-05,4.690780608007438e-05
1,24173.1548080407,0.0,0.9999668402984695,0.004160038049289951,0.9999566525597642,0.006583734596363685,0.0,0.0,1.0,0.0,0.3042998316861494,-0.4580239693404625,0.0,0.0,-3.477783726320988e-05,-2.310917393112406e-05,-9.999666521262898e-05,-6.583800433689058e-07,9.999566525597643e-05,6.583734596363685e-07,6.9566700861232e-05,4.621840073897525e-05,-3.477783726320988e-05,-2.310917393112406e-05,9.999666521262898e-05,6.583800433692647e-07,6.956670086123201e-05,4.621840073897524e-05
1,25118.86431509545,0.0,0.9999695998868189,0.003817317703272534,0.9999598549952141,0.00633588140391516,0.0,0.0,1.0,0.0,0.2881745812066925,-0.4509984777578096,0.0,0.0,-3.558423767124896e-05,-2.274076521153383e-05,-9.99969854593764e-05,-6.335944762736467e-07,9.999598549952142e-05,6.33588140391516e-07,7.117950186801265e-05,4.548157954610821e-05,-3.558423767124896e-05,-2.274076521153383e-05,9.99969854593764e-05,6.335944762728907e-07,7.117950186801266e-05,4.548157954610821e-05
1,26101.572156825,0.0,0.9999720847063784,0.003480215448647518,0.9999628208489549,0.006097357522384741,0.0,0.0,1.0,0.0,0.2725690052876497,-0.4435357188991618,0.0,0.0,-3.636464061691075e-05,-2.235077400201851e-05,-9.999728204771634e-05,-6.097418495977502e-07,9.99962820848955e-05,6.097357522384741e-07,7.274030794187287e-05,4.470159343478093e-05,-3.636464061691075e-05,-2.235077400201851e-05,9.999728204771634e-05,6.09741849596151e-07,7.274030794187289e-05,4.470159343478093e-05
1,27122.7257933199,0.0,0.9999743092232867,0.003148235192866575,0.9999655675973409,0.005867811948998033,0.0,0.0,1.0,0.0,0.2575020858062609,-0.4356793832806937,0.0,0.0,-3.711809772964647e-05,-2.194136002620531e-05,-9.999755672530168e-05,-5.86787062710481e-07,9.99965567597341e-05,5.867811948998034e-07,7.424722234170258e-05,4.388276184735603e-05,-3.711809772964647e-05,-2.194136002620531e-05,9.999755672530168e-05,5.867870627108054e-07,7.42472223417026e-05,4.388276184735604e-05
1,28183.82931264413,0.0,0.9999762863819567,0.002820888356239457,0.9999681114259212,0.00564690686992562,0.0,0.0,1.0,0.0,0.2429884584935396,-0.4274733334933596,0.0,0.0,-3.784387787010568e-05,-2.151469198705811e-05,-9.999781111070356e-05,-5.646963338983013e-07,9.999681114259212e-05,5.64690686992562e-07,7.569878278884171e-05,4.302942218495991e-05,-3.784387787010568e-05,-2.151469198705811e-05,9.999781111070356e-05,5.646963338993347e-07,7.569878278884173e-05,4.302942218495991e-05
1,29286.44564625194,0.0,0.9999780276811812,0.002497693155649612,0.9999704673247543,0.005434317166564171,0.0,0.0,1.0,0.0,0.2290385693000215,-0.4189611368617994,0.0,0.0,-3.854145931569963e-05,-2.107292416401497e-05,-9.999804670294276e-05,-5.434371509738245e-07,9.999704673247543e-05,5.434317166564171e-07,7.709394583811596e-05,4.214588300174491e-05,-3.854145931569963e-05,-2.107292416401497e-05,9.999804670294276e-05,5.434371509740581e-07,7.709394583811597e-05,4.21458830017449e-05
1,30432.19887107678,0.0,0.9999795432416086,0.002178173897972974,0.999972649176686,0.005229729940097383,0.0,0.0,1.0,0.0,0.2156588813352194,-0.4101856419916733,0.0,0.0,-3.921051941699338e-05,-2.061817520503139e-05,-9.999826489031777e-05,-5.22978223740922e-07,9.999726491766861e-05,5.229729940097383e-07,7.843206619063892e-05,4.123638158896463e-05,-3.921051941699338e-05,-2.061817520503139e-05,9.999826489031777e-05,5.229782237409629e-07,7.843206619063892e-05,4.123638158896463e-05
1,31622.77660168334,0.0,0.9999808418650048,0.001861860282217992,0.9999746698391142,0.005032844053682046,0.0,0.0,1.0,0.0,0.2028521229100688,-0.4011886037086159,0.0,0.0,-3.985092219842279e-05,-2.015250933864057e-05,-9.999846695858125e-05,-5.032894382119013e-07,9.999746698391143e-05,5.032844053682046e-07,7.97128718954936e-05,4.030504639908339e-05,-3.985092219842279e-05,-2.015250933864057e-05,9.999846695858125e-05,5.032894382134808e-07,7.97128718954936e-05,4.030504639908339e-05
1,32859.93247600607,0.0,0.9999819310856666,0.001548286709410345,0.9999765412197159,0.004843369691625532,0.0,0.0,1.0,0.0,0.1906175671901093,-0.3920103590306042,0.0,0.0,-4.04627043784217e-05,-1.967792013807153e-05,-9.999865409851281e-05,-4.843418125316523e-07,9.999765412197159e-05,4.843369691625533e-07,8.093643638955573e-05,3.935586457400145e-05,-4.04627043784217e-05,-1.967792013807153e-05,9.999865409851281e-05,4.843418125314623e-07,8.093643638955574e-05,3.935586457400146e-05
1,34145.48873833552,0.0,0.9999828172143068,0.001236991599250701,0.9999782743465857,0.004661027934941609,0.0,0.0,1.0,0.0,0.1789513342785323,-0.3826895551112485,0.0,0.0,-4.104606026731489e-05,-1.919631688425145e-05,-9.99988274129329e-05,-4.661074545220245e-07,9.999782743465858e-05,4.66102793494161e-07,8.210314829357746e-05,3.839265467104992e-05,-4.104606026731489e-05,-1.919631688425145e-05,9.99988274129329e-05,4.66107454521512e-07,8.210314829357746e-05,3.839265467104992e-05
1,35481.33892335703,0.0,0.9999835053746825,0.0009275167125782838,0.9999798794331962,0.004485550352691724,0.0,0.0,1.0,0.0,0.1678467071291526,-0.3732629285933068,0.0,0.0,-4.160132597352817e-05,-1.870951349960919e-05,-9.999898792319904e-05,-4.485595208221504e-07,9.999798794331963e-05,4.485550352691724e-07,8.321367982455299e-05,3.741904453058851e-05,-4.160132597352817e-05,-1.870951349960919e-05,9.999898792319904e-05,4.48559520820452e-07,8.3213679824553e-05,3.741904453058851e-05
1,36869.45064519521,0.0,0.9999839995331985,0.0006194064786766383,0.9999813659385623,0.004316678608538537,0.0,0.0,1.0,0.0,0.1572944534732987,-0.3637651345498868,0.0,0.0,-4.212896330874766e-05,-1.821921996150518e-05,-9.999913657522218e-05,-4.316721775310395e-07,9.999813659385623e-05,4.316678608538538e-07,8.426895460598999e-05,3.643845410285634e-05,-4.212896330874766e-05,-1.821921996150518e-05,9.999913657522218e-05,4.316721775322364e-07,8.426895460598999e-05,3.643845410285634e-05
1,38311.86849557231,0.0,0.9999843025216743,0.0003122073264614837,0.9999827426229632,0.004154164081957876,0.0,0.0,1.0,0.0,0.1472831468664475,-0.3542286221784905,0.0,0.0,-4.262954373668304e-05,-1.772703605349715e-05,-9.999927424503893e-05,-4.15420562359381e-07,9.999827426229632e-05,4.154164081957876e-07,8.527011556552268e-05,3.54540829504952e-05,-4.262954373668304e-05,-1.772703605349715e-05,9.999927424503893e-05,4.154205623586135e-07,8.527011556552268e-05,3.54540829504952e-05
1,39810.71705534914,0.0,0.9999844160534166,5.467018593100252e-06,0.9999840175995502,0.003997767503574035,0.0,0.0,1.0,0.0,0.1377994809600198,-0.3446835536488823,0.0,0.0,-4.310373266039336e-05,-1.72344472744431e-05,-9.99994017439726e-05,-3.997807481240234e-07,9.999840175995503e-05,3.997767503574035e-07,8.621849350933968e-05,3.446890206674754e-05,-4.310373266039336e-05,-1.72344472744431e-05,9.99994017439726e-05,3.997807481248495e-07,8.62184935093397e-05,3.446890206674753e-05
1,41368.20402388446,0.0,0.9999843407327123,-0.0003012660124421263,0.9999851983821453,0.003847258604101636,0.0,0.0,1.0,0.0,0.128828572128411,-0.3351577619766701,0.0,0.0,-4.355227429126557e-05,-1.674282269898816e-05,-9.99995198234129e-05,-3.847297076683964e-07,9.999851983821453e-05,3.847258604101637e-07,8.711557686043013e-05,3.34856495964228e-05,-4.355227429126557e-05,-1.674282269898816e-05,9.99995198234129e-05,3.847297076686474e-07,8.711557686043013e-05,3.34856495964228e-05
1,42986.62347082213,0.0,0.999984076057791,-0.0006084433272348702,0.9999862919295075,0.003702415776395154,0.0,0.0,1.0,0.0,0.1203542465872792,-0.3256767434789068,0.0,0.0,-4.3975977293359e-05,-1.6253414567203e-05,-9.999962917924268e-05,-3.702452800562195e-07,9.999862919295075e-05,3.702415776395154e-07,8.796298294705118e-05,3.25068300151672e-05,-4.3975977293359e-05,-1.6253414567203e-05,9.999962917924268e-05,3.702452800554412e-07,8.79629829470512e-05,3.25068300151672e-05
1,44668.35921509565,0.0,0.9999836204172995,-0.0009165171422938343,0.999987304686333,0.003563025750124501,0.0,0.0,1.0,0.0,0.1123593090920104,-0.3162636802388236,0.0,0.0,-4.437570134825652e-05,-1.576735937468185e-05,-9.999973045593798e-05,-3.56306138038498e-07,9.999873046863331e-05,3.563025750124501e-07,8.876243113252892e-05,3.153471630965297e-05,-4.437570134825652e-05,-1.576735937468185e-05,9.999973045593798e-05,3.563061380367665e-07,8.876243113252892e-05,3.153471630965297e-05
1,46415.88833612709,0.0,0.9999829710802569,-0.001225940993777578,0.9999882426212257,0.003428883278611916,0.0,0.0,1.0,0.0,0.1048257911800626,-0.3069394880339469,0.0,0.0,-4.475234474243805e-05,-1.528568023576493e-05,-9.999982425036519e-05,-3.428917567452339e-07,9.999882426212257e-05,3.428883278611916e-07,8.951571799001943e-05,3.057135470401693e-05,-4.475234474243805e-05,-1.528568023576493e-05,9.999982425036519e-05,3.428917567458206e-07,8.951571799001946e-05,3.057135470401693e-05
1,48231.78482239234,0.0,0.9999821241794479,-0.001537170403070975,0.9999891112618648,0.003299790837381742,0.0,0.0,1.0,0.0,0.09773517770106459,-0.2977228853346027,0.0,0.0,-4.510683304003588e-05,-1.480929030018813e-05,-9.999991111529774e-05,-3.299823835324622e-07,9.999891112618649e-05,3.299790837381742e-07,9.022469464783834e-05,2.961857149315317e-05,-4.510683304003588e-05,-1.480929030018813e-05,9.999991111529774e-05,3.299823835309545e-07,9.022469464783835e-05,2.961857149315317e-05
1,50118.72336272647,0.0,0.9999810746881539,-0.001850663545161618,0.999989915727575,0.003175558333990545,0.0,0.0,1.0,0.0,0.09106861105509947,-0.2886304792284792,0.0,0.0,-4.544010886958078e-05,-1.433899701589527e-05,-9.999999156267321e-05,-3.175590089499192e-07,9.999899157275751e-05,3.175558333990545e-07,9.089124636330546e-05,2.867798156833176e-05,-4.544010886958078e-05,-1.433899701589527e-05,9.999999156267321e-05,3.175590089531568e-07,9.089124636330544e-05,2.867798156833176e-05
1,52079.48328595385,0.0,0.9999798163900858,-0.002166881920774003,0.9999906607594895,0.003056002828720374,0.0,0.0,1.0,0.0,0.08480707312978572,-0.2796768644441037,0.0,0.0,-4.575312282584926e-05,-1.387550704660824e-05,-0.0001000000660666097,-3.056033388709745e-07,9.999906607594895e-05,3.056002828720374e-07,9.151727432603002e-05,2.775099825233297e-05,-4.575312282584926e-05,-1.387550704660824e-05,0.0001000000660666097,3.056033388728132e-07,9.151727432603002e-05,2.775099825233298e-05
1,54116.95265464555,0.0,0.9999783418423497,-0.002486291033222576,0.9999913507484887,0.002940948265732885,0.0,0.0,1.0,0.0,0.07893154539277134,-0.2708747320075155,0.0,0.0,-4.604682546322653e-05,-1.341943167082108e-05,-0.0001000001350661996,-2.940977675211509e-07,9.999913507484886e-05,2.940948265732886e-07,9.210467964495784e-05,2.68388440974293e-05,-4.604682546322653e-05,-1.341943167082108e-05,0.0001000001350661996,2.940977675239353e-07,9.210467964495784e-05,2.68388440974293e-05
1,56234.13251903405,0.0,0.9999766423312185,-0.002809361070949021,0.9999919897610725,0.002830225214296428,0.0,0.0,1.0,0.0,0.07342314796392879,-0.2622349844513184,0.0,0.0,-4.632216034000658e-05,-1.297129250812869e-05,-0.000100000198968097,-2.830253516550307e-07,9.999919897610725e-05,2.830225214296428e-07,9.265534943672898e-05,2.594256233803694e-05,-4.632216034000658e-05,-1.297129250812869e-05,0.000100000198968097,2.830253516521967e-07,9.265534943672897e-05,2.594256233803695e-05
1,58434.14133735087,0.0,0.9999747078204565,-0.003136567596714311,0.9999925815633222,0.00272367061971219,0.0,0.0,1.0,0.0,0.06826325876929644,-0.2537668548866321,0.0,0.0,-4.658005805804194e-05,-1.253152743836765e-05,-0.0001000002581489138,-2.72369785642157e-07,9.999925815633222e-05,2.72367061971219e-07,9.317114490511602e-05,2.506302872899178e-05,-4.658005805804194e-05,-1.253152743836765e-05,0.0001000002581489138,2.723697856402116e-07,9.317114490511599e-05,2.506302872899178e-05
1,60720.21956909792,0.0,0.9999725268918934,-0.003468392244422173,0.9999931296430936,0.002621127563578963,0.0,0.0,1.0,0.0,0.06343361407657724,-0.2454780276327014,0.0,0.0,-4.682143123295457e-05,-1.210049659825874e-05,-0.000100000312957439,-2.621153774862162e-07,9.999931296430936e-05,2.621127563578962e-07,9.365389128153163e-05,2.420096353882792e-05,-4.682143123295457e-05,-1.210049659825874e-05,0.000100000312957439,2.621153774865311e-07,9.36538912815316e-05,2.420096353882792e-05
1,63095.73444801835,0.0,0.9999700866778881,-0.003805323424557501,0.9999936372305706,0.002522445033049167,0.0,0.0,1.0,0.0,0.05891639184046044,-0.2373747584658991,0.0,0.0,-4.704717032363165e-05,-1.167848835858818e-05,-0.0001000003637166943,-2.522470257462772e-07,9.999936372305706e-05,2.522445033049167e-07,9.410536948374276e-05,2.335694350413416e-05,-4.704717032363165e-05,-1.167848835858818e-05,0.0001000003637166943,2.522470257442946e-07,9.410536948374278e-05,2.335694350413416e-05
1,65564.18494179688,0.0,0.9999673727852957,-0.004147857039231192,0.9999941073172983,0.002427477698741386,0.0,0.0,1.0,0.0,0.05469427935591882,-0.2294619928923183,0.0,0.0,-4.725814024567759e-05,-1.126572520208777e-05,-0.0001000004107258371,-2.427501973531476e-07,9.999941073172984e-05,2.427477698741386e-07,9.452730934293768e-05,2.253141358530871e-05,-4.725814024567759e-05,-1.126572520208777e-05,0.0001000004107258371,2.427501973553023e-07,9.45273093429377e-05,2.253141358530871e-05
1,68129.20690579507,0.0,0.9999643692104828,-0.004496497207831515,0.9999945426738153,0.002336085700986848,0.0,0.0,1.0,0.0,0.05075052673931709,-0.2217434811613629,0.0,0.0,-4.745517769304958e-05,-1.086236943783568e-05,-0.0001000004542619242,-2.33610906182069e-07,9.999945426738153e-05,2.336085700986848e-07,9.492138424711657e-05,2.172469839535314e-05,-4.745517769304958e-05,-1.086236943783568e-05,0.0001000004542619242,2.336109061830194e-07,9.492138424711657e-05,2.172469839535314e-05
1,70794.57843841269,0.0,0.9999610582448897,-0.004851757004291616,0.999994945865977,0.002248134444099079,0.0,0.0,1.0,0.0,0.04706898774028112,-0.2142218890191045,0.0,0.0,-4.763908909285325e-05,-1.046852870206335e-05,-0.0001000004945815436,-2.248156925413469e-07,9.999949458659771e-05,2.248134444099079e-07,9.528920705046086e-05,2.093701320148129e-05,-4.763908909285325e-05,-1.046852870206335e-05,0.0001000004945815436,2.248156925420538e-07,9.528920705046084e-05,2.093701320148129e-05
1,73564.22544596299,0.0,0.9999574203705918,-0.005214159206992945,0.999995319270079,0.002163494398367331,0.0,0.0,1.0,0.0,0.04363414934053068,-0.2068989034487239,0.0,0.0,-4.781064912014188e-05,-1.008426120768655e-05,-0.0001000005319223272,-2.163516033340529e-07,9.999953192700791e-05,2.163494398367331e-07,9.563232710300611e-05,2.01684744241731e-05,-4.781064912014188e-05,-1.008426120768655e-05,0.0001000005319223272,2.163516033307734e-07,9.563232710300612e-05,2.01684744241731e-05
1,76442.22742525882,0.0,0.9999534341452345,-0.005584237062335256,0.9999956650868599,0.002082040909485364,0.0,0.0,1.0,0.0,0.0404311515269237,-0.199775332861457,0.0,0.0,-4.797059970346879e-05,-9.709580715676932e-06,-0.0001000005665043511,-2.082061729830054e-07,9.999956650868599e-05,2.082040909485364e-07,9.595222826183109e-05,1.941910957991217e-05,-4.797059970346879e-05,-9.709580715676932e-06,0.0001000005665043511,2.082061729832611e-07,9.595222826183109e-05,1.941910957991218e-05
1,79432.8234724269,0.0,0.9999490760756716,-0.005962535063015277,0.9999959853544703,0.002003654015137746,0.0,0.0,1.0,0.0,0.03744579854138897,-0.1928512013864226,0.0,0.0,-4.811964945614783e-05,-9.344461210643458e-06,-0.0001000005985314324,-2.003674051606619e-07,9.999959853544704e-05,2.003654015137746e-07,9.625032775342827e-05,1.868886663234073e-05,-4.811964945614783e-05,-9.344461210643458e-06,0.0001000005985314324,2.003674051640742e-07,9.625032775342827e-05,1.868886663234073e-05
