case,time,v(bh),v(bl),v(ep),v(vn),v(en),v(in),v(out),v(vp),i(vp),i(vin),i(vbl),ic(q1),ib(q1),i(ren),i(vn),i(vbh),ic(q2),ib(q2),i(rep),i(rl)
3,0.003407500000000797,1.748045635987893,0.4480456359878932,1.0131762958618,-12.0,1.03562135396585,1.098045635987893,1.013253041457789,12.0,-0.01010635542583477,-6.083035758335913e-05,-2.289929774651847e-07,0.01010635542583486,6.105935056082429e-05,0.01016741477639103,3.465536883697547e-05,-6.105935056082432e-05,-3.465536883697544e-05,-2.289929774651828e-07,-3.488436181314275e-05,0.01013253041457789
3,0.0034077000000007967,1.74594415654574,0.4459441565457399,1.011169650862624,-12.0,1.033571129842967,1.09594415654574,1.01124667690682,12.0,-0.01008654028339234,-6.070854779347738e-05,-2.297761581381138e-07,0.01008654028339228,6.093832395161685e-05,0.01014747860733936,3.47820621142711e-05,-6.09383239516155e-05,-3.4782062114271e-05,-2.297761581380853e-07,-3.501183827111812e-05,0.0101124667690682
3,0.0034079000000007973,1.743840946458177,0.4438409464581773,1.009161444749769,-12.0,1.031519313356228,1.093840946458177,1.009238752772501,12.0,-0.01006671032629808,-6.058664799225882e-05,-2.305637719930546e-07,0.01006671032629806,6.08172117642518e-05,0.01012752753805776,3.490944656195697e-05,-6.081721176425187e-05,-3.4909446561957e-05,-2.30563771993057e-07,-3.514001033266823e-05,0.01009238752772501
3,0.003408100000000797,1.741736009046449,0.4417360090464487,1.007151681251349,-12.0,1.029465908336936,1.091736009046449,1.007229272793415,12.0,-0.01004686559700857,-6.046465841242206e-05,-2.313552750039739e-07,0.01004686559700859,6.069601368742631e-05,0.01010756161069129,3.503752748340019e-05,-6.069601368742603e-05,-3.503752748339994e-05,-2.313552750039796e-07,-3.526888275711732e-05,0.01007229272793415
3,0.003408300000000797,1.739629347634544,0.439629347634544,1.005140364100921,-12.0,1.027410918622337,1.089629347634544,1.005218240713778,12.0,-0.01002700613696744,-6.034257929566142e-05,-2.32151268819323e-07,0.01002700613696739,6.057473056448121e-05,0.01008758086752715,3.516630912187794e-05,-6.057473056448074e-05,-3.516630912187797e-05,-2.321512688193294e-07,-3.539846038937775e-05,0.01005218240713777
3,0.003408500000000798,1.737520965549175,0.4375209655491749,1.003127497037821,-12.0,1.025354348055576,1.087520965549175,1.003205660283579,12.0,-0.01000713198882747,-6.022041087520486e-05,-2.329512099640875e-07,0.01000713198882743,6.045336208516894e-05,0.01006758535090781,3.529579686335034e-05,-6.045336208516895e-05,-3.52957968633503e-05,-2.329512099641186e-07,-3.55287480720405e-05,0.01003205660283579
3,0.0034087000000007977,1.735410866119753,0.4354108661197525,1.001113083806834,-12.0,1.023296200485749,1.085410866119753,1.001191535258448,12.0,-0.009987243194229445,-6.009815339321655e-05,-2.337557005418936e-07,0.009987243194229358,6.033190909375836e-05,0.0100475751033183,3.542599503455731e-05,-6.033190909375844e-05,-3.542599503455708e-05,-2.337557005418628e-07,-3.565975073368835e-05,0.01001191535258448
3,0.0034089000000007983,1.733299052678424,0.4332990526784238,0.999097128158584,-12.0,1.02123647976791,1.083299052678424,0.9991758693998487,12.0,-0.009967339796024044,-5.997580708394602e-05,-2.34564197636064e-07,0.00996733979602398,6.02103712815822e-05,0.01002755016730063,3.555690910580491e-05,-6.021037128158208e-05,-3.555690910580454e-05,-2.345641976361232e-07,-3.579147330214714e-05,0.009991758693998487
3,0.003409100000000798,1.731185528560019,0.4311855285600187,0.9970796338491735,-12.0,1.019175189763105,1.081185528560019,0.997158666474915,12.0,-0.00994742183605174,-5.985337219003174e-05,-2.353773038183023e-07,0.009947421836051719,6.008874949384912e-05,0.01000751058554067,3.568854348906503e-05,-6.008874949385004e-05,-3.568854348906507e-05,-2.353773038182983e-07,-3.592392079158775e-05,0.00997158666474915
3,0.003409300000000798,1.729070297102092,0.429070297102092,0.9950606046405793,-12.0,1.017112334338377,1.079070297102092,0.995139930256655,12.0,-0.00992748935736465,-5.973084894634692e-05,-2.361944767399987e-07,0.00992748935736463,5.996704342308677e-05,0.009987456400782812,3.582090374078034e-05,-5.996704342308692e-05,-3.582090374078045e-05,-2.361944767400031e-07,-3.605709821623156e-05,0.009951399302566551
3,0.003409500000000798,1.726953361644871,0.426953361644871,0.9930400443002969,-12.0,1.015047917366804,1.076953361644871,0.9931196645237885,12.0,-0.00990754240200542,-5.960823759610675e-05,-2.370163194513153e-07,0.00990754240200544,5.984525391555828e-05,0.009967387655915972,3.595399435996896e-05,-5.984525391555806e-05,-3.595399435996885e-05,-2.370163194512767e-07,-3.619101067800753e-05,0.009931196645237885
3,0.003409700000000798,1.724834725531292,0.4248347255312918,0.9910179566017278,-12.0,1.0129819427275,1.074834725531292,0.9910978730609434,12.0,-0.00988758101322923,-5.948553837500491e-05,-2.378422901848018e-07,0.009887581013229087,5.972338066518956e-05,0.009947304393889335,3.60878209910505e-05,-5.972338066518972e-05,-3.608782099105054e-05,-2.378422901847756e-07,-3.632566327985395e-05,0.009910978730609435
3,0.003409900000000798,1.722714392106976,0.4227143921069757,0.9889943453238492,-12.0,1.010914414305674,1.072714392106976,0.989074559658518,12.0,-0.009867605233284116,-5.936275152674752e-05,-2.386729924780775e-07,0.009867605233284095,5.960142451922523e-05,0.009927206657798227,3.622238822194616e-05,-5.96014245192256e-05,-3.622238822194606e-05,-2.386729924780796e-07,-3.646106121307275e-05,0.00989074559658518
3,0.003410100000000798,1.720592364720207,0.4205923647202071,0.9869692142515559,-12.0,1.008845335992589,1.070592364720207,0.9870497281128314,12.0,-0.009847615105631202,-5.923987728777519e-05,-2.395078851590276e-07,0.009847615105631239,5.947938517293489e-05,0.009907094490798931,3.635770178693509e-05,-5.947938517293421e-05,-3.635770178693488e-05,-2.395078851590144e-07,-3.659720967068166e-05,0.009870497281128314
3,0.003410300000000799,1.718468646721963,0.4184686467219626,0.9849425671753693,-12.0,1.006774711685658,1.068468646721963,0.9850233822260276,12.0,-0.00982761067272625,-5.911691590243818e-05,-2.403475722616733e-07,0.009827610672726306,5.935726347470036e-05,0.009886967936195852,3.649376636475558e-05,-5.935726347469986e-05,-3.649376636475573e-05,-2.403475722616845e-07,-3.673411393557601e-05,0.009850233822260275
3,0.003410500000000799,1.716343241465889,0.4163432414658886,0.9829144078917851,-12.0,1.004702545288412,1.066343241465889,0.9829955258062303,12.0,-0.009807591978240049,-5.899386760767407e-05,-2.411915132206736e-07,0.009807591978239966,5.923505912089428e-05,0.00986682703735551,3.663058778147167e-05,-5.923505912089474e-05,-3.663058778147139e-05,-2.41191513220675e-07,-3.68717792932753e-05,0.009829955258062304
3,0.003410700000000799,1.714216152308279,0.4142161523082787,0.9808847402029364,-12.0,1.002628840710546,1.064216152308279,0.9809661626673998,12.0,-0.009787559064837914,-5.887073264865128e-05,-2.420403125811155e-07,0.009787559064837914,5.911277296123207e-05,0.009846671837793702,3.676817080859856e-05,-5.91127729612324e-05,-3.676817080859825e-05,-2.420403125811186e-07,-3.701021111973174e-05,0.009809661626673998
3,0.003410900000000799,1.712087382608102,0.4120873826081025,0.9788535679169827,-12.0,1.00055360186793,1.062087382608103,0.9789352966295317,12.0,-0.009767511976402243,-5.87475112629066e-05,-2.428934303949214e-07,0.00976751197640218,5.899040469330062e-05,0.009826502381090214,3.690652136596859e-05,-5.899040469330152e-05,-3.690652136596859e-05,-2.428934303949107e-07,-3.714941479498518e-05,0.009789352966295317
3,0.003411100000000799,1.709956935726984,0.409956935726984,0.9768208948477848,-12.0,0.9984768326826685,1.059956935726984,0.9769029315185229,12.0,-0.009747450755812626,-5.862420369628004e-05,-2.437514717295198e-07,0.009747450755812674,5.886795516800952e-05,0.00980631871097527,3.704564431987315e-05,-5.886795516800956e-05,-3.704564431987311e-05,-2.437514717295695e-07,-3.72893957900633e-05,0.009769029315185229
3,0.0034113000000007988,1.707824815029178,0.4078248150291778,0.9747867248152321,-12.0,0.9963985370830505,1.057824815029178,0.9748690711663118,12.0,-0.009727375447165898,-5.850081018707841e-05,-2.446138972667274e-07,0.009727375447165863,5.874542408434612e-05,0.009786120871244842,3.718554568594838e-05,-5.874542408434514e-05,-3.718554568594824e-05,-2.44613897266697e-07,-3.743015958169625e-05,0.009748690711663118
3,0.0034115000000007993,1.705691023881605,0.4056910238816055,0.9727510616449818,-12.0,0.9943187190036686,1.055691023881606,0.9728337194108064,12.0,-0.00970728609355781,-5.837733098165549e-05,-2.454813126092704e-07,0.009707286093557713,5.862281229426531e-05,0.009765908905846459,3.732623042732031e-05,-5.862281229426477e-05,-3.73262304273201e-05,-2.454813126092092e-07,-3.757171173845997e-05,0.009728337194108065
3,0.003411700000000799,1.703555565653802,0.4035555656538022,0.9707139091687601,-12.0,0.9922373823853462,1.053555565653802,0.9707968800959972,12.0,-0.009687182739302524,-5.825376631895705e-05,-2.463531790819788e-07,0.009687182739302493,5.850011949803873e-05,0.009745682858795008,3.746770465751117e-05,-5.850011949803903e-05,-3.746770465751132e-05,-2.46353179082008e-07,-3.771405783503656e-05,0.009707968800959973
3,0.003411900000000799,1.701418443717955,0.4014184437179545,0.9686752712240916,-12.0,0.9901545311752489,1.051418443717955,0.9687585570718795,12.0,-0.009667065427715393,-5.813011644600316e-05,-2.472301028342877e-07,0.009667065427715464,5.837734654883803e-05,0.009725442774258797,3.760997343859565e-05,-5.837734654883745e-05,-3.760997343859561e-05,-2.472301028342807e-07,-3.785720353997248e-05,0.009687585570718795
3,0.0034121000000008,1.699279661448875,0.3992796614488753,0.966635151654644,-12.0,0.9880701693268505,1.049279661448875,0.9667187541946065,12.0,-0.00964693420333168,-5.800638160252555e-05,-2.481115458483518e-07,0.009646934203331632,5.825449314837395e-05,0.00970518869647456,3.775304298411688e-05,-5.82544931483739e-05,-3.775304298411682e-05,-2.481115458483643e-07,-3.800115452842503e-05,0.009667187541946065
3,0.0034123000000007998,1.697139222223982,0.3971392222239819,0.9645935543098899,-12.0,0.9859843007999797,1.047139222223982,0.9646774753263451,12.0,-0.009626789109688338,-5.788256203635993e-05,-2.489981148323227e-07,0.009626789109688326,5.813156015119226e-05,0.009684920669833912,3.789691845726352e-05,-5.813156015119225e-05,-3.789691845726345e-05,-2.489981148323196e-07,-3.814591657052608e-05,0.00964677475326345
3,0.0034125000000008003,1.694997129423326,0.3949971294233258,0.9625504830455025,-12.0,0.9838969295608397,1.044997129423326,0.9626347243354808,12.0,-0.009606630191545174,-5.775865798762338e-05,-2.49889272438121e-07,0.009606630191545078,5.80085472600612e-05,0.009664638738799514,3.804160617379274e-05,-5.80085472600615e-05,-3.804160617379302e-05,-2.498892724381165e-07,-3.829149544468365e-05,0.009626347243354809
3,0.0034127000000008,1.69285338642957,0.3928533864295701,0.9605059417230305,-12.0,0.9818080595820612,1.04285338642957,0.9605905050964846,12.0,-0.009586457492664346,-5.763466970483855e-05,-2.507856259494198e-07,0.009586457492664407,5.788545533078799e-05,0.009644342947989366,3.818711140022939e-05,-5.788545533078797e-05,-3.818711140022941e-05,-2.507856259494397e-07,-3.843789702458315e-05,0.009605905050964847
3,0.0034129000000008,1.690707996627966,0.3907079966279655,0.9584599342102297,-12.0,0.9797176948426639,1.040707996627966,0.9585448214900562,12.0,-0.009566271058032316,-5.751059742913146e-05,-2.516866386988289e-07,0.00956627105803232,5.77622840678307e-05,0.009624033342094435,3.833344055680001e-05,-5.776228406783029e-05,-3.833344055679986e-05,-2.51686638698825e-07,-3.858512719385148e-05,0.009585448214900563
3,0.0034131000000008,1.688560963406387,0.3885609634063872,0.9564124643808001,-12.0,0.9776258393281706,1.038560963406387,0.9564976774030518,12.0,-0.009546070931641226,-5.73864414093233e-05,-2.525929185583369e-07,0.009546070931641172,5.763903432788165e-05,0.009603709965963087,3.848059901563616e-05,-5.763903432788164e-05,-3.848059901563623e-05,-2.525929185583076e-07,-3.873319193260404e-05,0.009564976774030518
3,0.0034133000000008,1.686412290155282,0.3864122901552821,0.9543635361146924,-12.0,0.9755324970305409,1.036412290155282,0.954449076728602,12.0,-0.00952585715870663,-5.726220188732875e-05,-2.53503929558129e-07,0.009525857158706647,5.751570581688703e-05,0.009583372864517674,3.862859330374508e-05,-5.751570581688688e-05,-3.862859330374512e-05,-2.535039295580917e-07,-3.888209723165473e-05,0.00954449076728602
3,0.0034135000000008,1.68426198026771,0.3842619802677102,0.9523131532978477,-12.0,0.9734376719482918,1.03426198026771,0.9523990233660432,12.0,-0.009505629783453262,-5.713787911279484e-05,-2.544202801711671e-07,0.00950562978345329,5.739229939296664e-05,0.009563022082840262,3.877742890121103e-05,-5.739229939296601e-05,-3.877742890121109e-05,-2.544202801711611e-07,-3.903184917976941e-05,0.009523990233660433
3,0.003413700000000801,1.682110037139293,0.3821100371392926,0.9502613198225077,-12.0,0.9713413680864322,1.032110037139293,0.9503475212210385,12.0,-0.0094853888513306,-5.701347332824389e-05,-2.553414351396863e-07,0.009485388851330597,5.726881476338363e-05,0.009542657666088063,3.892711244418419e-05,-5.726881476338357e-05,-3.892711244418411e-05,-2.553414351396762e-07,-3.918245387762359e-05,0.009503475212210385
3,0.003413900000000801,1.679956464168247,0.3799564641682468,0.9482080395869446,-12.0,0.9692435894565754,1.029956464168247,0.9482945742054995,12.0,-0.009465134406798414,-5.688898478405067e-05,-2.562680035515807e-07,0.009465134406798366,5.714525278760162e-05,0.009522279659579979,3.907764952310608e-05,-5.714525278760225e-05,-3.907764952310582e-05,-2.56268003551582e-07,-3.933391752495498e-05,0.009482945742054995
3,0.003414100000000801,1.677801264755365,0.3778012647553651,0.9461533164958039,-12.0,0.9671443400769075,1.027801264755365,0.9462401862377405,12.0,-0.009444866495544268,-5.676441372344545e-05,-2.571994508753113e-07,0.009444866495544234,5.702161317432097e-05,0.00950188810871227,3.922904688569801e-05,-5.702161317432076e-05,-3.922904688569806e-05,-2.571994508752869e-07,-3.948624633482395e-05,0.009462401862377406
3,0.003414300000000801,1.675644442303989,0.375644442303989,0.9440971544597782,-12.0,0.965043623972239,1.025644442303989,0.9441843612423428,12.0,-0.009424585162265686,-5.663976039731728e-05,-2.581363868324612e-07,0.00942458516226573,5.689789678414903e-05,0.009481483059043696,3.938131023522597e-05,-5.689789678414974e-05,-3.938131023522579e-05,-2.581363868324866e-07,-3.963944662031184e-05,0.009441843612423428
3,0.003414500000000801,1.673486000220042,0.3734860002200416,0.9420395573959982,-12.0,0.9629414451740271,1.023486000220042,0.9421271031503587,12.0,-0.009404290452891706,-5.651502504985323e-05,-2.590782776286404e-07,0.009404290452891649,5.677410332748225e-05,0.009461064556212902,3.953444643348342e-05,-5.677410332748187e-05,-3.953444643348345e-05,-2.590782776286126e-07,-3.979352470933667e-05,0.009421271031503588
3,0.003414700000000801,1.671325941912004,0.3713259419120042,0.9399805292277145,-12.0,0.9608378077204329,1.021325941912004,0.9400684158991827,12.0,-0.009383982412362879,-5.639020793258019e-05,-2.600257336347607e-07,0.009383982412362882,5.665023366621516e-05,0.009440632646022845,3.968846129907594e-05,-5.665023366621495e-05,-3.968846129907563e-05,-2.600257336347756e-07,-3.994848703099811e-05,0.009400684158991826
3,0.003414900000000801,1.669164270790891,0.3691642707908908,0.9379200738846295,-12.0,0.9587327156562829,1.019164270790891,0.9380083034326966,12.0,-0.009363661086851605,-5.626530929026105e-05,-2.609782218111452e-07,0.009363661086851697,5.652628751207207e-05,0.009420187374357427,3.984336181044133e-05,-5.65262875120722e-05,-3.98433618104414e-05,-2.609782218111252e-07,-4.010434003049406e-05,0.009380083034326966
3,0.0034151000000008013,1.667000990270282,0.3670009902702819,0.935858195302635,-12.0,0.9566261730331858,1.017000990270282,0.9359467697011972,12.0,-0.009343326521545237,-5.614032937530786e-05,-2.619363531922104e-07,0.009343326521545256,5.640226572850031e-05,0.00939972878726754,3.999915390412814e-05,-5.640226572850007e-05,-3.999915390412798e-05,-2.61936353192231e-07,-4.026109025551622e-05,0.009359467697011972
3,0.003415300000000801,1.664836103766298,0.3648361037662983,0.9337948974241457,-12.0,0.9545181839094942,1.014836103766298,0.9338838186615429,12.0,-0.009322978762864864,-5.601526843297501e-05,-2.628995955096622e-07,0.009322978762864862,5.627816802848475e-05,0.009379256930886936,4.015584467783576e-05,-5.627816802848467e-05,-4.015584467783576e-05,-2.628995955096446e-07,-4.041874427146935e-05,0.00933883818661543
3,0.003415500000000802,1.662669614697579,0.3626696146975793,0.9317301841977831,-12.0,0.9524087523503662,1.012669614697579,0.9318194542770274,12.0,-0.00930261785624692,-5.58901267167986e-05,-2.638685604775491e-07,0.009302617856246951,5.615399527727655e-05,0.009358771851517617,4.03134401887233e-05,-5.615399527727615e-05,-4.031344018872334e-05,-2.638685604775752e-07,-4.057730874741271e-05,0.009318194542770273
3,0.003415700000000802,1.660501526485313,0.360501526485313,0.929664059578766,-12.0,0.9502978824277858,1.010501526485313,0.9297536805175826,12.0,-0.00928224384836468,-5.576490447237585e-05,-2.64842716614491e-07,0.009282243848364688,5.602974718899112e-05,0.009338273595546922,4.047194765646549e-05,-5.602974718899034e-05,-4.047194765646524e-05,-2.648427166144774e-07,-4.073679037117841e-05,0.009297536805175826
