case,time,v(b),v(plus),v(sum),v(vn),v(a),v(out),v(vp),i(vp),i(v1),i(r1),i(rf),i(r3),i(vn),i(v2),i(r2)
3,0.0026775000000000895,5.0,2.455086345780228,2.455090850380422,-12.0,4.910197242423914,-0.08979374833065125,12.0,-0.001027273017919514,-0.0002455110896643686,0.0002544909149619578,-0.0002544884598711074,0.0002455086345780228,0.001281765463076034,-0.0002544909149619577,0.0002455110896643687
3,0.0026785000000000897,5.0,2.454949022724604,2.454953470954515,-12.0,4.909922594939435,-0.09006850855626072,12.0,-0.00102726669300433,-0.0002454973572214831,0.0002545046529045485,-0.0002545021979510776,0.0002454949022724604,0.00128177287321171,-0.0002545046529045485,0.0002454973572214831
3,0.00267950000000009,5.0,2.454813477710947,2.454817869395063,-12.0,4.909651503556672,-0.09033971303118048,12.0,-0.001027260449334035,-0.0002454838025845725,0.0002545182130604937,-0.0002545157582426244,0.0002454813477710948,0.001281780186843051,-0.0002545182130604937,0.0002454838025845725
3,0.00268050000000009,5.0,2.454679716090343,2.454684051055382,-12.0,4.909383978977847,-0.0906073510487243,12.0,-0.001027254287178652,-0.0002454704262887505,0.0002545315948944618,-0.0002545291402104107,0.0002454679716090342,0.001281787403704864,-0.0002545315948944618,0.0002454704262887505
3,0.00268150000000009,5.0,2.45454774314347,2.454552021218394,-12.0,4.909120031764372,-0.09087141204299927,12.0,-0.00102724820680475,-0.0002454572288620902,0.0002545447978781606,-0.0002545423433261393,0.000245454774314347,0.001281794523535535,-0.0002545447978781606,0.0002454572288620902
3,0.00268250000000009,5.0,2.454417564080396,2.454421785096409,-12.0,4.908859672336432,-0.09113188558932991,12.0,-0.001027242208475422,-0.0002454442108256037,0.0002545578214903591,-0.0002545553670685739,0.0002454417564080396,0.001281801546077036,-0.0002545578214903591,0.0002454442108256037
3,0.0026835000000000903,5.0,2.454289184040365,2.454293347830927,-12.0,4.908602910972571,-0.09138876140466755,12.0,-0.001027236292450274,-0.0002454313726932206,0.0002545706652169073,-0.0002545682109235595,0.0002454289184040365,0.001281808471074936,-0.0002545706652169072,0.0002454313726932206
3,0.0026845000000000905,5.0,2.454162608091603,2.45416671449243,-12.0,4.908349757809288,-0.09164202934799498,12.0,-0.001027230458985415,-0.0002454187149717684,0.000254583328550757,-0.0002545808743840425,0.0002454162608091604,0.001281815298278397,-0.000254583328550757,0.0002454187149717684
3,0.0026855000000000906,5.0,2.454037841231111,2.454041890080186,-12.0,4.908100222840635,-0.09189167942072779,12.0,-0.001027224708333441,-0.0002454062381609524,0.0002545958109919815,-0.0002545933569500913,0.0002454037841231111,0.001281822027440192,-0.0002545958109919815,0.0002454062381609524
3,0.0026865000000000907,5.0,2.453914888384472,2.453918879522049,-12.0,4.907854315917828,-0.09213770176710599,12.0,-0.001027219040743414,-0.0002453939427533356,0.0002546081120477951,-0.0002546056581289155,0.0002453914888384472,0.001281828658316708,-0.0002546081120477951,0.0002453939427533356
3,0.002687500000000091,5.0,2.453793754405652,2.453797687674266,-12.0,4.90761204674885,-0.09238008667459091,12.0,-0.00102721345646086,-0.0002453818292343197,0.0002546202312325734,-0.0002546177774348857,0.0002453793754405652,0.001281835190667945,-0.0002546202312325734,0.0002453818292343197
3,0.002688500000000091,5.0,2.453674444076815,2.453678319321283,-12.0,4.907373424898072,-0.09261882457424024,12.0,-0.001027207955727752,-0.0002453698980821257,0.0002546321680678717,-0.0002546297143895524,0.0002453674444076815,0.001281841624257532,-0.0002546321680678717,0.0002453698980821257
3,0.002689500000000091,5.0,2.453556962108128,2.453560779175558,-12.0,4.907138459785877,-0.09285390604109094,12.0,-0.001027202538782493,-0.0002453581497677749,0.0002546439220824442,-0.0002546414685216649,0.0002453556962108128,0.001281847958852725,-0.0002546439220824442,0.0002453581497677749
3,0.0026905000000000913,5.0,2.453441313137577,2.453445071877375,-12.0,4.906907160688285,-0.09308532179452968,12.0,-0.00102719720585991,-0.0002453465847550709,0.0002546554928122625,-0.0002546530393671905,0.0002453441313137577,0.001281854194224418,-0.0002546554928122625,0.0002453465847550708
3,0.0026915000000000914,5.0,2.453327501730786,2.453331201994661,-12.0,4.90667953673659,-0.09331306269865745,12.0,-0.001027191957191234,-0.0002453352035005804,0.0002546668798005339,-0.0002546644264693318,0.0002453327501730786,0.001281860330147149,-0.0002546668798005339,0.0002453352035005804
3,0.0026925000000000915,5.0,2.453215532380835,2.453219174022802,-12.0,4.906455596916993,-0.09353711976265583,12.0,-0.001027186793004091,-0.0002453240064536159,0.0002546780825977198,-0.0002546756293785458,0.0002453215532380835,0.001281866366399103,-0.0002546780825977198,0.0002453240064536159
3,0.0026935000000000917,5.0,2.45310540950808,2.453108992384471,-12.0,4.906235350070256,-0.09375748414113295,12.0,-0.001027181713522495,-0.0002453129940562176,0.0002546891007615529,-0.0002546866476525604,0.000245310540950808,0.001281872302762114,-0.0002546891007615529,0.0002453129940562176
3,0.002694500000000092,5.0,2.452997137459986,2.453000661429452,-12.0,4.906018804891349,-0.09397414713448198,12.0,-0.001027176718966827,-0.0002453021667431362,0.0002546999338570548,-0.0002546974808563934,0.0002452997137459986,0.001281878139021677,-0.0002546999338570548,0.0002453021667431363
3,0.002695500000000092,5.0,2.452890720510948,2.452894185434464,-12.0,4.905805969929101,-0.0941871001892173,12.0,-0.001027171809553831,-0.0002452915249418154,0.0002547105814565536,-0.0002547081285623682,0.0002452890720510948,0.001281883874966956,-0.0002547105814565535,0.0002452915249418154
3,0.002696500000000092,5.0,2.452786162862123,2.452789568602998,-12.0,4.905596853585876,-0.09439633489831684,12.0,-0.001027166985496593,-0.0002452810690723752,0.0002547210431397002,-0.0002547185903501315,0.0002452786162862124,0.001281889510390776,-0.0002547210431397002,0.0002452810690723752
3,0.002697500000000092,5.0,2.45268346864127,2.452686815065147,-12.0,4.905391464117227,-0.09460184300155557,12.0,-0.001027162247004541,-0.0002452707995475957,0.0002547313184934853,-0.0002547288658066702,0.000245268346864127,0.001281895045089642,-0.0002547313184934853,0.0002452707995475957
3,0.0026985000000000923,5.0,2.45258264190258,2.452585928877444,-12.0,4.905189809631579,-0.09480361638582231,12.0,-0.001027157594283424,-0.0002452607167729,0.0002547414071122556,-0.0002547389545263266,0.000245258264190258,0.001281900478863738,-0.0002547414071122556,0.0002452607167728999
3,0.0026995000000000925,5.0,2.452483686626519,2.452486914022705,-12.0,4.904991898089905,-0.09500164708545004,12.0,-0.001027153027535309,-0.0002452508211463386,0.0002547513085977295,-0.0002547488561108155,0.0002452483686626519,0.001281905811516926,-0.0002547513085977295,0.0002452508211463386
3,0.0027005000000000926,5.0,2.452386606719673,2.452389774409864,-12.0,4.904797737305414,-0.09519592728252804,12.0,-0.00102714854695856,-0.0002452411130585742,0.0002547610225590136,-0.0002547585701692392,0.0002452386606719673,0.001281911042856766,-0.0002547610225590136,0.0002452411130585741
3,0.0027015000000000927,5.0,2.452291406014592,2.452294513873829,-12.0,4.904607334943243,-0.09538644930720187,12.0,-0.001027144152747839,-0.0002452315928928652,0.0002547705486126171,-0.0002547680963181031,0.0002452291406014592,0.00128191617269451,-0.0002547705486126171,0.0002452315928928652
3,0.002702500000000093,5.0,2.452198088269633,2.452201136175322,-12.0,4.90442069852015,-0.09557320563799343,12.0,-0.001027139845094088,-0.0002452222610250516,0.0002547798863824678,-0.0002547774341813316,0.0002452198088269634,0.001281921200845101,-0.0002547798863824678,0.0002452222610250517
3,0.002703500000000093,5.0,2.452106657168824,2.452109645000734,-12.0,4.904237835404221,-0.09575618890208058,12.0,-0.001027135624184519,-0.0002452131178235397,0.0002547890354999266,-0.0002547865833902815,0.0002452106657168824,0.001281926127127193,-0.0002547890354999265,0.0002452131178235396
3,0.002704500000000093,5.0,2.452017116321708,2.452020043961982,-12.0,4.90405875281458,-0.09593539187559613,12.0,-0.001027131490202609,-0.0002452041636492872,0.0002547979956038018,-0.0002547955435837578,0.0002452017116321708,0.001281930951363148,-0.0002547979956038017,0.0002452041636492872
3,0.0027055000000000932,5.0,2.451929469263203,2.451932336596359,-12.0,4.903883457821099,-0.09611080748391466,12.0,-0.001027127443328082,-0.0002451953988557896,0.0002548067663403641,-0.0002548043144080274,0.0002451929469263203,0.001281935673379032,-0.0002548067663403641,0.0002451953988557896
3,0.0027065000000000934,5.0,2.451843719453465,2.451846526366404,-12.0,4.903711957344125,-0.09628242880192707,12.0,-0.001027123483736904,-0.000245186823789066,0.0002548153473633596,-0.0002548128955168331,0.0002451843719453466,0.001281940293004638,-0.0002548153473633596,0.000245186823789066
3,0.0027075000000000935,5.0,2.451759870277751,2.451762616659756,-12.0,4.903544258154205,-0.09645024905432018,12.0,-0.001027119611601282,-0.0002451784387876454,0.0002548237383340244,-0.0002548212865714076,0.0002451759870277751,0.001281944810073469,-0.0002548237383340244,0.0002451784387876454
3,0.0027085000000000936,5.0,2.451677925046281,2.451680610789028,-12.0,4.903380366871813,-0.09661426161583582,12.0,-0.001027115827089633,-0.0002451702441825533,0.0002548319389210972,-0.0002548294872404864,0.0002451677925046281,0.001281949224422759,-0.0002548319389210972,0.0002451702441825532
3,0.0027095000000000938,5.0,2.451597886994114,2.45160051199167,-12.0,4.903220289967098,-0.09677446001154007,12.0,-0.001027112130366598,-0.0002451622402972984,0.000254839948800833,-0.000254837497200321,0.0002451597886994114,0.001281953535893469,-0.000254839948800833,0.0002451622402972985
3,0.002710500000000094,5.0,2.451519759281014,2.451522323429847,-12.0,4.903064033759622,-0.09693083791707217,12.0,-0.001027108521593018,-0.0002451544274478608,0.0002548477676570154,-0.0002548453161346919,0.0002451519759281014,0.00128195774433029,-0.0002548477676570153,0.0002451544274478608
3,0.002711500000000094,5.0,2.451443544991331,2.451446048190308,-12.0,4.902911604418112,-0.09708338915890274,12.0,-0.001027105000925932,-0.0002451468059426782,0.0002548553951809692,-0.0002548529437349211,0.000245144354499133,0.001281961849581651,-0.0002548553951809692,0.0002451468059426782
3,0.002712500000000094,5.0,2.451369247133873,2.451371689284271,-12.0,4.902763007960218,-0.09723210771456586,12.0,-0.001027101568518565,-0.0002451393760826345,0.000254862831071573,-0.0002548603796998837,0.0002451369247133874,0.001281965851499724,-0.000254862831071573,0.0002451393760826345
3,0.0027135000000000943,5.0,2.451296868641793,2.451299249647295,-12.0,4.902618250252273,-0.09737698771291213,12.0,-0.001027098224520328,-0.000245132138161048,0.0002548700750352705,-0.0002548676237360207,0.0002451296868641793,0.001281969749940414,-0.0002548700750352705,0.000245132138161048
3,0.0027145000000000944,5.0,2.45122641237247,2.451228732139175,-12.0,4.902477337009064,-0.09751802343432706,12.0,-0.001027094969076795,-0.0002451250924636594,0.0002548771267860825,-0.0002548746755573502,0.000245122641237247,0.001281973544763386,-0.0002548771267860824,0.0002451250924636595
3,0.0027155000000000946,5.0,2.451157881107397,2.451160139543823,-12.0,4.902340273793604,-0.09765520931095788,12.0,-0.001027091802329707,-0.0002451182392686208,0.0002548839860456177,-0.0002548815348854781,0.0002451157881107397,0.001281977235832043,-0.0002548839860456177,0.0002451182392686208
3,0.0027165000000000947,5.0,2.45109127755207,2.451093474569154,-12.0,4.902207066016915,-0.09778853992694582,12.0,-0.001027088724416964,-0.0002451115788464845,0.0002548906525430846,-0.00025488820144961,0.000245109127755207,0.001281980823013551,-0.0002548906525430846,0.0002451115788464846
3,0.002717500000000095,5.0,2.451026604335884,2.451028739846989,-12.0,4.902077718937812,-0.09791801001862373,12.0,-0.001027085735472605,-0.0002451051114601928,0.0002548971260153011,-0.0002548946749865613,0.0002451026604335884,0.001281984306178831,-0.0002548971260153011,0.0002451051114601928
3,0.002718500000000095,5.0,2.450963864012027,2.450965937932943,-12.0,4.901952237662694,-0.09804361447473332,12.0,-0.001027082835626824,-0.0002450988373650667,0.0002549034062067057,-0.0002549009552407676,0.0002450963864012027,0.001281987685202556,-0.0002549034062067057,0.0002450988373650667
3,0.002719500000000095,5.0,2.450903059057379,2.450905071306329,-12.0,4.901830627145348,-0.09816534833662796,12.0,-0.001027080025005936,-0.000245092756808797,0.0002549094928693671,-0.0002549070419642957,0.0002450903059057379,0.001281990959963173,-0.0002549094928693671,0.000245092756808797
3,0.0027205000000000952,5.0,2.450844191872416,2.450846142370056,-12.0,4.901712892186751,-0.09828320679846268,12.0,-0.001027077303732393,-0.0002450868700314336,0.0002549153857629943,-0.0002549129349168519,0.0002450844191872416,0.001281994130342884,-0.0002549153857629943,0.0002450868700314336
3,0.0027215000000000954,5.0,2.450787264781114,2.45078915345054,-12.0,4.901599037434876,-0.09839718520738447,12.0,-0.00102707467192476,-0.0002450811772653762,0.0002549210846549461,-0.0002549186338657924,0.0002450787264781114,0.00128199719622767,-0.0002549210846549461,0.0002450811772653762
3,0.0027225000000000955,5.0,2.450732280030855,2.450734106797603,-12.0,4.901489067384512,-0.09850727906372682,12.0,-0.001027072129697722,-0.0002450756787353656,0.0002549265893202397,-0.000254924138586133,0.0002450732280030855,0.001282000157507274,-0.0002549265893202397,0.0002450756787353657
3,0.0027235000000000956,5.0,2.450679239792346,2.450681004584394,-12.0,4.901382986377091,-0.09861348402116471,12.0,-0.001027069677162069,-0.0002450703746584745,0.0002549318995415606,-0.0002549294488605559,0.0002450679239792347,0.00128200301407522,-0.0002549318995415606,0.0002450703746584744
3,0.0027245000000000958,5.0,2.450628146159523,2.450629848907298,-12.0,4.901280798600508,-0.0987157958869147,12.0,-0.001027067314424692,-0.0002450652652440985,0.0002549370151092702,-0.0002549345644794213,0.0002450628146159523,0.001282005765828807,-0.0002549370151092702,0.0002450652652440986
3,0.002725500000000096,5.0,2.450579001149475,2.450580641785852,-12.0,4.901182508088962,-0.09881421062187715,12.0,-0.001027065041588581,-0.0002450603506939487,0.0002549419358214148,-0.0002549394852407729,0.0002450579001149475,0.001282008412669108,-0.0002549419358214148,0.0002450603506939487
3,0.002726500000000096,5.0,2.450531806702364,2.450533385162672,-12.0,4.901088118722795,-0.0989087243408052,12.0,-0.001027062858752812,-0.0002450556312020432,0.0002549466614837328,-0.0002549442109503477,0.0002450531806702364,0.001282010954500985,-0.0002549466614837328,0.0002450556312020431
3,0.002727500000000096,5.0,2.450486564681345,2.450488080903364,-12.0,4.900997634228336,-0.0989993333124614,12.0,-0.001027060766012551,-0.0002450511069546992,0.0002549511919096636,-0.0002549487414215826,0.0002450486564681345,0.001282013391233081,-0.0002549511919096636,0.0002450511069546991
3,0.0027285000000000963,5.0,2.450443276872495,2.450444730796466,-12.0,4.900911058177758,-0.09908603395975962,12.0,-0.001027058763459044,-0.0002450467781305264,0.0002549555269203534,-0.0002549530764756226,0.0002450443276872495,0.001282015722777819,-0.0002549555269203533,0.0002450467781305264
3,0.0027295000000000964,5.0,2.450401944984743,2.450403336553365,-12.0,4.900828393988936,-0.09916882285990443,12.0,-0.001027056851179604,-0.0002450426449004194,0.0002549596663446635,-0.000254957215941327,0.0002450401944984743,0.001282017949051421,-0.0002549596663446634,0.0002450426449004193
3,0.0027305000000000966,5.0,2.450362570649802,2.450363899808235,-12.0,4.90074964492531,-0.09924769674453167,12.0,-0.001027055029257625,-0.0002450387074275508,0.0002549636100191765,-0.0002549611596552766,0.0002450362570649802,0.001282020069973887,-0.0002549636100191765,0.0002450387074275508
3,0.0027315000000000967,5.0,2.450325155422102,2.450326422117971,-12.0,4.900674814095759,-0.09932265249983589,12.0,-0.001027053297772561,-0.0002450349658673657,0.0002549673577882029,-0.0002549649074617807,0.0002450325155422102,0.001282022085469019,-0.0002549673577882029,0.0002450349658673657
3,0.002732500000000097,5.0,2.450289700778733,2.450290904962128,-12.0,4.900603904454475,-0.09939368716669261,12.0,-0.001027051656799925,-0.0002450314203675742,0.0002549709095037872,-0.0002549684592128821,0.0002450289700778733,0.001282023995464408,-0.0002549709095037872,0.0002450314203675742
