case,frequency_real,frequency_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(x)_real,v(x)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(ri)_real,i(ri)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag,i(cf)_real,i(cf)_imag
3,12589.25411794151,0.0,0.009939249622344291,0.1240974818977435,0.0,0.0,0.9998671992963837,0.1251479436505409,1.0,0.0,-98.37557390128573,7.80141846148834,0.0,0.0,0.0004944710731209946,5.643144444925898e-07,-0.0009899279496740393,-1.05046175279816e-06,0.0009899279496740395,1.050461752797396e-06,-0.0009838551315090808,7.677320979590597e-05,0.0004944710731209946,5.643144444925898e-07,0.0009899279496740393,1.05046175279769e-06,-6.072808225708915e-06,-7.782354745122153e-05
3,13081.77474260177,0.0,0.0119376946806927,0.1286741089132983,0.0,0.0,1.001014830165611,0.1203326905629696,1.0,0.0,-98.16392973749043,9.032415328476018,0.0,0.0,0.0004940467263730539,-4.125457988649722e-06,-0.0009890771354849185,8.341418350328589e-06,0.0009890771354849185,-8.341418350328658e-06,-0.0009817586743217114,8.903741219562721e-05,0.0004940467263730539,-4.125457988649722e-06,0.0009890771354849185,-8.341418350329068e-06,-7.31844922551257e-06,-8.069586517118971e-05
3,13593.56390878508,0.0,0.01408349133952475,0.1333738979515014,0.0,0.0,1.002072228788697,0.1156748092989325,1.0,0.0,-97.91919315612137,10.26786354061368,0.0,0.0,0.0004935037535036997,-8.798103223113572e-06,-0.0009879887374491724,1.769908865256915e-05,0.0009879887374491724,-1.769908865256886e-05,-0.000979332766474609,0.0001013448964266218,0.0004935037535036997,-8.798103223113572e-06,0.0009879887374491724,-1.769908865256838e-05,-8.655956891072153e-06,-8.364567440015507e-05
3,14125.37544622736,0.0,0.01638586691415459,0.1381963977039822,0.0,0.0,1.003045154886241,0.1111699320319503,1.0,0.0,-97.64043302860497,11.50812909783574,0.0,0.0,0.0004928404253780476,-1.345557768381353e-05,-0.000986659287972087,2.702646567203162e-05,0.000986659287972087,-2.702646567203196e-05,-0.0009765681889551913,0.0001136993270013176,0.0004928404253780476,-1.345557768381353e-05,0.000986659287972087,-2.702646567203181e-05,-1.00910826310287e-05,-8.66727231328879e-05
3,14677.9926762205,0.0,0.01885446081600263,0.1431406023809003,0.0,0.0,1.003938962577336,0.1068136980832064,1.0,0.0,-97.3266103498286,12.7534868306407,0.0,0.0,0.000492054604558694,-1.809955743848196e-05,-0.0009850845017613332,3.632690429769374e-05,0.0009850845017613332,-3.632690429769392e-05,-0.0009734546481064461,0.000126103462282598,0.000492054604558694,-1.809955743848196e-05,0.0009850845017613332,-3.632690429769391e-05,-1.162983480042648e-05,-8.977641484430164e-05
3,15252.22956538999,0.0,0.02149931097312584,0.1482048885141238,0.0,0.0,1.004758623118814,0.1026017732018852,1.0,0.0,-96.9765827302963,14.0041081538622,0.0,0.0,0.000491143763431655,-2.273139701930652e-05,-0.0009832593121456882,4.560311531223889e-05,0.0009832593121456884,-4.56031153122386e-05,-0.0009699808204126943,0.0001385590326534808,0.000491143763431655,-2.273139701930652e-05,0.0009832593121456882,-4.560311531223899e-05,-1.327847023368307e-05,-9.295576913635368e-05
3,15848.93192461092,0.0,0.02433083400903716,0.1533869483867642,0.0,0.0,1.005508747064322,0.0985298666548295,1.0,0.0,-96.5891098497543,15.26004848866719,0.0,0.0,0.0004901050051753603,-2.735208765698398e-05,-0.0009811779130552846,5.485708173193563e-05,0.0009811779130552848,-5.485708173193467e-05,-0.0009661344068376334,0.0001510666154028043,0.0004901050051753603,-2.735208765698398e-05,0.0009811779130552846,-5.485708173193557e-05,-1.504348188681767e-05,-9.620938028392121e-05
3,16468.97865482846,0.0,0.02735979830885409,0.1586837204395574,0.0,0.0,1.00619360580581,0.09459374633588888,1.0,0.0,-96.1628600108048,16.52123438899655,0.0,0.0,0.000488935087967943,-3.1962214992693e-05,-0.0009788338074969557,6.40899741036656e-05,0.0009788338074969555,-6.408997410366854e-05,-0.0009619021980911366,0.0001636255066855699,0.000488935087967943,-3.1962214992693e-05,0.0009788338074969557,-6.408997410366626e-05,-1.693158204602046e-05,-9.953537389818089e-05
3,17113.28304161757,0.0,0.03059728906039295,0.1640913171426409,0.0,0.0,1.006817152479922,0.09078925208557005,1.0,0.0,-95.69641793978153,17.78745043318957,0.0,0.0,0.0004876304528698072,-3.656191642036402e-05,-0.0009762198634195286,7.330206505706989e-05,0.0009762198634195288,-7.330206505707087e-05,-0.0009572701522884193,0.0001762335911604692,0.0004876304528698072,-3.656191642036402e-05,0.0009762198634195286,-7.330206505707034e-05,-1.894968053382066e-05,-0.0001029313620120813
3,17782.79410038899,0.0,0.03405466433098198,0.1696049509796171,0.0,0.0,1.007383042238258,0.08711230739165493,1.0,0.0,-95.18829398819254,19.05832596939208,0.0,0.0,0.0004861872558895113,-4.115083829450206e-05,-0.0009733283779072762,8.249264358796068e-05,0.0009733283779072761,-8.249264358796216e-05,-0.0009522234865252353,0.0001888872101841246,0.0004861872558895113,-4.115083829450206e-05,0.0009733283779072762,-8.249264358796115e-05,-2.110485732737655e-05,-0.0001063943969912115
3,18478.49797422266,0.0,0.03774350123338051,0.1752188593695559,0.0,0.0,1.007894651893898,0.08355892962150072,1.0,0.0,-94.63693489058768,20.33332183454171,0.0,0.0,0.0004846014046592926,-4.572809334329022e-05,-0.0009701511506605175,9.165992974805547e-05,0.0009701511506605175,-9.165992974805524e-05,-0.0009467467839182107,0.0002015810297517216,0.0004846014046592926,-4.572809334329022e-05,0.0009701511506605175,-9.16599297480549e-05,-2.340432899880562e-05,-0.000109920924784807
3,19201.41938638775,0.0,0.04167553125177677,0.1809262295510087,0.0,0.0,1.008355098966981,0.08012523891691033,1.0,0.0,-94.04073623287209,21.61171720111643,0.0,0.0,0.0004828686002344881,-5.02922187249566e-05,-0.0009666795677152035,0.0001008009906340989,0.0009666795677152038,-0.0001008009906340984,-0.0009408241176412388,0.0002143079097156543,0.0004828686002344881,-5.02922187249566e-05,0.0009666795677152035,-0.0001008009906340994,-2.585540839843352e-05,-0.0001135067381553263
3,19952.62314968852,0.0,0.04586256384747194,0.186719124668378,0.0,0.0,1.008767260159772,0.076807465862901,1.0,0.0,-93.39805677791031,22.89259674311429,0.0,0.0,0.0004809843844600509,-5.484113530627385e-05,-0.0009629046963123003,0.0001099116588054744,0.0009629046963123002,-0.000109911658805477,-0.000934439193417578,0.0002270587761844591,0.0004809843844600509,-5.484113530627385e-05,0.0009629046963123003,-0.0001099116588054747,-2.846545703215852e-05,-0.0001171469306598575
3,20733.21573485926,0.0,0.05031639755005565,0.1925884125319437,0.0,0.0,1.009133789296521,0.07360195802253539,1.0,0.0,-92.7072347816707,24.17483835237256,0.0,0.0,0.0004789441933073967,-5.937210883232259e-05,-0.0009588173917464651,0.0001189864545094108,0.0009588173917464652,-0.0001189864545094083,-0.0009275755117922077,0.0002398224993984062,0.0004789441933073967,-5.937210883232259e-05,0.0009588173917464651,-0.0001189864545094101,-3.124182963786007e-05,-0.0001208358523005854
3,21544.34690031854,0.0,0.05504871787034223,0.1985236987636873,0.0,0.0,1.009457134765592,0.0705051854113728,1.0,0.0,-91.96660641207204,25.45710167753418,0.0,0.0,0.0004767434165501722,-6.388171382129485e-05,-0.0009544084168952495,0.0001280185133523161,0.0009544084168952493,-0.0001280185133523145,-0.0009202165512994239,0.000252585779787705,0.0004767434165501722,-6.388171382129485e-05,0.0009544084168952495,-0.0001280185133523158,-3.419181054710763e-05,-0.0001245670679116917
3,22387.21138568308,0.0,0.06007098155267766,0.2045132662851425,0.0,0.0,1.009739556500955,0.06751374496723307,1.0,0.0,-91.17452635303009,26.7378177996247,0.0,0.0,0.0004743774640285248,-6.836580112580594e-05,-0.0009496685749482775,0.0001369995213179112,0.0009496685749482777,-0.0001369995213179094,-0.0009123459733458278,0.0002653330453333956,0.0004743774640285248,-6.836580112580594e-05,0.0009496685749482775,-0.0001369995213179104,-3.732254153146845e-05,-0.0001283333195022199
3,23263.05067153593,0.0,0.06539428692251877,0.2105440233420683,0.0,0.0,1.009983142537013,0.06462436405407077,1.0,0.0,-90.32939063697252,28.01518039885981,0.0,0.0,0.000471841838633323,-7.28194702370749e-05,-0.0009445888556144942,0.0001459196592879953,0.0009445888556144942,-0.0001459196592879976,-0.0009039478492389504,0.0002780463637551775,0.000471841838633323,-7.28194702370749e-05,0.0009445888556144942,-0.000145919659287996,-4.064094098125681e-05,-0.0001321264939231565
3,24173.1548080407,0.0,0.0710292303854637,0.2166014624828119,0.0,0.0,1.010189825165099,0.06183390302311081,1.0,0.0,-89.42966169947978,29.28713880514114,0.0,0.0,0.0004691322160094397,-7.723704752679408e-05,-0.0009391605947796351,0.0001547675594597026,0.0009391605947796352,-0.0001547675594597011,-0.0008950069092986525,0.0002907053734265833,0.0004691322160094397,-7.723704752679408e-05,0.0009391605947796351,-0.0001547675594597027,-4.415361445175201e-05,-0.0001359375973654198
3,25118.86431509545,0.0,0.07698574949951706,0.2226696330995015,0.0,0.0,1.010361396711789,0.05913935684033159,1.0,0.0,-88.47389558917082,30.55139335751062,0.0,0.0,0.0004662445307747057,-8.161207173075483e-05,-0.0009333756472122719,0.0001635302762591738,0.000933375647212272,-0.0001635302762591699,-0.0008855088133867034,0.0003032872372441111,0.0004662445307747057,-8.161207173075483e-05,0.0009333756472122719,-0.0001635302762591724,-4.786675683981903e-05,-0.0001397567383153082
3,26101.572156825,0.0,0.08327295347424604,0.2287311302882525,0.0,0.0,1.010499524948514,0.05653785577727861,1.0,0.0,-87.46077119434875,31.80539352306133,0.0,0.0,0.0004631750688317607,-8.593728803935795e-05,-0.0009272265714742677,0.000172193274510974,0.0009272265714742676,-0.0001721932745109739,-0.0008754404414782301,0.0003157666239277308,0.0004631750688317607,-8.593728803935795e-05,0.0009272265714742677,-0.0001721932745109739,-5.178604672308414e-05,-0.0001435731206856268
3,27122.7257933199,0.0,0.08989894244635328,0.234767102869018,0.0,0.0,1.010605768129051,0.05402666515248984,1.0,0.0,-86.38912126563645,33.04633924056811,0.0,0.0,0.0004599205650862408,-9.020465223208019e-05,-0.0009207068256826976,0.0001807404377165284,0.0009207068256826978,-0.0001807404377165282,-0.000864790202080828,0.0003281157213769909,0.0004599205650862408,-9.020465223208019e-05,0.0009207068256826976,-0.0001807404377165275,-5.59165337029275e-05,-0.0001473750488933599
3,28183.82931264413,0.0,0.09687061743476838,0.2407572834089232,0.0,0.0,1.01068158963657,0.05160318410397107,1.0,0.0,-85.25796492191957,34.27118595530852,0.0,0.0,0.0004564783056342754,-9.440534627653687e-05,-0.000913810972201801,0.0001891540993049536,0.0009138109722018011,-0.0001891540993049522,-0.0008535483553935435,0.000340304286718996,0.0004564783056342754,-9.440534627653687e-05,0.000913810972201801,-0.000189154099304952,-6.026251993763994e-05,-0.0001511499466567605
3,29286.44564625194,0.0,0.1041934834785818,0.2466800429957208,0.0,0.0,1.010728372205347,0.04926494336966111,1.0,0.0,-84.06654122722459,35.47665379602007,0.0,0.0,0.0004528462331358766,-9.85298067814722e-05,-0.0009065348887267654,0.0001974150996260603,0.0009065348887267654,-0.0001974150996260597,-0.0008417073471070318,0.0003522997375302436,0.0004528462331358766,-9.85298067814722e-05,0.0009065348887267654,-0.0001974150996260593,-6.482743742625049e-05,-0.0001548843912241409
3,30432.19887107678,0.0,0.1118714490914966,0.2525124732918438,0.0,0.0,1.010747431664658,0.04700960205312997,1.0,0.0,-82.81434332143202,36.65924130960124,0.0,0.0,0.0004490230537861591,-0.0001025677675679981,-0.0008988759825731617,0.0002055028712387164,0.0008988759825731618,-0.0002055028712387139,-0.0008292621477052352,0.000364067288363094,0.0004490230537861591,-0.0001025677675679981,0.0008988759825731617,-0.0002055028712387159,-6.961372299647742e-05,-0.0001585641646119069
3,31622.77660168334,0.0,0.1199066258046686,0.2582304980479472,0.0,0.0,1.010740030134232,0.04483494335626551,1.0,0.0,-81.50115248168063,37.81524411128716,0.0,0.0,0.0004450083439783631,-0.0001065083174708576,-0.0008908334043295637,0.0002133955546916796,0.0008908334043295638,-0.0002133955546916817,-0.0008162105910748532,0.0003755701361323921,0.0004450083439783631,-0.0001065083174708576,0.0008908334043295637,-0.0002133955546916807,-7.462269334808505e-05,-0.0001621743232102123
3,32859.93247600607,0.0,0.1282991321876184,0.263809015755036,0.0,0.0,1.010707388583004,0.04273886926973252,1.0,0.0,-80.12707138863165,38.9407787254936,0.0,0.0,0.0004408026543982672,-0.0001103399741968286,-0.0008824082563953853,0.0002210701464853033,0.0008824082563953853,-0.0002210701464853034,-0.0008025537052081927,0.0003867696970973857,0.0004408026543982672,-0.0001103399741968286,0.0008824082563953853,-0.0002210701464853043,-7.985442288806048e-05,-0.0001656992868030665
3,34145.48873833552,0.0,0.137046907300747,0.2692220744591926,0.0,0.0,1.010650698646489,0.04071939422568453,1.0,0.0,-78.69255577803193,40.03181178415385,0.0,0.0,0.0004364076090462189,-0.0001140507747607395,-0.0008736037913457419,0.0002285026802335069,0.000873603791345742,-0.000228502680233508,-0.0007882960268533268,0.0003976258970969466,0.0004364076090462189,-0.0001140507747607395,0.0008736037913457419,-0.0002285026802335067,-8.530762744550746e-05,-0.0001691229476413641
3,35481.33892335703,0.0,0.1461455390047409,0.2744430789529079,0.0,0.0,1.0105711335842,0.03877463773552964,1.0,0.0,-77.19844357956357,41.08419461523727,0.0,0.0,0.0004318259964263266,-0.0001176283825888027,-0.0008644255945794591,0.00023566844121738,0.000864425594579459,-0.0002356684412173782,-0.0007734458911856832,0.0004080975153628437,0.0004318259964263266,-0.0001176283825888027,0.0008644255945794591,-0.0002356684412173784,-9.097955724823677e-05,-0.0001724287997023865
3,36869.45064519521,0.0,0.1555881128909621,0.2794450296018812,0.0,0.0,1.010469858248067,0.03690281605818859,1.0,0.0,-75.64598058858445,42.09370309586587,0.0,0.0,0.0004270618499256437,-0.0001210602108971358,-0.0008548817453571046,0.000242542213543695,0.0008548817453571049,-0.0002425422135436926,-0.0007580156870147542,0.0004181425806626399,0.0004270618499256437,-0.0001210602108971358,0.0008548817453571046,-0.0002425422135436959,-9.686590275423762e-05,-0.0001756000876739178
3,38311.86849557231,0.0,0.1653650877614092,0.2842007909865215,0.0,0.0,1.010348037927169,0.03510223297065124,1.0,0.0,-74.03684168893038,43.05608246546468,0.0,0.0,0.0004221205143986215,-0.0001243335614053346,-0.0008449829501657597,0.0002490985580158728,0.0008449829501657597,-0.0002490985580158702,-0.000742022067766918,0.0004277188167447816,0.0004221205143986215,-0.0001243335614053346,0.0008449829501657597,-0.000249098558015872,-0.000102960717033754,-0.0001786199745281205
3,39810.71705534914,0.0,0.1754642035380847,0.2886833873656053,0.0,0.0,1.010206845934121,0.03337126974181662,1.0,0.0,-72.37314665291487,43.9670966000698,0.0,0.0,0.0004170086959183774,-0.0001274357768321193,-0.0008347426423960368,0.0002553121176237828,0.0008347426423960367,-0.0002553121176237887,-0.0007254861085645296,0.000436784132127042,0.0004170086959183774,-0.0001274357768321193,0.0008347426423960368,-0.0002553121176237839,-0.0001092563583673034,-0.0001814717258198659
3,41368.20402388446,0.0,0.1858704271866055,0.2928663207499038,0.0,0.0,1.010047469805248,0.03170837444136634,1.0,0.0,-70.65746959352649,44.82258104662943,0.0,0.0,0.0004117344918721496,-0.0001303544050123392,-0.0008241770426186424,0.000261157946308533,0.0008241770426186423,-0.0002611579463085375,-0.000708433400207131,0.0004452971472587953,0.0004117344918721496,-0.0001303544050123392,0.0008241770426186424,-0.0002611579463085321,-0.0001157434565410845,-0.0001841389080839372
3,42986.62347082213,0.0,0.1965659416741636,0.2967239061612071,0.0,0.0,1.009871116000771,0.03011205074624104,1.0,0.0,-68.89284123747369,45.61849891502462,0.0,0.0,0.0004063073988261114,-0.0001330773718442398,-0.0008133051743266071,0.000266611855414968,0.0008133051743266071,-0.0002666118554149661,-0.0006908940717914786,0.0004532177500886342,0.0004063073988261114,-0.0001330773718442398,0.0008133051743266071,-0.0002666118554149682,-0.0001224109059691868,-0.0001866055979497618
3,44668.35921509565,0.0,0.2075301821371827,0.3002316175110256,0.0,0.0,1.009679013013005,0.02858084643640264,1.0,0.0,-67.08274332788478,46.35099853623347,0.0,0.0,0.0004007382960092677,-0.0001355931596896952,-0.0008021488308758227,0.0002716507710746191,0.0008021488308758226,-0.000271650771074623,-0.0006729027351002197,0.0004605076691872245,0.0004007382960092677,-0.0001355931596896952,0.0008021488308758227,-0.0002716507710746207,-0.0001292458882454205,-0.0001888565978809839
3,46415.88833612709,0.0,0.2187399223152104,0.3033664365327119,0.0,0.0,1.00947241281977,0.02711334179706158,1.0,0.0,-65.23109465113286,47.01647162909008,0.0,0.0,0.0003950394029096396,-0.0001378909873518441,-0.0007907324905045593,0.0002762530947356505,0.0007907324905045593,-0.0002762530947356504,-0.0006544983457344808,0.0004671310519255737,0.0003950394029096396,-0.0001378909873518441,0.0007907324905045593,-0.0002762530947356515,-0.0001362339260301563,-0.0001908776538234869
3,48231.78482239234,0.0,0.2301694129392163,0.3061071964112321,0.0,0.0,1.009252590656268,0.02570813816449186,1.0,0.0,-63.34222840936778,47.61161058713736,0.0,0.0,0.000389224210069248,-0.0001399609873273527,-0.0007790831777170518,0.0002803990582467414,0.0007790831777170522,-0.0002803990582467403,-0.0006357239782230701,0.0004730550339072613,0.000389224210069248,-0.0001399609873273527,0.0007790831777170518,-0.000280399058246743,-0.0001433589693245689,-0.0001926556695533245
3,50118.72336272647,0.0,0.2417905721884669,0.3084349112423612,0.0,0.0,1.009020843120405,0.02436384686513476,1.0,0.0,-61.42086092159835,48.13346341211431,0.0,0.0,0.0003833073830663481,-0.0001417943757907213,-0.0007672302709319376,0.0002840710643772226,0.0007672302709319376,-0.0002840710643772265,-0.0006166265149378682,0.0004782502850087195,0.0003833073830663481,-0.0001417943757907213,0.0007672302709319376,-0.0002840710643772252,-0.0001506035142034975,-0.0001941789121965819
3,52079.48328595385,0.0,0.2535732266130818,0.3103330822736375,0.0,0.0,1.008778484672078,0.02307907880136301,1.0,0.0,-59.47205192118658,48.57948479094264,0.0,0.0,0.0003773046405069246,-0.0001433836106663529,-0.0007552052580589963,0.0002872540034722718,0.0007552052580589962,-0.0002872540034722745,-0.0005972562514779967,0.00048269151708669,0.0003773046405069246,-0.0001433836106663529,0.0007552052580589963,-0.0002872540034722731,-0.0001579487530077732,-0.0001954372032813333
