case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(cf)_real,i(cf)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag
1,2511.886431509553,0.0,-0.003853966514279482,0.6334813700309151,0.0001594435078662718,5.841195543091096e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200356157217e-05,3.14447760947807e-09,-9.998405564921338e-05,5.841195543091096e-11,-9.998004207974773e-05,-6.334223733718101e-07,-4.013410022145753e-09,6.334807859113608e-07,4.999200356157217e-05,3.14447760947807e-09,9.998405564921338e-05,-5.841195543091096e-11
1,2610.157215682508,0.0,-0.003557451747704366,0.609633017183967,0.0001594436877553934,5.781561181041288e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200503808944e-05,3.025297721785245e-09,-9.998405563122446e-05,5.781561181041289e-11,-9.99803385763453e-05,-6.095746228378821e-07,-3.716895435459759e-09,6.096324390278488e-07,4.999200503808944e-05,3.025297721785245e-09,9.998405563122446e-05,-5.781561181041289e-11
1,2712.272579331998,0.0,-0.003282842299996518,0.5866823439120005,0.0001594438549997682,5.730441069513012e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200640549539e-05,2.910572541954396e-09,-9.998405561450002e-05,5.730441069513012e-11,-9.998061316890115e-05,-5.866244658841543e-07,-3.442286154996286e-09,5.866817708678935e-07,4.999200640549539e-05,2.910572541954396e-09,9.998405561450002e-05,-5.730441069513012e-11
1,2818.382931264422,0.0,-0.003028520001488871,0.5645955745440978,0.00015944401058491,5.687760084180091e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200767184758e-05,2.800133257101425e-09,-9.998405559894152e-05,5.687760084180091e-11,-9.998086747548543e-05,-5.645381275984719e-07,-3.187964012073781e-09,5.645950057680894e-07,4.999200767184758e-05,2.800133257101425e-09,9.998405559894152e-05,-5.687760084180091e-11
1,2928.644564625204,0.0,-0.002792986203182924,0.5433402027185681,0.0001594441554276432,5.653455512204871e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200884460814e-05,2.693817323633498e-09,-9.998405558445724e-05,5.653455512204871e-11,-9.998110299465445e-05,-5.432831022525491e-07,-2.952430358610567e-09,5.433396373730168e-07,4.999200884460814e-05,2.693817323633498e-09,9.998405558445724e-05,-5.653455512204871e-11
1,3043.219887107688,0.0,-0.002574852950928617,0.522884943847039,0.0001594442903815035,5.627476961899947e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999200993068811e-05,2.591468245204433e-09,-9.998405557096185e-05,5.627476961899948e-11,-9.998132111427627e-05,-5.228281057669759e-07,-2.734297241310121e-09,5.228843810993428e-07,4.999200993068811e-05,2.591468245204433e-09,9.998405557096185e-05,-5.627476961899948e-11
1,3162.277660168344,0.0,-0.002372834811023912,0.5031996893407611,0.0001594444162417637,5.609786290316112e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201093648743e-05,2.492935381895117e-09,-9.998405555837582e-05,5.609786290316112e-11,-9.998152311970415e-05,-5.031430299382503e-07,-2.532279227265675e-09,5.031991283621321e-07,4.999201093648743e-05,2.492935381895117e-09,9.998405555837584e-05,-5.609786290316112e-11
1,3285.993247600617,0.0,-0.002185741299197989,0.4842554625357817,0.0001594445337501189,5.600357548674241e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201186793334e-05,2.398073683066084e-09,-9.9984055546625e-05,5.600357548674241e-11,-9.998171020134752e-05,-4.841988983645044e-07,-2.345185832948107e-09,4.842549025000268e-07,4.999201186793334e-05,2.398073683066084e-09,9.9984055546625e-05,-5.600357548674241e-11
1,3414.548873833563,0.0,-0.00201246986847769,0.4660243762556756,0.0001594446435990543,5.599176945581859e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201273051484e-05,2.30674351388517e-09,-9.99840555356401e-05,5.599176945581859e-11,-9.998188346168334e-05,-4.659678240086074e-07,-2.171914512076744e-09,4.66023816337981e-07,4.999201273051484e-05,2.30674351388517e-09,9.99840555356401e-05,-5.599176945581859e-11
1,3548.133892335714,0.0,-0.001851999414713541,0.4484795919525621,0.0001594447464359256,5.606242827999452e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99920135293153e-05,2.218810422874563e-09,-9.998405552535642e-05,5.606242827999452e-11,-9.998204392175052e-05,-4.48422968339375e-07,-2.011444161149466e-09,4.484790313282793e-07,4.99920135293153e-05,2.218810422874563e-09,9.998405552535642e-05,-5.606242827999452e-11
1,3686.945064519533,0.0,-0.001703384261577688,0.4315952803690941,0.0001594448428667714,5.621565679945287e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201426904203e-05,2.134144961499563e-09,-9.998405551571333e-05,5.621565679945287e-11,-9.998219252716404e-05,-4.3153850199357e-07,-1.862829104444459e-09,4.315947182125261e-07,4.999201426904203e-05,2.134144961499563e-09,9.998405551571332e-05,-5.621565679945287e-11
1,3831.186849557243,0.0,-0.001565748589659342,0.4153465836660485,0.0001594449334598841,5.645168138952175e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201495405449e-05,2.052622465593425e-09,-9.998405550665401e-05,5.645168138952176e-11,-9.998233015368599e-05,-4.152895669033283e-07,-1.725193523119226e-09,4.153460191492345e-07,4.999201495405449e-05,2.052622465593425e-09,9.998405550665401e-05,-5.645168138952176e-11
1,3981.071705534926,0.0,-0.001438281276889633,0.3997095789620125,0.0001594450187491575,5.677085030313648e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201558838957e-05,1.974122920048926e-09,-9.99840554981251e-05,5.677085030313648e-11,-9.998245761238442e-05,-3.996522398354979e-07,-1.59772629563879e-09,3.997090112535095e-07,4.999201558838957e-05,1.974122920048926e-09,9.998405549812508e-05,-5.677085030313648e-11
1,4136.820402388459,0.0,-0.001320231119942812,0.3846612432335043,0.000159445099237233,5.717363419182103e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201617578564e-05,1.898530747182112e-09,-9.998405549007628e-05,5.717363419182103e-11,-9.998257565441199e-05,-3.846034972912342e-07,-1.479676219180045e-09,3.846606714971623e-07,4.999201617578564e-05,1.898530747182112e-09,9.998405549007628e-05,-5.717363419182103e-11
1,4298.662347082227,0.0,-0.001210902408498004,0.3701794195256384,0.0001594451753984602,5.766062680606251e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201671970441e-05,1.82573463672939e-09,-9.998405548246016e-05,5.766062680606251e-11,-9.998268497543109e-05,-3.70121181715958e-07,-1.370347583896464e-09,3.701788429193703e-07,4.999201671970441e-05,1.82573463672939e-09,9.998405548246016e-05,-5.766062680606251e-11
1,4466.835921509579,0.0,-0.001109650826318514,0.3562427844251888,0.0001594452476816921,5.823254587620503e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201722335139e-05,1.755627414008556e-09,-9.998405547523184e-05,5.823254587620503e-11,-9.998278621971258e-05,-3.561839689715284e-07,-1.269096074000207e-09,3.5624220209973e-07,4.999201722335139e-05,1.755627414008556e-09,9.998405547523183e-05,-5.823254587620503e-11
1,4641.588833612725,0.0,-0.001015879655026005,0.3428308167495801,0.0001594453165129302,5.889023417524453e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201768969479e-05,1.688105842160322e-09,-9.998405546834872e-05,5.889023417524453e-11,-9.998287998393188e-05,-3.427713370241607e-07,-1.175324971538936e-09,3.428302278472384e-07,4.999201768969479e-05,1.688105842160322e-09,9.998405546834872e-05,-5.889023417524453e-11
1,4823.178482239249,0.0,-0.0009290362582257446,0.3299237674069717,0.0001594453822978339,5.963466076516474e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201812148298e-05,1.623070497248231e-09,-9.998405546177022e-05,5.963466076516474e-11,-9.99829668206843e-05,-3.298635358032524e-07,-1.088481640523578e-09,3.299231710603641e-07,4.999201812148298e-05,1.623070497248231e-09,9.998405546177022e-05,-5.963466076516474e-11
1,5011.872336272663,0.0,-0.0008486088252871434,0.3175026303841891,0.0001594454454241117,6.046692242871612e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201852126074e-05,1.560425612133553e-09,-9.998405545545759e-05,6.046692242871612e-11,-9.998304724174142e-05,-3.174415581878669e-07,-1.008054270711255e-09,3.175020257149648e-07,4.999201852126074e-05,1.560425612133553e-09,9.998405545545759e-05,-6.046692242871612e-11
1,5207.948328595401,0.0,-0.0007741233556104397,0.3055491148207884,0.0001594455062638051,6.138824528880538e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201889138416e-05,1.500078932493241e-09,-9.998405544937362e-05,6.138824528880539e-11,-9.998312172106629e-05,-3.054871120791643e-07,-9.335688618742447e-10,3.055485009383356e-07,4.999201889138416e-05,1.500078932493241e-09,9.998405544937363e-05,-6.138824528880539e-11
1,5411.695265464572,0.0,-0.000705140865624509,0.2940456181290315,0.000159445565175481,6.239998661793244e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201923403449e-05,1.441941597124026e-09,-9.998405544348246e-05,6.239998661793245e-11,-9.99831906976061e-05,-2.939825935185472e-07,-8.645864307999899e-10,2.940449941291653e-07,4.999201923403449e-05,1.441941597124026e-09,9.998405544348246e-05,-6.239998661793245e-11
1,5623.413251903423,0.0,-0.000641254802070843,0.2829752001209928,0.0001594456225063455,6.350363684038641e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201955123129e-05,1.385927988756203e-09,-9.998405543774937e-05,6.350363684038641e-11,-9.998325457787917e-05,-2.829110608127476e-07,-8.007004245771884e-10,2.829745650846243e-07,4.999201955123129e-05,1.385927988756203e-09,9.998405543774937e-05,-6.350363684038641e-11
1,5843.414133735106,0.0,-0.0005820886463421195,0.2723215581054068,0.0001594456785942887,6.470082173018829e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999201984484388e-05,1.331955629970235e-09,-9.998405543214058e-05,6.470082173018829e-11,-9.998331373836994e-05,-2.722562096284513e-07,-7.415343249364083e-10,2.723209110971895e-07,4.999201984484388e-05,1.331955629970235e-09,9.998405543214058e-05,-6.470082173018829e-11
1,6072.021956909812,0.0,-0.0005272936957678908,0.2620690029182256,0.0001594457337698773,6.599330480805502e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202011660281e-05,1.279945028806376e-09,-9.998405542662302e-05,6.599330480805502e-11,-9.998336852774776e-05,-2.620023490204364e-07,-6.86739429537768e-10,2.620683429851775e-07,4.999202011660281e-05,1.279945028806376e-09,9.998405542662302e-05,-6.599330480805502e-11
1,6309.573444801856,0.0,-0.0004765470087810048,0.2522024358521496,0.0001594457883583014,6.738298994094435e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202036810961e-05,1.229819590293789e-09,-9.998405542116417e-05,6.738298994094436e-11,-9.998341926892121e-05,-2.521343783584794e-07,-6.359927971393062e-10,2.522017620222502e-07,4.999202036810961e-05,1.229819590293789e-09,9.998405542116418e-05,-6.738298994094436e-11
1,6556.418494179708,0.0,-0.0004295495018628281,0.2427073264516683,0.000159445842681292,6.887192414803733e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202060084668e-05,1.181505493285186e-09,-9.998405541573188e-05,6.887192414803734e-11,-9.998346626094149e-05,-2.426377651195597e-07,-5.889953445441202e-10,2.427066377324269e-07,4.999202060084668e-05,1.181505493285186e-09,9.998405541573188e-05,-6.887192414803734e-11
1,6812.920690579529,0.0,-0.0003860241870585951,0.2335696911413547,0.0001594458970590163,7.046230061731305e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202081618563e-05,1.134931591577616e-09,-9.998405541029411e-05,7.046230061731306e-11,-9.99835097807641e-05,-2.334985235131081e-07,-5.454700841176114e-10,2.335689865183485e-07,4.999202081618563e-05,1.134931591577616e-09,9.998405541029411e-05,-7.046230061731306e-11
1,7079.457843841292,0.0,-0.0003457145396816291,0.2247760726563448,0.000159445951811965,7.215646193717943e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202101539561e-05,1.090029289012379e-09,-9.99840554048188e-05,7.215646193717943e-11,-9.998355008488138e-05,-2.247031939082238e-07,-5.051604914935942e-10,2.247753510917255e-07,4.999202101539561e-05,1.090029289012379e-09,9.99840554048188e-05,-7.215646193717943e-11
1,7356.422544596322,0.0,-0.0003083829865915425,0.2163135202450674,0.0001594460072628412,7.395690354793532e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202119965072e-05,1.046732456208325e-09,-9.998405539927372e-05,7.395690354793532e-11,-9.998358741083386e-05,-2.16238823032915e-07,-4.678289938543836e-10,2.163127806760319e-07,4.999202119965072e-05,1.046732456208325e-09,9.998405539927372e-05,-7.395690354793532e-11
1,7644.222742525907,0.0,-0.0002738095061413774,0.2081695706153827,0.0001594460637384617,7.586627741816086e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202137003691e-05,1.004977328213184e-09,-9.998405539362615e-05,7.586627741816086e-11,-9.998362197861023e-05,-2.080929449165277e-07,-4.332555698798391e-10,2.081688119526085e-07,4.999202137003691e-05,1.004977328213184e-09,9.998405539362617e-05,-7.586627741816086e-11
1,7943.282347242715,0.0,-0.000241790331546108,0.2003322295963583,0.0001594461215716836,7.788739595146213e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202152755839e-05,9.64702407359072e-10,-9.998405538784284e-05,7.788739595146213e-11,-9.99836539919436e-05,-2.002535625475733e-07,-4.012364531177915e-10,2.003314507223987e-07,4.999202152755839e-05,9.64702407359072e-10,9.998405538784283e-05,-7.788739595146213e-11
1,8254.04185268008,0.0,-0.0002121367500338928,0.1927899544889241,0.0001594461811033659,8.002323612933166e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202167314353e-05,9.258483834652291e-10,-9.998405538188966e-05,8.002323612933166e-11,-9.998368363951234e-05,-1.92709130220201e-07,-3.715829311372587e-10,1.927891542565628e-07,4.999202167314353e-05,9.258483834652291e-10,9.998405538188966e-05,-8.002323612933166e-11
1,8576.958985908834,0.0,-0.0001846739907054776,0.1855316370796403,0.0001594462426843786,8.22769438962322e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202180765036e-05,8.883580245504661e-10,-9.998405537573157e-05,8.227694389623221e-11,-9.998371109605192e-05,-1.854485365435358e-07,-3.441202333898561e-10,1.855308143102014e-07,4.999202180765036e-05,8.883580245504661e-10,9.998405537573157e-05,-8.227694389623221e-11
1,8912.509381337342,0.0,-0.0001592401945495578,0.178546587292762,0.0001594463066776701,8.4651838793365e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99920219318717e-05,8.521761161178639e-10,-9.998405536933224e-05,8.4651838793365e-11,-9.998373652338467e-05,-1.784610880890623e-07,-3.186865012272279e-10,1.785457407743741e-07,4.99920219318717e-05,8.521761161178639e-10,9.998405536933224e-05,-8.4651838793365e-11
1,9261.187281287817,0.0,-0.0001356854605457529,0.1718245174567032,0.0001594463734604069,8.715141884794869e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202204653962e-05,8.172493744186242e-10,-9.998405536265397e-05,8.71514188479487e-11,-9.998376007137358e-05,-1.717364936521523e-07,-2.951318340061598e-10,1.718236459425147e-07,4.999202204653962e-05,8.172493744186242e-10,9.998405536265397e-05,-8.71514188479487e-11
1,9623.506263980764,0.0,-0.0001138709622349583,0.1653555271618866,0.0001594464434261959,8.97793657252074e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202215232998e-05,7.835263510423052e-10,-9.998405535565739e-05,8.97793657252074e-11,-9.998378187880527e-05,-1.652648491047106e-07,-2.733174056611542e-10,1.653546293682294e-07,4.999202215232998e-05,7.835263510423052e-10,9.998405535565738e-05,-8.97793657252074e-11
1,9999.99999999987,0.0,-9.366812955190917e-05,0.1591300886878229,0.0001594465169874047,9.253955015065171e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202224986623e-05,7.509573826098666e-10,-9.998405534830127e-05,9.253955015065171e-11,-9.998380207420819e-05,-1.590366228167751e-07,-2.531146465393139e-10,1.591291632923214e-07,4.999202224986623e-05,7.509573826098666e-10,9.998405534830127e-05,-9.253955015065171e-11
1,10391.22303835156,0.0,-7.495789109920351e-05,0.1531390329780787,0.0001594465945775919,9.543603761063284e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202233972332e-05,7.19494500568078e-10,-9.998405534054224e-05,9.543603761063285e-11,-9.998382077660998e-05,-1.530426416257316e-07,-2.344044856767955e-10,1.531380786177025e-07,4.999202233972332e-05,7.19494500568078e-10,9.998405534054224e-05,-9.543603761063285e-11
1,10797.75162327696,0.0,-5.762997239803632e-05,0.147373536142594,0.000159446676654062,9.847309433955449e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999202242243075e-05,6.890913635353334e-10,-9.99840553323346e-05,9.847309433955449e-11,-9.998383809623883e-05,-1.4727407733258e-07,-2.170766490520983e-10,1.473725514116506e-07,4.999202242243075e-05,6.890913635353334e-10,9.99840553323346e-05,-9.847309433955449e-11
1,11220.18454301949,0.0,-4.158224598068434e-05,0.1418251064675689,0.0001594467637005611,1.016551936025509e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202249847609e-05,6.597031879127436e-10,-9.998405532362995e-05,1.016551936025509e-10,-9.99838541351735e-05,-1.41722433705478e-07,-2.010290096812455e-10,1.418240899156329e-07,4.999202249847609e-05,6.597031879127436e-10,9.998405532362994e-05,-1.016551936025509e-10
1,11659.14401179817,0.0,-2.672012949514376e-05,0.1364855719138749,0.0001594468562301278,1.049870222828672e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202256830744e-05,6.312866967098256e-10,-9.998405531437699e-05,1.049870222828672e-10,-9.99838689879444e-05,-1.363795339714991e-07,-1.861669857252716e-10,1.364845220436521e-07,4.999202256830744e-05,6.312866967098256e-10,9.998405531437699e-05,-1.049870222828672e-10
1,12115.27658628572,0.0,-1.295602827519026e-05,0.1313470680856617,0.0001594469547881166,1.084734877836261e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202263233643e-05,6.038000319410032e-10,-9.99840553045212e-05,1.084734877836261e-10,-9.998388274209117e-05,-1.312375087782655e-07,-1.724029830633069e-10,1.313459833507838e-07,4.999202263233643e-05,6.038000319410032e-10,9.99840553045212e-05,-1.084734877836261e-10
1,12589.25411794151,0.0,-2.088190911058552e-07,0.1264020266515069,0.0001594470599554124,1.121197252541262e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202269094041e-05,5.772027095228315e-10,-9.998405529400447e-05,1.121197252541262e-10,-9.998389547867839e-05,-1.26288784607803e-07,-1.596558790465183e-10,1.264009054542544e-07,4.999202269094041e-05,5.772027095228315e-10,9.998405529400447e-05,-1.121197252541262e-10
1,13081.77474260177,0.0,1.159662796109074e-05,0.1216431642011214,0.000159447172351854,1.159311051512876e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202274446481e-05,5.514555542219046e-10,-9.998405528276481e-05,1.159311051512876e-10,-9.998390727277325e-05,-1.215260726256074e-07,-1.478505443907633e-10,1.216420048900699e-07,4.999202274446481e-05,5.514555542219046e-10,9.998405528276483e-05,-1.159311051512876e-10
1,13593.56390878508,0.0,2.252989224934785e-05,0.1170634715212513,0.0001594472926398873,1.199132411473528e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202279322506e-05,5.265206450111061e-10,-9.998405527073601e-05,1.199132411473528e-10,-9.998391819388833e-05,-1.169423579485601e-07,-1.369174003905395e-10,1.170622723888399e-07,4.999202279322506e-05,5.265206450111061e-10,9.998405527073602e-05,-1.199132411473528e-10
1,14125.37544622736,0.0,3.265541268355383e-05,0.1126562032750349,0.0001594474215284691,1.24071998395456e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202283750856e-05,5.023612586911372e-10,-9.998405525784716e-05,1.24071998395456e-10,-9.998392830639089e-05,-1.125308893159354e-07,-1.267920088449152e-10,1.126549625550509e-07,4.999202283750856e-05,5.023612586911372e-10,9.998405525784715e-05,-1.24071998395456e-10
1,14677.9926762205,0.0,4.20328674983761e-05,0.1084148680696557,0.000159447559777246,1.284135021651966e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99920228775763e-05,4.789418065731526e-10,-9.998405524402228e-05,1.284135021651966e-10,-9.998393766988245e-05,-1.08285169148334e-07,-1.174146922788699e-10,1.084135839346341e-07,4.99920228775763e-05,4.789418065731526e-10,9.998405524402228e-05,-1.284135021651966e-10
1,15252.22956538999,0.0,5.071752597905813e-05,0.1043332188977057,0.000159447708201031,1.329441468608892e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202291366443e-05,4.562277954475283e-10,-9.99840552291799e-05,1.329441468608892e-10,-9.998394633954996e-05,-1.04198943979935e-07,-1.087301822219728e-10,1.043318894562371e-07,4.999202291366443e-05,4.562277954475283e-10,9.998405522917991e-05,-1.329441468608892e-10
1,15848.93192461092,0.0,5.876057420294205e-05,0.1004052439382131,0.0001594478676746062,1.376706054357258e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999202294598571e-05,4.341857720727564e-10,-9.998405521323254e-05,1.376706054357258e-10,-9.998395436649121e-05,-1.002661952500166e-07,-1.006872934716641e-10,1.004038672321587e-07,4.999202294598571e-05,4.341857720727564e-10,9.998405521323254e-05,-1.376706054357258e-10
