case,frequency_real,frequency_imag,v(low)_real,v(low)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rhp)_real,i(rhp)_imag,i(rlp)_real,i(rlp)_imag,i(chp)_real,i(chp)_imag
2,3.981071705534965,0.0,0.9999937431316178,-0.002501365473892096,6.256868382381382e-06,0.002501365473892095,1.0,0.0,-1.251373676450936e-08,-5.002730947784191e-06,6.256868382381383e-09,2.501365473892096e-06,6.256868382381382e-09,2.501365473892095e-06,6.256868382181757e-09,2.501365473892096e-06,6.256868382381381e-09,2.501365473892095e-06
2,4.136820402388499,0.0,0.9999932439922988,-0.002599223356581163,6.756007701037106e-06,0.002599223356581163,1.0,0.0,-1.351201540223455e-08,-5.198446713162327e-06,6.756007701037107e-09,2.599223356581163e-06,6.756007701037106e-09,2.599223356581163e-06,6.756007701169687e-09,2.599223356581163e-06,6.756007701037107e-09,2.599223356581163e-06
2,4.298662347082268,0.0,0.9999927050346197,-0.002700909506786261,7.294965380368301e-06,0.002700909506786261,1.0,0.0,-1.458993076061597e-08,-5.401819013572521e-06,7.294965380368302e-09,2.700909506786261e-06,7.294965380368301e-09,2.700909506786261e-06,7.294965380322261e-09,2.700909506786261e-06,7.294965380368302e-09,2.700909506786261e-06
2,4.466835921509622,0.0,0.9999921230821563,-0.00280657367583672,7.876917843734358e-06,0.00280657367583672,1.0,0.0,-1.57538356874143e-08,-5.613147351673441e-06,7.876917843734358e-09,2.806573675836721e-06,7.876917843734358e-09,2.806573675836721e-06,7.876917843652187e-09,2.806573675836721e-06,7.876917843734358e-09,2.80657367583672e-06
2,4.641588833612769,0.0,0.9999914947051011,-0.002916371471322088,8.505294898782676e-06,0.002916371471322088,1.0,0.0,-1.701058979771327e-08,-5.832742942644176e-06,8.505294898782675e-09,2.916371471322088e-06,8.505294898782677e-09,2.916371471322088e-06,8.505294898930593e-09,2.916371471322088e-06,8.505294898782675e-09,2.916371471322088e-06
2,4.823178482239296,0.0,0.9999908162000513,-0.00303046458591496,9.183799948666232e-06,0.003030464585914961,1.0,0.0,-1.836759989748464e-08,-6.060929171829922e-06,9.183799948666232e-09,3.030464585914961e-06,9.183799948666232e-09,3.030464585914961e-06,9.183799948742078e-09,3.030464585914961e-06,9.183799948666232e-09,3.030464585914961e-06
2,5.011872336272711,0.0,0.999990083568185,-0.00314902103511081,9.916431815190302e-06,0.00314902103511081,1.0,0.0,-1.983286363020678e-08,-6.29804207022162e-06,9.916431815190303e-09,3.14902103511081e-06,9.916431815190303e-09,3.14902103511081e-06,9.916431815026884e-09,3.14902103511081e-06,9.916431815190303e-09,3.14902103511081e-06
2,5.207948328595451,0.0,0.9999892924916977,-0.003272215404229369,1.070750830241002e-05,0.003272215404229369,1.0,0.0,-2.141501660472908e-08,-6.544430808458738e-06,1.070750830241002e-08,3.272215404229369e-06,1.070750830241002e-08,3.272215404229369e-06,1.070750830234335e-08,3.272215404229369e-06,1.070750830241002e-08,3.272215404229369e-06
2,5.411695265464624,0.0,0.9999884383083605,-0.003400229105035126,1.156169163944154e-05,0.003400229105035126,1.0,0.0,-2.312338327888712e-08,-6.800458210070254e-06,1.156169163944154e-08,3.400229105035127e-06,1.156169163944154e-08,3.400229105035127e-06,1.15616916395167e-08,3.400229105035127e-06,1.156169163944154e-08,3.400229105035127e-06
2,5.623413251903477,0.0,0.9999875159840478,-0.003533250642347843,1.248401595230574e-05,0.003533250642347842,1.0,0.0,-2.496803190459568e-08,-7.066501284695685e-06,1.248401595230574e-08,3.533250642347843e-06,1.248401595230574e-08,3.533250642347843e-06,1.248401595221882e-08,3.533250642347843e-06,1.248401595230574e-08,3.533250642347842e-06
2,5.843414133735162,0.0,0.9999865200830734,-0.003671475891027876,1.347991692655928e-05,0.003671475891027876,1.0,0.0,-2.695983385316711e-08,-7.342951782055751e-06,1.347991692655928e-08,3.671475891027876e-06,1.347991692655928e-08,3.671475891027876e-06,1.347991692657313e-08,3.671475891027876e-06,1.347991692655928e-08,3.671475891027876e-06
2,6.07202195690987,0.0,0.9999854447361647,-0.003815108383735444,1.455526383535379e-05,0.003815108383735444,1.0,0.0,-2.911052767070262e-08,-7.630216767470887e-06,1.455526383535379e-08,3.815108383735444e-06,1.455526383535379e-08,3.815108383735445e-06,1.455526383531414e-08,3.815108383735444e-06,1.455526383535379e-08,3.815108383735444e-06
2,6.309573444801917,0.0,0.9999842836058784,-0.003964359609877689,1.571639412147376e-05,0.003964359609877689,1.0,0.0,-3.143278824314378e-08,-7.928719219755378e-06,1.571639412147376e-08,3.964359609877689e-06,1.571639412147376e-08,3.964359609877689e-06,1.571639412156767e-08,3.964359609877689e-06,1.571639412147376e-08,3.964359609877689e-06
2,6.556418494179772,0.0,0.999983029849263,-0.004119449326172702,1.697015073692077e-05,0.004119449326172702,1.0,0.0,-3.394030147382793e-08,-8.238898652345405e-06,1.697015073692077e-08,4.119449326172703e-06,1.697015073692077e-08,4.119449326172703e-06,1.697015073698349e-08,4.119449326172703e-06,1.697015073692077e-08,4.119449326172704e-06
2,6.812920690579594,0.0,0.9999816760775402,-0.004280605879275429,1.832392245982168e-05,0.00428060587927543,1.0,0.0,-3.664784491970685e-08,-8.56121175855086e-06,1.832392245982169e-08,4.28060587927543e-06,1.832392245982168e-08,4.280605879275431e-06,1.832392245981751e-08,4.28060587927543e-06,1.832392245982169e-08,4.28060587927543e-06
2,7.07945784384136,0.0,0.9999802143125742,-0.004448066540926568,1.978568742593736e-05,0.004448066540926569,1.0,0.0,-3.957137485162104e-08,-8.896133081853137e-06,1.978568742593736e-08,4.448066540926568e-06,1.978568742593736e-08,4.448066540926569e-06,1.978568742577736e-08,4.448066540926568e-06,1.978568742593737e-08,4.448066540926568e-06
2,7.356422544596393,0.0,0.9999786359398689,-0.004622077856102356,2.136406013093703e-05,0.004622077856102356,1.0,0.0,-4.272812026194253e-08,-9.244155712204713e-06,2.136406013093703e-08,4.622077856102357e-06,2.136406013093703e-08,4.622077856102357e-06,2.136406013109049e-08,4.622077856102357e-06,2.136406013093703e-08,4.622077856102357e-06
2,7.644222742525981,0.0,0.99997693165782,-0.004802896004660327,2.306834217999306e-05,0.004802896004660327,1.0,0.0,-4.613668436003539e-08,-9.605792009320652e-06,2.306834217999306e-08,4.802896004660327e-06,2.306834217999306e-08,4.802896004660327e-06,2.306834218002152e-08,4.802896004660327e-06,2.306834217999306e-08,4.802896004660327e-06
2,7.943282347242792,0.0,0.9999750914229166,-0.004990787176993837,2.490857708325843e-05,0.004990787176993838,1.0,0.0,-4.981715416656375e-08,-9.981574353987674e-06,2.490857708325843e-08,4.990787176993837e-06,2.490857708325843e-08,4.990787176993838e-06,2.490857708337124e-08,4.990787176993837e-06,2.490857708325843e-08,4.990787176993838e-06
2,8.25404185268016,0.0,0.9999731043905804,-0.005186027964226433,2.689560941954461e-05,0.005186027964226433,1.0,0.0,-5.379121883904632e-08,-1.037205592845287e-05,2.689560941954461e-08,5.186027964226433e-06,2.689560941954461e-08,5.186027964226433e-06,2.689560941959712e-08,5.186027964226433e-06,2.689560941954461e-08,5.186027964226433e-06
2,8.576958985908915,0.0,0.999970958851284,-0.005388905763495715,2.904114871615609e-05,0.005388905763495715,1.0,0.0,-5.808229743223248e-08,-1.077781152699143e-05,2.904114871615609e-08,5.388905763495715e-06,2.904114871615609e-08,5.388905763495715e-06,2.90411487160469e-08,5.388905763495715e-06,2.904114871615609e-08,5.388905763495714e-06
2,8.912509381337427,0.0,0.9999686421615794,-0.00559971919889566,3.135783842051106e-05,0.00559971919889566,1.0,0.0,-6.271567684102732e-08,-1.119943839779132e-05,3.135783842051106e-08,5.599719198895661e-06,3.135783842051106e-08,5.59971919889566e-06,3.135783842056483e-08,5.59971919889566e-06,3.135783842051106e-08,5.599719198895661e-06
2,9.261187281287906,0.0,0.9999661406696311,-0.005818778558665913,3.385933036904319e-05,0.005818778558665913,1.0,0.0,-6.771866073803644e-08,-1.163755711733182e-05,3.385933036904319e-08,5.818778558665913e-06,3.385933036904319e-08,5.818778558665913e-06,3.385933036892386e-08,5.818778558665913e-06,3.385933036904319e-08,5.818778558665912e-06
2,9.623506263980856,0.0,0.999963439634809,-0.006046406249236671,3.656036519111117e-05,0.006046406249236671,1.0,0.0,-7.312073038212548e-08,-1.209281249847334e-05,3.656036519111117e-08,6.046406249236671e-06,3.656036519111117e-08,6.046406249236672e-06,3.656036519095185e-08,6.046406249236672e-06,3.656036519111117e-08,6.046406249236671e-06
2,9.999999999999968,0.0,0.9999605231408795,-0.006282937266758367,3.947685912042712e-05,0.006282937266758368,1.0,0.0,-7.895371824104908e-08,-1.256587453351674e-05,3.947685912042712e-08,6.282937266758367e-06,3.947685912042712e-08,6.282937266758368e-06,3.947685912053523e-08,6.282937266758367e-06,3.947685912042712e-08,6.282937266758368e-06
2,10.39122303835166,0.0,0.999957374002276,-0.006528719686766178,4.262599772405023e-05,0.006528719686766178,1.0,0.0,-8.525199544798769e-08,-1.305743937353236e-05,4.262599772405023e-08,6.528719686766178e-06,4.262599772405023e-08,6.528719686766178e-06,4.262599772397735e-08,6.528719686766178e-06,4.262599772405023e-08,6.528719686766178e-06
2,10.79775162327706,0.0,0.9999539736629005,-0.006784115172650745,4.602633709949683e-05,0.006784115172650744,1.0,0.0,-9.205267419895564e-08,-1.356823034530149e-05,4.602633709949683e-08,6.784115172650744e-06,4.602633709949683e-08,6.784115172650744e-06,4.602633709949178e-08,6.784115172650744e-06,4.602633709949683e-08,6.784115172650744e-06
2,11.2201845430196,0.0,0.9999503020868659,-0.007049499503628154,4.969791313422348e-05,0.007049499503628154,1.0,0.0,-9.939582626842154e-08,-1.409899900725631e-05,4.969791313422348e-08,7.049499503628154e-06,4.969791313422348e-08,7.049499503628154e-06,4.969791313413907e-08,7.049499503628154e-06,4.969791313422348e-08,7.049499503628153e-06
2,11.65914401179828,0.0,0.9999463376405312,-0.007325263122923957,5.366235946889341e-05,0.007325263122923957,1.0,0.0,-1.07324718937674e-07,-1.465052624584791e-05,5.36623594688934e-08,7.325263122923957e-06,5.366235946889341e-08,7.325263122923957e-06,5.366235946879794e-08,7.325263122923957e-06,5.36623594688934e-08,7.325263122923956e-06
2,12.11527658628584,0.0,0.9999420569651433,-0.007611811706908409,5.794303485671631e-05,0.007611811706908409,1.0,0.0,-1.158860697134393e-07,-1.522362341381682e-05,5.794303485671632e-08,7.611811706908409e-06,5.794303485671632e-08,7.611811706908409e-06,5.794303485673336e-08,7.611811706908409e-06,5.794303485671632e-08,7.611811706908409e-06
2,12.58925411794163,0.0,0.9999374348393341,-0.007909566755942071,6.256516066603313e-05,0.007909566755942071,1.0,0.0,-1.251303213320211e-07,-1.581913351188414e-05,6.256516066603314e-08,7.90956675594207e-06,6.256516066603313e-08,7.90956675594207e-06,6.256516066593942e-08,7.90956675594207e-06,6.256516066603314e-08,7.90956675594207e-06
2,13.08177474260189,0.0,0.9999324440306675,-0.008218966207713526,6.755596933252932e-05,0.008218966207713526,1.0,0.0,-1.351119386650294e-07,-1.643793241542705e-05,6.755596933252931e-08,8.218966207713526e-06,6.755596933252933e-08,8.218966207713526e-06,6.755596933250008e-08,8.218966207713526e-06,6.755596933252931e-08,8.218966207713526e-06
2,13.59356390878521,0.0,0.9999270551353687,-0.008540465073873163,7.29448646313234e-05,0.008540465073873162,1.0,0.0,-1.458897292625703e-07,-1.708093014774632e-05,7.29448646313234e-08,8.540465073873162e-06,7.294486463132341e-08,8.540465073873162e-06,7.29448646312747e-08,8.540465073873164e-06,7.294486463132339e-08,8.540465073873162e-06
2,14.12537544622749,0.0,0.999921236405292,-0.008874536100789192,7.876359470806195e-05,0.00887453610078919,1.0,0.0,-1.575271894160695e-07,-1.774907220157838e-05,7.876359470806196e-08,8.87453610078919e-06,7.876359470806195e-08,8.87453610078919e-06,7.876359470804229e-08,8.874536100789192e-06,7.876359470806195e-08,8.87453610078919e-06
2,14.67799267622064,0.0,0.9999149535611176,-0.00922167045527408,8.504643888244143e-05,0.009221670455274078,1.0,0.0,-1.700928777648407e-07,-1.844334091054816e-05,8.504643888244143e-08,9.221670455274078e-06,8.504643888244143e-08,9.221670455274078e-06,8.504643888240792e-08,9.22167045527408e-06,8.504643888244142e-08,9.221670455274078e-06
2,15.25222956539013,0.0,0.9999081695906824,-0.009582378436150977,9.183040931768669e-05,0.009582378436150975,1.0,0.0,-1.836608186351912e-07,-1.916475687230196e-05,9.183040931768668e-08,9.582378436150976e-06,9.183040931768669e-08,9.582378436150976e-06,9.183040931759479e-08,9.582378436150978e-06,9.183040931768667e-08,9.582378436150974e-06
2,15.84893192461107,0.0,0.999900844531264,-0.009957190212550879,9.915546873589927e-05,0.009957190212550879,1.0,0.0,-1.983109374718071e-07,-1.991438042510176e-05,9.915546873589927e-08,9.95719021255088e-06,9.915546873589927e-08,9.95719021255088e-06,9.915546873595638e-08,9.95719021255088e-06,9.915546873589927e-08,9.957190212550881e-06
2,16.46897865482862,0.0,0.9998929352345477,-0.01034665658985132,0.0001070647654523151,0.01034665658985132,1.0,0.0,-2.141295309047062e-07,-2.069331317970264e-05,1.070647654523151e-07,1.034665658985132e-05,1.070647654523151e-07,1.034665658985132e-05,1.070647654523027e-07,1.034665658985132e-05,1.070647654523151e-07,1.034665658985132e-05
2,17.11328304161774,0.0,0.9998843951128981,-0.01075134980418659,0.0001156048871019049,0.01075134980418659,1.0,0.0,-2.312097742038681e-07,-2.150269960837319e-05,1.156048871019049e-07,1.075134980418659e-05,1.156048871019049e-07,1.075134980418659e-05,1.156048871019388e-07,1.075134980418659e-05,1.156048871019049e-07,1.075134980418659e-05
2,17.78279410038916,0.0,0.9998751738654601,-0.01117186434647767,0.0001248261345399632,0.01117186434647767,1.0,0.0,-2.496522690798648e-07,-2.234372869295535e-05,1.248261345399632e-07,1.117186434647768e-05,1.248261345399632e-07,1.117186434647768e-05,1.248261345399015e-07,1.117186434647768e-05,1.248261345399632e-07,1.117186434647768e-05
2,18.47849797422283,0.0,0.9998652171824849,-0.01160881781694613,0.0001347828175149432,0.01160881781694613,1.0,0.0,-2.69565635030122e-07,-2.321763563389226e-05,1.347828175149432e-07,1.160881781694613e-05,1.347828175149432e-07,1.160881781694613e-05,1.347828175151111e-07,1.160881781694613e-05,1.347828175149432e-07,1.160881781694613e-05
2,19.20141938638794,0.0,0.9998544664261626,-0.01206285181109121,0.0001455335738374605,0.01206285181109121,1.0,0.0,-2.910671476749239e-07,-2.412570362218243e-05,1.455335738374605e-07,1.206285181109121e-05,1.455335738374605e-07,1.206285181109122e-05,1.455335738373975e-07,1.206285181109122e-05,1.455335738374605e-07,1.206285181109121e-05
2,19.95262314968871,0.0,0.9998428582860952,-0.01253463283812136,0.0001571417139047592,0.01253463283812136,1.0,0.0,-3.142834278094546e-07,-2.506926567624271e-05,1.571417139047592e-07,1.253463283812136e-05,1.571417139047592e-07,1.253463283812136e-05,1.571417139047959e-07,1.253463283812136e-05,1.571417139047592e-07,1.253463283812136e-05
2,20.73321573485946,0.0,0.9998303244074143,-0.0130248532728413,0.0001696755925857641,0.0130248532728413,1.0,0.0,-3.393511851714957e-07,-2.604970654568261e-05,1.696755925857642e-07,1.30248532728413e-05,1.696755925857641e-07,1.30248532728413e-05,1.696755925857385e-07,1.302485327284131e-05,1.696755925857641e-07,1.30248532728413e-05
2,21.54434690031875,0.0,0.999816790989371,-0.0135342323420022,0.000183209010628874,0.0135342323420022,1.0,0.0,-3.664180212577278e-07,-2.70684646840044e-05,1.83209010628874e-07,1.35342323420022e-05,1.83209010628874e-07,1.35342323420022e-05,1.832090106289597e-07,1.35342323420022e-05,1.83209010628874e-07,1.35342323420022e-05
2,22.3872113856833,0.0,0.9998021783520763,-0.01406351714612524,0.0001978216479237458,0.01406351714612524,1.0,0.0,-3.956432958474474e-07,-2.812703429225047e-05,1.978216479237458e-07,1.406351714612524e-05,1.978216479237458e-07,1.406351714612524e-05,1.978216479237016e-07,1.406351714612524e-05,1.978216479237458e-07,1.406351714612524e-05
2,23.26305067153616,0.0,0.9997864004688697,-0.01461348371780759,0.0002135995311303266,0.01461348371780759,1.0,0.0,-4.271990622605724e-07,-2.922696743561518e-05,2.135995311303266e-07,1.461348371780759e-05,2.135995311303266e-07,1.461348371780759e-05,2.135995311303152e-07,1.461348371780759e-05,2.135995311303266e-07,1.461348371780759e-05
2,24.17315480804093,0.0,0.9997693644616157,-0.01518493811751299,0.0002306355383842649,0.01518493811751299,1.0,0.0,-4.612710767684891e-07,-3.036987623502599e-05,2.306355383842649e-07,1.5184938117513e-05,2.306355383842649e-07,1.5184938117513e-05,2.306355383843162e-07,1.5184938117513e-05,2.306355383842649e-07,1.5184938117513e-05
2,25.11886431509569,0.0,0.9997509700560014,-0.01577871756783708,0.0002490299439985784,0.01577871756783708,1.0,0.0,-4.980598879971568e-07,-3.155743513567415e-05,2.490299439985784e-07,1.577871756783708e-05,2.490299439985784e-07,1.577871756783708e-05,2.490299439985577e-07,1.577871756783708e-05,2.490299439985784e-07,1.577871756783708e-05
2,26.10157215682525,0.0,0.9997311089936918,-0.0163956916272182,0.0002688910063081064,0.0163956916272182,1.0,0.0,-5.377820126164373e-07,-3.27913832544364e-05,2.688910063081064e-07,1.63956916272182e-05,2.688910063081064e-07,1.63956916272182e-05,2.68891006308225e-07,1.63956916272182e-05,2.688910063081065e-07,1.63956916272182e-05
2,27.12272579332016,0.0,0.9997096643979532,-0.01703676340403817,0.0002903356020469902,0.01703676340403817,1.0,0.0,-5.806712040938063e-07,-3.407352680807634e-05,2.903356020469902e-07,1.703676340403817e-05,2.903356020469902e-07,1.703676340403817e-05,2.903356020468317e-07,1.703676340403817e-05,2.903356020469902e-07,1.703676340403817e-05
2,28.18382931264441,0.0,0.9996865100890888,-0.01770287081202118,0.0003134899109113544,0.01770287081202118,1.0,0.0,-6.269798218225048e-07,-3.540574162404235e-05,3.134899109113544e-07,1.770287081202117e-05,3.134899109113544e-07,1.770287081202118e-05,3.134899109111799e-07,1.770287081202118e-05,3.134899109113544e-07,1.770287081202117e-05
2,29.28644564625223,0.0,0.9996615098457592,-0.01839498786779379,0.0003384901542407988,0.01839498786779379,1.0,0.0,-6.769803084816797e-07,-3.678997573558759e-05,3.384901542407987e-07,1.839498786779379e-05,3.384901542407988e-07,1.839498786779379e-05,3.384901542408114e-07,1.839498786779379e-05,3.384901542407988e-07,1.839498786779379e-05
