Cfilter,time,V(b),V(out),V(raw),V(a),I(D1),I(D3),I(D4),I(CFILTER),I(D2),I(RLOAD)
4.7e-05,0.08641251764898797,-0.3261562143897638,10.18540345811799,10.51159180340245,10.51155967278238,3.22335023561493e-06,1.028822509768375e-08,3.22335021129971e-06,-0.01018216981780995,1.02882147245964e-08,0.01018540345811799
4.7e-05,0.08642094333615456,-0.3202331850199389,10.18357822480616,10.50383946768629,10.50381141016394,2.796864695397971e-06,-8.887540046706818e-09,2.796864685269393e-06,-0.01018079024601093,-8.887539593160909e-09,0.01018357822480616
4.7e-05,0.08642941998400765,-0.3142356844449239,10.18174221304796,10.49600236142338,10.495977897871,2.456672021367012e-06,1.031677912837559e-08,2.456672010909815e-06,-0.01017927522276807,1.031676966078976e-08,0.01018174221304796
4.7e-05,0.08643794838862955,-0.3081625264646917,10.17989526366237,10.48807907527246,10.48805779046477,2.119621944629557e-06,-8.858834678393763e-09,2.11962192747263e-06,-0.01017778449927675,-8.858833666636201e-09,0.01017989526366237
4.7e-05,0.08644654829959246,-0.3019988639759852,10.1780331131934,10.48005046234015,10.48003197723154,1.8588565264821e-06,1.034566122567993e-08,1.858856530021194e-06,-0.01017616390984699,1.03456709865668e-08,0.0101780331131934
4.7e-05,0.08645522230221231,-0.2957419147026528,10.17615521601658,10.47191314185831,10.47189713081354,1.592274756490042e-06,-8.829725548575345e-09,1.592274751175747e-06,-0.01017457176997993,-8.829719178038431e-09,0.01017615521601658
4.7e-05,0.0864639914554171,-0.2893753717240966,10.17425702792055,10.46364623763042,10.46363240016131,1.394121937892123e-06,1.03750277412401e-08,1.394121926728125e-06,-0.01017285253004729,1.037501640155369e-08,0.01017425702792055
4.7e-05,0.08647286044682846,-0.2828945395864348,10.17233755024933,10.45524400949212,10.45523209033281,1.183115889702435e-06,-8.800045755206189e-09,1.183115881442079e-06,-0.01017116323357925,-8.80004513703625e-09,0.01017233755024933
4.7e-05,0.0864818519284149,-0.2762813513381186,10.17039189786191,10.44668348851375,10.44667324895474,1.034360952445468e-06,1.04050567856407e-08,1.034360961639874e-06,-0.01016934713111084,1.040505459570795e-08,0.01017039189786192
4.7e-05,0.08649097302716284,-0.269528833257981,10.16841854744588,10.4379561403788,10.43794738053222,8.672150553223901e-07,-8.769606369214772e-09,8.672150449799526e-07,-0.01016756010135111,-8.769607262593127e-09,0.01016841854744588
4.7e-05,0.08650024836243508,-0.2626167601922269,10.16641219331765,10.42903642425522,10.4290289541121,7.574502713936226e-07,1.043595050485419e-08,7.57450261193743e-07,-0.01016564430646838,1.043595432292932e-08,0.01016641219331765
4.7e-05,0.08650968790290793,-0.255535435755629,10.16437070200945,10.41991247566338,10.41990613903103,6.249250539269724e-07,-8.738189025451175e-09,6.2492502761449e-07,-0.01016375451462181,-8.73820127367253e-09,0.01016437070200945
4.7e-05,0.08651931873438959,-0.2482619447193297,10.1622882410105,10.41055554087633,10.41055018625952,5.459296215093445e-07,1.046794392729463e-08,5.459296257877625e-07,-0.01016173184291347,1.046794650960692e-08,0.01016228824101049
4.7e-05,0.08652915405054215,-0.2407833876360321,10.16016198567348,10.40094986710492,10.40094537290081,4.407148779250747e-07,-8.7055423868264e-09,4.407148693784238e-07,-0.01015972997588221,-8.705542953180156e-09,0.01016016198567348
4.7e-05,0.08653922403367635,-0.2330734702101633,10.15798544249146,10.39106266779391,10.39105891308342,3.859723562982253e-07,1.050130655348459e-08,3.859723586043059e-07,-0.01015758896841135,1.050130649105085e-08,0.01015798544249146
4.7e-05,0.08654954567776942,-0.2251154093901651,10.15575497359572,10.38087349252405,10.38087038321345,3.022596928303756e-07,-8.671373694406969e-09,3.022596840711602e-07,-0.01015546138491175,-8.671374729374293e-09,0.01015575497359572
4.7e-05,0.08656015292782988,-0.2168787440228286,10.15346328313853,10.37034458870564,10.37034202827031,2.665798870538083e-07,1.053635568455488e-08,2.665798753645382e-07,-0.0101531861665336,1.053634512970802e-08,0.01015346328313853
4.7e-05,0.08657106726209798,-0.2083419551430978,10.15110577522729,10.35944981750321,10.35944773384474,1.997305165701846e-07,-8.63534195325087e-09,1.997304905440666e-07,-0.01015091467974116,-8.635350212671256e-09,0.01015110577522729
4.7e-05,0.08658232726133322,-0.1994693696491261,10.14867416649553,10.3481452242516,10.34814354042547,1.78956085505888e-07,1.057346208706316e-08,1.789560689145569e-07,-0.01014848463664464,1.05734532240831e-08,0.01014867416649553
4.7e-05,0.08659395934525468,-0.1902339584945238,10.14616280814025,10.3363981072785,10.33639676887302,1.252435044563072e-07,-8.597044572700027e-09,1.25243504971459e-07,-0.01014604616142378,-8.59704307742959e-09,0.01014616280814025
4.7e-05,0.08660600773880262,-0.1805935493959474,10.14356221600318,10.3241568216292,10.32415576751107,1.160248785936346e-07,1.061305785228771e-08,1.160248674102682e-07,-0.01014343557784514,1.061305709981752e-08,0.01014356221600318
4.7e-05,0.08661850428241649,-0.1705146830822013,10.14086558987624,10.31138108585905,10.31138027593027,7.243687427660461e-08,-8.556014600893972e-09,7.243686128203248e-08,-0.01014080170881471,-8.556009234439443e-09,0.01014086558987624
4.7e-05,0.08663149937041266,-0.1599476479276518,10.13806213726713,10.29801039842918,10.29800978439203,7.205936292109527e-08,1.065565144583602e-08,7.205937214667439e-08,-0.01013797942206907,1.065565413682634e-08,0.01013806213726713
4.7e-05,0.08664502994621422,-0.148852138991332,10.13514398132039,10.28399656578551,10.2839961191752,3.614932353457334e-08,-8.511708494598225e-09,3.614931616424023e-08,-0.01013511634351971,-8.511706894864801e-09,0.01013514398132039
4.7e-05,0.08665915159848354,-0.1371709396468983,10.13209923854422,10.2692704991549,10.26927018212031,4.240527928800475e-08,1.070181709547129e-08,4.240526928849705e-08,-0.0101320461313037,1.070181276929816e-08,0.01013209923854422
4.7e-05,0.08667410131338893,-0.1246926856187311,10.12887695162874,10.25356984694787,10.25356964172532,1.205907373957871e-08,-8.463187635103058e-09,1.205906682462248e-08,-0.01012887335560464,-8.46319458958078e-09,0.01012887695162874
4.7e-05,0.08669083239502369,-0.1105912131295437,10.12527191758405,10.23586325712186,10.23586313881846,2.258500941820785e-08,1.075466538878044e-08,2.258500140424944e-08,-0.01012523857774994,1.075466826705451e-08,0.01012527191758405
4.7e-05,0.08670979182901276,-0.09443810911861306,10.12118828955506,10.21562645293529,10.21562641198391,-4.308535750396913e-09,-8.40367525263455e-09,-4.308542054450278e-09,-0.01012120100160985,-8.403668871892478e-09,0.01012118828955506
4.7e-05,0.08672979182901276,-0.07719934858686095,10.11688231878329,10.19408167873218,10.19408168819127,9.873684092553958e-09,1.081959195374363e-08,9.873672822292856e-09,-0.01011686162537018,1.081959410953459e-08,0.01011688231878329
4.7e-05,0.08674979182901277,-0.05975692435175439,10.11257817804182,10.17233507564468,10.17233512571738,-1.334432120358997e-08,-8.337047667360016e-09,-1.334431486235108e-08,-0.01011259985929769,-8.337046608630772e-09,0.01011257817804182
4.7e-05,0.08676979182901277,-0.04211160913716583,10.10827586716367,10.15038741806466,10.15038748979578,3.713074292477359e-09,1.088618073524982e-08,3.713075719724359e-09,-0.01010826126783115,1.088618084565951e-08,0.01010827586716367
4.7e-05,0.08678979182901278,-0.02426418468188096,10.1039753857909,10.12823948731609,10.12823957988957,-1.752784584141409e-08,-8.27049695013751e-09,-1.752785175550305e-08,-0.01010400118406807,-8.270495399642641e-09,0.0101039753857909
4.7e-05,0.08680979182901279,-0.006215439316235916,10.09967673343292,10.1058920740168,10.10589217471969,8.824052599720744e-10,1.095269222162734e-08,8.824068923138674e-10,-0.01009966489831271,1.095270540929505e-08,0.01009967673343292
4.7e-05,0.08682979182901279,0.01203382598363945,10.0953799095076,10.0833459719618,10.08334608429279,-1.943711858132247e-08,-8.204023039202977e-09,-1.943713215523906e-08,-0.01009540755063654,-8.204024126712284e-09,0.0100953799095076
4.7e-05,0.0868497918290128,0.03048281407624565,10.09108491336989,10.06060199454085,10.06060210875538,-4.023270605557627e-10,1.10191241246013e-08,-4.023292566463763e-10,-0.01009107429656098,1.101912339152022e-08,0.01009108491336989
4.7e-05,0.0868697918290128,0.04913069587249375,10.08679174433182,10.03766093889264,10.03766106052012,-2.030036583278161e-08,-8.137625779946435e-09,-2.030036966152333e-08,-0.0100868201823161,-8.137615026271305e-09,0.01008679174433182
4.7e-05,0.08688979182901281,0.06797666043854278,10.08250040167631,10.01452363594331,10.01452375662207,-9.824052682461115e-10,1.108547793904299e-08,-9.824032112039757e-10,-0.01008249029858632,1.108547920125602e-08,0.01008250040167631
4.7e-05,0.08690979182901282,0.0870198800017441,10.07821088466663,9.991190915347762,9.991191041543674,-2.069089788392375e-08,-8.07131262377072e-09,-2.069091401316178e-08,-0.01007823964686594,-8.071312507240691e-09,0.01007821088466663
4.7e-05,0.08692979182901282,0.1062595178281995,10.07392319255296,9.96766361330167,9.9676637372851,-1.24657617561752e-09,1.115174976803864e-08,-1.246588965364342e-09,-0.01007391328735707,1.115176395671824e-08,0.01007392319255296
4.7e-05,0.08694979182901283,0.1256947159968949,10.06963732457677,9.943942560249535,9.943942688909317,-2.087104711279153e-08,-8.005078003504668e-09,-2.087105192685066e-08,-0.01006966620067118,-8.005072160699456e-09,0.01006963732457677
4.7e-05,0.08696979182901284,0.1453246337101781,10.06535327997386,9.920028619128628,9.920028745018017,-1.37100109043331e-09,1.12179386418668e-08,-1.371004932289597e-09,-0.01006534343300558,1.12179332489859e-08,0.01006535327997386
4.7e-05,0.08698979182901284,0.1651483985400546,10.06107105797632,9.895922636547942,9.89592276674352,-2.095847939642681e-08,-7.93892758559488e-09,-2.095847782474477e-08,-0.01006109995536519,-7.938911750215993e-09,0.01006107105797632
4.7e-05,0.08700979182901285,0.1851651557520171,10.05679065781397,9.871625492044206,9.871625619223796,-1.43391076790067e-09,1.128404189183848e-08,-1.433916332858098e-09,-0.01005678080767325,1.128404036876418e-08,0.01005679065781397
4.7e-05,0.08702979182901285,0.2053740287914145,10.0525120787152,9.847138058499679,9.847138189821063,-2.100499330026651e-08,-7.872867155128685e-09,-2.100501202001661e-08,-0.01005254095657193,-7.872866802927092e-09,0.0100525120787152
4.7e-05,0.08704979182901286,0.2257741322486382,10.04823531990756,9.822461215038429,9.822461343233671,-1.469464550041266e-09,1.13500588495822e-08,-1.469464538900599e-09,-0.01004822543928441,1.135006755248469e-08,0.01004823531990756
4.7e-05,0.08706979182901287,0.2463645688616225,10.04396038061823,9.797595843959122,9.797595976220636,-2.103304197476064e-08,-7.80689229745136e-09,-2.103304589730225e-08,-0.0100439892205344,-7.80688402812757e-09,0.01004396038061823
4.7e-05,0.08708979182901287,0.26714445521716,10.0396872600742,9.772542856365906,9.772542985448817,-1.492308498995953e-09,1.141598407010391e-08,-1.492313346278975e-09,-0.01003967733639399,1.141598815479483e-08,0.0100396872600742
4.7e-05,0.08710979182901288,0.2881128723511228,10.03541595750249,9.74730314269811,9.747303275809438,-2.105214669256839e-08,-7.741008105081682e-09,-2.105213897868586e-08,-0.01003544475063478,-7.740998952954214e-09,0.01003541595750249
4.7e-05,0.08712979182901288,0.3092689175176329,10.03114647213023,9.721877624427691,9.721877754332489,-1.508650981918436e-09,1.14818189941447e-08,-1.50866177783715e-09,-0.01003113649895226,1.14818288210472e-08,0.01003114647213023
4.7e-05,0.08714979182901289,0.3306116659587808,10.02687880318476,9.696267215757128,9.696267349668254,-2.10663220201468e-08,-7.675217923512863e-09,-2.106632728217421e-08,-0.01002690754471303,-7.675220459191223e-09,0.01002687880318476
4.7e-05,0.0871697918290129,0.35214019709497,10.02261294989366,9.670472849737097,9.670472980423993,-1.521121006931025e-09,1.15475598756389e-08,-1.521134817464285e-09,-0.01002260292344914,1.154756290588921e-08,0.01002261294989366
4.7e-05,0.0871897918290129,0.3738535734487236,10.01834891148477,9.644495457117019,9.644495591794863,-2.107730878719849e-08,-7.60952333775001e-09,-2.107731721992413e-08,-0.01001837759832114,-7.609521901486005e-09,0.01001834891148477
4.7e-05,0.08720979182901291,0.3957508559805927,10.01408668718624,9.618335981607371,9.618336113047947,-1.530846560626742e-09,1.161320538590468e-08,-1.53085155746779e-09,-0.01001407660483267,1.161320817288924e-08,0.01001408668718624
4.7e-05,0.08722979182901291,0.4178310884039522,10.00982627622649,9.591995364120075,9.591995499539264,-2.108584418181181e-08,-7.543923746625255e-09,-2.108584647539485e-08,-0.01000985490598083,-7.543921043406954e-09,0.01000982627622649
4.7e-05,0.08724979182901292,0.4400933116531736,10.00556767783428,9.565474557161693,9.565474689332385,-1.538307259352223e-09,1.16787566832596e-08,-1.538308089740179e-09,-0.01000555753740429,1.167875574026311e-08,0.01000556767783428
4.7e-05,0.08726979182901293,0.4625365563618775,10.00131089123868,9.538774517236376,9.538774653374805,-2.109225683000204e-08,-7.478419677672833e-09,-2.109226263661559e-08,-0.0100013394619225,-7.478426766738266e-09,0.01000131089123868
4.7e-05,0.08728979182901293,0.485159869044967,9.997055915669076,9.51189623095176,9.511896363831596,-1.543778438417576e-09,1.174420541789745e-08,-1.54377525724631e-09,-0.009997045715238073,1.174420560801082e-08,0.009997055915669077
4.7e-05,0.08730979182901294,0.5079622620105138,9.992802750355162,9.484840664854305,9.484840801691824,-2.109676877637412e-08,-7.413017825003126e-09,-2.109676914845002e-08,-0.009992831260156265,-7.413012426127352e-09,0.009992802750355162
4.7e-05,0.08732979182901295,0.5309427723299631,9.98855139452697,9.45760882432226,9.457608957891745,-1.547384442801558e-09,1.180954955386018e-08,-1.547403252341888e-09,-0.00998854113236547,1.180955777613235e-08,0.00998855139452697
4.7e-05,0.08734979182901295,0.5541003922712004,9.984301847414851,9.43020168392117,9.430201821438818,-2.10994866023384e-08,-7.347719625046371e-09,-2.10994887003598e-08,-0.009984330294614097,-7.347713548710999e-09,0.009984301847414851
4.7e-05,0.08736979182901296,0.5774341236454479,9.980054108249464,9.402620241672446,9.402620375913141,-1.549258499267125e-09,1.187479571606671e-08,-1.549276781243175e-09,-0.00998004378271844,1.187479448105933e-08,0.009980054108249464
4.7e-05,0.08738979182901296,0.600942958210327,9.975808176261804,9.374865499377522,9.37486563755733,-2.110049912573686e-08,-7.282524408370724e-09,-2.110051026377106e-08,-0.009975836559263485,-7.28252125270501e-09,0.009975808176261805
4.7e-05,0.08740979182901297,0.6246258808305587,9.971564050683183,9.346938465699386,9.346938600593754,-1.549489425656247e-09,1.193993899069839e-08,-1.549491525014702e-09,-0.009971553660221844,1.193994236814433e-08,0.009971564050683184
4.7e-05,0.08742979182901298,0.6484818774398029,9.967321730745244,9.318840164044435,9.318840302869202,-2.109991292797986e-08,-7.217435403196094e-09,-2.109991874902248e-08,-0.009967350048093238,-7.217435538109385e-09,0.009967321730745245
4.7e-05,0.08744979182901298,0.6725099272407462,9.96308121567994,9.290571624682027,9.290571760213059,-1.548130512674106e-09,1.20049726975997e-08,-1.548136381120395e-09,-0.009963070758857384,1.200496591025058e-08,0.009963081215679941
4.7e-05,0.08746979182901299,0.6967089830689108,9.95884250471956,9.262133865027513,9.2621340044808,-2.109778129977258e-08,-7.152450742644926e-09,-2.109777781703343e-08,-0.009958870754950055,-7.152447523139926e-09,0.00995884250471956
4.7e-05,0.087489791829013,0.721078018394806,9.954605597096705,9.233527936562743,9.233528072714423,-1.545270578162672e-09,1.206989879430666e-08,-1.545271710322659e-09,-0.009954595072464656,1.206990063451485e-08,0.009954605597096705
4.7e-05,0.087509791829013,0.7456159830889515,9.950370492044314,9.204754880519134,9.204755020584935,-2.10941664136044e-08,-7.087577784401152e-09,-2.109416837205052e-08,-0.00995039867378722,-7.087583853149226e-09,0.009950370492044315
4.7e-05,0.087529791829013,0.7703218359774233,9.946137188795632,9.175815760350517,9.175815897107224,-1.540962912827126e-09,1.213471274814321e-08,-1.540968638737226e-09,-0.009946126595039573,1.213471101380037e-08,0.009946137188795633
4.7e-05,0.08754979182901301,0.7951945001929648,9.941905686584235,9.146711617001346,9.14671175766463,-2.10891393237489e-08,-7.022813559302479e-09,-2.108914099544108e-08,-0.009941933798536695,-7.022809001000496e-09,0.009941905686584235
