Cfilter,time,V(ac),V(raw),V(out),I(D1),I(CFILTER),I(RLOAD)
0.00022,0.02963051738870442,1.389790937786687,1.389790772180678,10.0282879509003,-1.656060066856924e-08,-0.01002830451153613,0.0100282879509003
0.00022,0.02965051738870442,1.314873097944486,1.314872985456101,10.02737632853263,-1.124883852732239e-08,-0.01002738757739507,0.01002737632853263
0.00022,0.02967051738870442,1.239903454666059,1.239903289797438,10.0264647890393,-1.648686187571968e-08,-0.01002648127590078,0.0100264647890393
0.00022,0.02969051738870442,1.164884756630592,1.164884644879971,10.02555333241279,-1.117506198689e-08,-0.01002556450745828,0.01002555333241279
0.00022,0.02971051738870441,1.089820176440424,1.089820012311325,10.02464195864556,-1.64129099200494e-08,-0.01002465837160571,0.01002464195864556
0.00022,0.02973051738870441,1.014712466525359,1.014712355514664,10.02373066773009,-1.110106895296781e-08,-0.01002374176880494,0.01002373066773009
0.00022,0.02975051738870441,0.9395648029990614,0.9395646396116726,10.02281945965885,-1.633873869533176e-08,-0.01002283579842356,0.01002281945965885
0.00022,0.02977051738870441,0.8643799415740464,0.864379831305502,10.02190833442432,-1.102685387444069e-08,-0.01002191936129293,0.01002190833442432
0.00022,0.02979051738870441,0.7891610614070718,0.7891608987636469,10.02099729201897,-1.626434265045162e-08,-0.01002101355638274,0.01002099729201897
0.00022,0.02981051738870441,0.7139109210248795,0.7139108115007684,10.02008633243528,-1.095241120019352e-08,-0.01002009728486541,0.01002008633243528
0.00022,0.02983051738870441,0.6386327021586222,0.6386325402614632,10.01917545566572,-1.618971567918237e-08,-0.010019191645398,0.01001917545566572
0.00022,0.02985051738870441,0.5633291656803239,0.5633290569029823,10.01826466170277,-1.087773371377665e-08,-0.01001827553946555,0.01001826466170277
0.00022,0.02987051738870441,0.4880034954264229,0.4880033342778875,10.01735395053891,-1.61148533406319e-08,-0.01001737006535564,0.01001735395053891
0.00022,0.02989051738870441,0.4126584541449555,0.4126583461167723,10.01644332216662,-1.080281808452099e-08,-0.01001645412500807,0.01001644332216662
0.00022,0.02991051738870441,0.3372972273082664,0.3372970669107579,10.01553277657838,-1.603975063879659e-08,-0.01001554881636935,0.01001553277657838
0.00022,0.02993051738870441,0.2619225790706417,0.2619224717940444,10.01462231376667,-1.07276595939787e-08,-0.01001463304143613,0.01001462231376667
0.00022,0.0299505173887044,0.1865376960706836,0.1865375364266489,10.01371193372396,-1.596440341034011e-08,-0.01001372789812649,0.01001371193372396
0.00022,0.0299705173887044,0.1111453433992555,0.1111452368767187,10.01280163644275,-1.065225359309085e-08,-0.01001281228872131,0.01001280163644275
0.00022,0.0299905173887044,0.03574870839121911,0.03574854950314768,10.0118914219155,-1.588880714498142e-08,-0.01001190731074075,0.0100118914219155
0.00022,0.0300105173887044,-0.03964944339598198,-0.03964954916194638,10.0109812901347,-1.057659647363263e-08,-0.01001099186674992,0.0100109812901347
0.00022,0.0300305173887044,-0.115045924401149,-0.1150460825307304,10.01007124109285,-1.581295816510675e-08,-0.01001008705409845,0.01001007124109285
0.00022,0.0300505173887044,-0.1904379690703449,-0.1904380740771879,10.00916127478242,-1.050068434982343e-08,-0.01000917177546512,0.01000916127478242
0.00022,0.0300705173887044,-0.2658223900859898,-0.2658225474545204,10.0082513911959,-1.573685320943596e-08,-0.01000826712802905,0.0100082513911959
0.00022,0.0300905173887044,-0.3411964223677225,-0.3411965266128619,10.00734159032577,-1.042451402977207e-08,-0.01000735201486691,0.01000734159032577
0.00022,0.0301105173887044,-0.4165568793116667,-0.4165570359165546,10.00643187216451,-1.566048901668893e-08,-0.01000644753267466,0.01000643187216451
0.00022,0.0301305173887044,-0.4919009967809261,-0.4919011002617507,10.00552223670463,-1.034808239097629e-08,-0.0100055325848416,0.01000552223670463
0.00022,0.0301505173887044,-0.5672255893551397,-0.5672257451937566,10.00461268393861,-1.558386197864081e-08,-0.01000462826777948,0.01000461268393861
0.00022,0.0301705173887044,-0.6425278943106981,-0.642527997024567,10.00370321385892,-1.027138707421216e-08,-0.01000371348524709,0.01000370321385892
0.00022,0.0301905173887044,-0.7178047278805854,-0.7178048829502817,10.00279382645807,-1.550697015240132e-08,-0.01000280933342879,0.01000279382645807
0.00022,0.03021051738870439,-0.7930533292240303,-0.7930534311682749,10.00188452172855,-1.01944247488106e-08,-0.01000189471614021,0.01000188452172855
0.00022,0.03023051738870439,-0.8682705166966264,-0.8682706709947308,10.00097529966284,-1.54298107624129e-08,-0.01000099072950889,0.01000097529966283
0.00022,0.03025051738870439,-0.9434535318098881,-0.9434536329818133,10.00006616025343,-1.011719319432558e-08,-0.01000007627746413,0.01000006616025343
0.00022,0.03027051738870439,-1.018599195511106,-1.018599349034917,9.999157103492823,-1.535238158822949e-08,-0.00999917245587767,0.009999157103492824
0.00022,0.03029051738870439,-1.09370475213295,-1.093704852529842,9.998248129373508,-1.003968908008801e-08,-0.009998258169105156,0.009998248129373508
0.00022,0.03031051738870439,-1.168767025683134,-1.168767178429933,9.997339237887982,-1.527468040940505e-08,-0.009997354512591983,0.009997339237887981
0.00022,0.03033051738870439,-1.243783263783895,-1.243783363403028,9.996430429028731,-9.96191351632092e-09,-0.009996440390978023,0.009996430429028732
0.00022,0.03035051738870439,-1.318750293971602,-1.318750445938654,9.995521702788258,-1.519670611571655e-08,-0.00999553689956656,0.009995521702788258
0.00022,0.03037051738870439,-1.393665367626115,-1.393665466464738,9.994613059159052,-9.883862617243722e-09,-0.009994622943082732,0.009994613059159052
0.00022,0.03039051738870439,-1.468525316280013,-1.468525467464564,9.993704498133615,-1.511845537649492e-08,-0.009993719616545604,0.009993704498133615
0.00022,0.03041051738870439,-1.543327395538058,-1.54332749359341,9.992796019704441,-9.805535272633392e-09,-0.00999280582522033,0.009992796019704441
0.00022,0.03043051738870439,-1.618068441396149,-1.618068591795431,9.99188762386403,-1.503992930196318e-08,-0.009991902663813335,0.009991887623864031
0.00022,0.03045051738870438,-1.692745714150746,-1.692745811420046,9.990979310604878,-9.726931482489931e-09,-0.009990989037504505,0.00999097931060488
0.00022,0.03047051738870438,-1.767356054727213,-1.76735620433845,9.99007107991949,-1.496112456145227e-08,-0.009990086041057111,0.00999007107991949
0.00022,0.03049051738870438,-1.841896728579636,-1.841896825060106,9.989162931800358,-9.648047916144264e-09,-0.009989172579878414,0.009989162931800358
0.00022,0.03051051738870438,-1.916364582028549,-1.91636473084894,9.98825486623999,-1.488203893451612e-08,-0.009988269748333778,0.00998825486623999
0.00022,0.03053051738870438,-1.990756886150712,-1.990756981839542,9.987346883230877,-9.568883463373368e-09,-0.009987356452114682,0.009987346883230878
0.00022,0.03055051738870438,-2.065070493126465,-2.065070641153224,9.986438982765533,-1.480267686204684e-08,-0.009986453785444382,0.009986438982765532
0.00022,0.03057051738870438,-2.139302680119581,-2.13930277501396,9.985531164836454,-9.48944034462329e-09,-0.009985540654270153,0.009985531164836454
0.00022,0.03059051738870438,-2.213450305633902,-2.213450452864211,9.984623429436146,-1.472303168270628e-08,-0.009984638152502612,0.009984623429436146
0.00022,0.03061051738870438,-2.287510653383503,-2.287510747480618,9.983715776557112,-9.409713008778908e-09,-0.00998372518623114,0.009983715776557113
0.00022,0.03063051738870438,-2.361480588658523,-2.361480735089581,9.982808206191859,-1.464310672716351e-08,-0.009982822849281092,0.009982808206191858
0.00022,0.03065051738870438,-2.43535740218557,-2.435357495482604,9.981900718332888,-9.329703676286272e-09,-0.009981910048026066,0.009981900718332888
0.00022,0.03067051738870438,-2.50913796650272,-2.509138112131685,9.980993312972709,-1.456289755452644e-08,-0.009981007875865089,0.009980993312972709
0.00022,0.03069051738870437,-2.582819579810345,-2.582819672304473,9.980085990103827,-9.24941456759143e-09,-0.009980095239484399,0.009980085990103827
0.00022,0.03071051738870437,-2.656399122354992,-2.656399267179074,9.979178749718752,-1.448241082613322e-08,-0.009979193232169337,0.009979178749718752
0.00022,0.03073051738870437,-2.729873900270682,-2.72987399195909,9.978271591809985,-9.168841241802284e-09,-0.009978280760691405,0.009978271591809985
0.00022,0.03075051738870437,-2.803240801971818,-2.803240945988176,9.977364516370045,-1.440163766019964e-08,-0.009977378918051727,0.009977364516370045
0.00022,0.03077051738870437,-2.876497141984822,-2.876497232864673,9.976457523391439,-9.087985919364883e-09,-0.00997646661141971,0.009976457523391439
0.00022,0.03079051738870437,-2.949639817349945,-2.949639960555748,9.975550612866675,-1.432058249761781e-08,-0.009975564933455416,0.009975550612866676
0.00022,0.03081051738870437,-3.022666151443308,-3.022666241511773,9.974643784788261,-9.006846379833178e-09,-0.009974652791640892,0.009974643784788262
0.00022,0.03083051738870437,-3.095573050387787,-3.095573192780217,9.973737039148713,-1.423924311794167e-08,-0.009973751278408827,0.009973737039148712
0.00022,0.03085051738870437,-3.168357846865213,-3.16835793611948,9.972830375940543,-8.925429284545316e-09,-0.009972839301383374,0.009972830375940543
0.00022,0.03087051738870437,-3.241017456536287,-3.241017598112522,9.971923795156261,-1.415762396206333e-08,-0.00997193795276985,0.009971923795156261
0.00022,0.03089051738870437,-3.313549221843076,-3.313549310280323,9.971017296788384,-8.843725751717102e-09,-0.009971026140505046,0.009971017296788384
0.00022,0.03091051738870437,-3.385950068437787,-3.385950209195018,9.97011088082943,-1.407572502998278e-08,-0.009970124956566906,0.009970110880829431
0.00022,0.03093051738870436,-3.458217348975772,-3.458217436593151,9.969204547271909,-8.761738001794583e-09,-0.009969213309062752,0.009969204547271909
0.00022,0.03095051738870436,-3.530347999552898,-3.530348139488323,9.968298296108337,-1.399354410125397e-08,-0.009968312289657888,0.009968298296108336
0.00022,0.03097051738870436,-3.602339383489114,-3.602339470283852,9.967392127331225,-8.679474916561958e-09,-0.009967400806829119,0.009967392127331226
0.00022,0.03099051738870436,-3.674188447774473,-3.674188586885288,9.966486040933097,-1.391108339632297e-08,-0.009966499952042795,0.009966486040933097
0.00022,0.03101051738870436,-3.745892566843231,-3.745892652812511,9.965580036906466,-8.596929834681077e-09,-0.009965588633832567,0.009965580036906467
0.00022,0.03103051738870436,-3.817448699028465,-3.817448837311838,9.964674115243854,-1.382833847429765e-08,-0.009964687943607942,0.009964674115243854
0.00022,0.03105051738870436,-3.888854230326564,-3.888854315467567,9.963768275937781,-8.514100535705893e-09,-0.009963776790016254,0.009963768275937781
0.00022,0.03107051738870436,-3.960106130860573,-3.960106268313706,9.962862518980764,-1.374531599651618e-08,-0.009962876264268061,0.009962862518980764
0.00022,0.03109051738870436,-4.031201798635212,-4.031201882945161,9.96195684436532,-8.430993680974552e-09,-0.009961965275323337,0.00996195684436532
0.00022,0.03111051738870436,-4.102138216008687,-4.1021383526288,9.961051252083982,-1.366200930164041e-08,-0.009961064914165263,0.009961051252083982
0.00022,0.03113051738870436,-4.172912793438185,-4.172912876914263,9.960145742129264,-8.347611490933105e-09,-0.009960154089782236,0.009960145742129264
0.00022,0.03115051738870436,-4.243522525960207,-4.243522661744537,9.95924031449369,-1.357843171234663e-08,-0.009959253892930064,0.00995924031449369
0.00022,0.03117051738870436,-4.313964836926725,-4.31396491956616,9.95833496916978,-8.263945083797353e-09,-0.009958343233080313,0.00995833496916978
0.00022,0.03119051738870435,-4.38423673449372,-4.384236869439469,9.957429706150057,-1.349457434685064e-08,-0.009957443200732996,0.009957429706150057
0.00022,0.03121051738870435,-4.454335655348149,-4.45433573714821,9.956524525427046,-8.180007782243592e-09,-0.009956532705416521,0.009956524525427045
0.00022,0.03123051738870435,-4.524258621204658,-4.524258755309071,9.95561942699328,-1.341044164604455e-08,-0.00995563283743195,0.00995561942699328
0.00022,0.03125051738870435,-4.594003082523161,-4.594003163481045,9.954714410841278,-8.095790704487626e-09,-0.009954722506620328,0.00995471441084128
0.00022,0.03127051738870435,-4.663566075013977,-4.663566208274318,9.953809476963567,-1.332603805082044e-08,-0.009953822802998502,0.009953809476963567
0.00022,0.03129051738870435,-4.732945063346006,-4.732945143458993,9.952904625352673,-8.011302732313652e-09,-0.009952912636663314,0.009952904625352673
0.00022,0.03131051738870435,-4.802137097659982,-4.802137230073503,9.951999856001128,-1.324135023850204e-08,-0.009952013097375811,0.009951999856001129
0.00022,0.03133051738870435,-4.871139657267408,-4.871139736532747,9.951095168901457,-7.926534983937472e-09,-0.009951103095488634,0.009951095168901457
0.00022,0.03135051738870435,-4.939949807171931,-4.93994993873592,9.95019056404619,-1.315640041354982e-08,-0.00995020372045019,0.009950190564046191
0.00022,0.03137051738870435,-5.008565041759086,-5.008565120174061,9.949286041427856,-7.841500782035382e-09,-0.009949293882925758,0.009949286041427856
0.00022,0.03139051738870435,-5.076982441325551,-5.076982572037295,9.948381601038987,-1.307117525328749e-08,-0.00994839467225006,0.009948381601038987
0.00022,0.03141051738870435,-5.145199515759852,-5.14519959332179,9.947477242872113,-7.756195685715284e-09,-0.00994748499903153,0.009947477242872113
0.00022,0.03143051738870434,-5.213213361079509,-5.213213490936295,9.946572966919764,-1.298567919860716e-08,-0.009946585952633313,0.009946572966919764
0.00022,0.03145051738870434,-5.281021503102497,-5.281021579808648,9.945668773174473,-7.670615254085078e-09,-0.009945676443777529,0.009945668773174474
0.00022,0.03147051738870434,-5.348621053992415,-5.348621182991608,9.944764661628778,-1.289992113129301e-08,-0.009944777561514684,0.009944764661628778
0.00022,0.03149051738870434,-5.416009555920785,-5.416009631768549,9.943860632275205,-7.58477725071316e-09,-0.009943868217021645,0.009943860632275205
0.00022,0.03151051738870434,-5.483184137620041,-5.483184265758904,9.942956685106294,-1.281388772866876e-08,-0.009942969499007859,0.009942956685106294
0.00022,0.03153051738870434,-5.550142358036549,-5.550142433023201,9.942052820114576,-7.498668352923232e-09,-0.0099420603187923,0.009942052820114575
0.00022,0.03155051738870434,-5.616881362891643,-5.616881490167587,9.941149037292588,-1.272759675430279e-08,-0.009941161764885464,0.009941149037292589
0.00022,0.03157051738870434,-5.683398728325476,-5.683398802448384,9.940245336632868,-7.412293001607395e-09,-0.009940252748975809,0.009940245336632868
0.00022,0.03159051738870434,-5.749691617465621,-5.749691743875998,9.939341718127958,-1.264103932641092e-08,-0.009939354359204344,0.009939341718127957
0.00022,0.03161051738870434,-5.815757624062037,-5.815757697318612,9.938438181770389,-7.325660078549845e-09,-0.00993844550743006,0.00993843818177039
0.00022,0.03163051738870434,-5.881593929063301,-5.881594054605509,9.937534727552698,-1.255422432677733e-08,-0.009937547281765546,0.009937534727552698
0.00022,0.03165051738870434,-5.947198144242434,-5.947198216630032,9.936631355467426,-7.238765142858483e-09,-0.009936638594183478,0.009936631355467426
0.00022,0.03167051738870433,-6.012567468780802,-6.012567593452197,9.935728065507112,-1.246714287361783e-08,-0.009935740532682757,0.009935728065507111
