case,frequency_real,frequency_imag,v(d1)_real,v(d1)_imag,v(fb)_real,v(fb)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(d2)_real,v(d2)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,id(j2)_real,id(j2)_imag,i(it)_real,i(it)_imag,i(rd2)_real,i(rd2)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,id(j1)_real,id(j1)_imag,i(rd1)_real,i(rd1)_imag,i(rg)_real,i(rg)_imag
1,7644.222742525932,0.0,7.938187372213057e-05,0.00892309044667582,0.9999654645870683,-0.004148315935138065,0.998073001692059,-0.002051560711530858,0.0,0.0,8.767394776665327e-05,0.01046247980076361,1.0,0.0,1.999931904355405,-0.008252885980404991,0.0,0.0,-0.000499930868784304,6.942386155401725e-06,-5.656492119034093e-11,-4.375335081305547e-08,-4.383706155749335e-08,-5.231250362861605e-06,0.0,0.0,-4.383697388332663e-08,-5.231239900381805e-06,0.0009999664397683365,-4.104570045266926e-06,8.249633161137203e-08,9.605305268605765e-06,-0.0005000144011856195,-2.750398997714736e-06,4.280531536857511e-08,5.14375112217741e-06,-3.969093686106529e-08,-4.46154522333791e-06,0.0009999654645870683,-4.148315935138065e-06
1,7943.282347242741,0.0,8.579423907753266e-05,0.00927212490216867,0.999962742142286,-0.004310583324457244,0.9980716559112339,-0.002131810487382106,0.0,0.0,9.458710378584811e-05,0.01087173447406335,1.0,0.0,1.999926537175212,-0.008575709985610792,0.0,0.0,-0.000499926173992235,7.213946360936231e-06,-6.09968974988427e-11,-4.546501958724355e-08,-4.729364647895604e-08,-5.43587810876615e-06,0.0,0.0,-4.729355189292406e-08,-5.435867237031675e-06,0.0009999637950329258,-4.265126661153548e-06,8.907696427546341e-08,9.981028149084446e-06,-0.0005000163691542825,-2.857983357726454e-06,4.617975894272239e-08,5.344956425875207e-06,-4.289711953876633e-08,-4.636062451084335e-06,0.000999962742142286,-4.310583324457244e-06
1,8254.041852680108,0.0,9.271806678330658e-05,0.009634807386596368,0.9999598025500488,-0.00447919602474418,0.9980702027883304,-0.002215198354602497,0.0,0.0,0.0001020516665297677,0.01129699261262872,1.0,0.0,1.9999207418984,-0.00891115776467785,0.0,0.0,-0.0004999211047345964,7.496125511077779e-06,-6.578234056876932e-11,-4.724364508756206e-08,-5.102593531682227e-08,-5.64850760330697e-06,0.0,0.0,-5.102583326488386e-08,-5.648496306314359e-06,0.000999960939348351,-4.431961739933669e-06,9.618248078451259e-08,1.037144300151447e-05,-0.0005000184940918834,-2.969774520276221e-06,4.982335467457762e-08,5.554029673408898e-06,-4.635903339165329e-08,-4.817403693298184e-06,0.000999959802550049,-4.47919602474418e-06
1,8576.958985908861,0.0,0.0001001941447133406,0.0100116709879557,0.9999566284933589,-0.004654401917695517,0.9980686337630708,-0.002301846903865166,0.0,0.0,0.0001101116094037735,0.01173887939144113,1.0,0.0,1.999914484385281,-0.009259722475669845,0.0,0.0,-0.0004999156311486369,7.789338419247557e-06,-7.094943253054142e-11,-4.909184587607288e-08,-5.505591481357903e-08,-5.869451434599954e-06,0.0,0.0,-5.505580470188676e-08,-5.869439695720563e-06,0.0009999578558919217,-4.605320557974329e-06,1.038547393676556e-07,1.077712373465153e-05,-0.0005000207885163394,-3.085936803433982e-06,5.375756681717825e-08,5.771278229002698e-06,-5.009707235667031e-08,-5.005835493977852e-06,0.000999956628493359,-4.654401917695516e-06
1,8912.509381337371,0.0,0.0001082665122437606,0.01040326954566445,0.9999532012747432,-0.00483645853861786,0.9980669395927686,-0.002391883500076637,0.0,0.0,0.0001188144112633793,0.01219804433185992,1.0,0.0,1.99990772777462,-0.009621916483154028,0.0,0.0,-0.000499909720990982,8.094016051190048e-06,-7.652860113802124e-11,-5.101234284444429e-08,-5.940732444676383e-08,-6.099034363974289e-06,0.0,0.0,-5.940720563168966e-08,-6.09902216592996e-06,0.000999954526499877,-4.785457944536169e-06,1.121389351016389e-07,1.119866660314993e-05,-0.0005000232659434084,-3.206640921845391e-06,5.800557071309734e-08,5.997021427048154e-06,-5.413325612188031e-08,-5.201634772832227e-06,0.0009999532012747432,-4.83645853861786e-06
1,9261.187281287846,0.0,0.000116982719285854,0.01081017844969666,0.9999495007062903,-0.005025633448722187,0.9980651102979741,-0.002485440466497842,0.0,0.0,0.0001282113356859682,0.01267516224046181,1.0,0.0,1.999900432266852,-0.009998272098997353,0.0,0.0,-0.0004999033394480906,8.41060614760632e-06,-8.255269848049271e-11,-5.300796320334679e-08,-6.410579605399264e-08,-6.337593795393142e-06,0.0,0.0,-6.41056678429841e-08,-6.337581120230903e-06,0.0009999509315605619,-4.972638650275166e-06,1.210838657104113e-07,1.163669106876955e-05,-0.0005000259409662783,-3.332064233086828e-06,6.259238908432665e-08,6.231591033742772e-06,-5.849135964292699e-08,-5.405089224848331e-06,0.0009999495007062902,-5.025633448722187e-06
1,9623.506263980795,0.0,0.0001263941058534256,0.01123299546943322,0.9999455049909408,-0.005222204621327923,0.9980631351037883,-0.002582655275744414,0.0,0.0,0.0001383577323714746,0.01317093418294673,1.0,0.0,1.99989255489005,-0.01038934235085156,0.0,0.0,-0.0004998964489315444,8.739573870012178e-06,-8.905719387962896e-11,-5.508164462622498e-08,-6.917900454355775e-08,-6.585480262407547e-06,0.0,0.0,-6.917886618573732e-08,-6.585467091473365e-06,0.0009999470498991089,-5.167137729523635e-06,1.307422185029298e-07,1.209184069368911e-05,-0.0005000288293413729,-3.462390993184527e-06,6.754503918231981e-08,6.475331725977032e-06,-6.319705292671279e-08,-5.61649773471661e-06,0.000999945504990941,-5.222204621327922e-06
1,9999.999999999904,0.0,0.000136556103915194,0.01167234161320077,0.9999411905943447,-0.005426460842440911,0.9980610023765226,-0.002683670747895891,0.0,0.0,0.0001493133625771748,0.01368608849427889,1.0,0.0,1.999884049247298,-0.01079570177925275,0.0,0.0,-0.000499889008856863,9.081402470595998e-06,-9.608038209111277e-11,-5.723643955326781e-08,-7.465683060199372e-08,-6.843057933227939e-06,0.0,0.0,-7.465668128858738e-08,-6.843044247139447e-06,0.0009999428586529538,-5.369240936811834e-06,1.41170880124536e-07,1.25647840669876e-05,-0.0005000319480808618,-3.597812621597982e-06,7.28926916105291e-08,6.728601588045592e-06,-6.827805195759699e-08,-5.836170806600384e-06,0.0009999411905943448,-5.426460842440912e-06
1,10391.22303835159,0.0,0.0001475285632006588,0.01212886201948902,0.9999365321065251,-0.005638702126178137,0.9980586995553115,-0.00278863525594769,0.0,0.0,0.000161142750365606,0.01422138182625361,1.0,0.0,1.999874865243969,-0.01121794726427837,0.0,0.0,-0.0004998809754051953,9.436593986856374e-06,-1.036636080180272e-10,-5.947551966162151e-08,-8.057153632576781e-08,-7.110705134508628e-06,0.0,0.0,-8.0571375182803e-08,-7.110690913126802e-06,0.000999938333137444,-5.579245138100235e-06,1.524312709291142e-07,1.305621576537564e-05,-0.0005000353155527743,-3.738527975973146e-06,7.866684180001254e-08,6.991772626769104e-06,-7.376428160032939e-08,-6.064431009744508e-06,0.0009999365321065252,-5.638702126178137e-06
1,10797.75162327699,0.0,0.000159376102919318,0.01260322688084736,0.9999315020925543,-0.005859240145519542,0.9980562130783014,-0.002897702938843462,0.0,0.0,0.0001739155618141197,0.01477760023369897,1.0,0.0,1.999864948793337,-0.01165669888271986,0.0,0.0,-0.0004998723012657746,9.805669961822773e-06,-1.118515092370106e-10,-6.180218050807943e-08,-8.695795482255022e-08,-7.388814894449716e-06,0.0,0.0,-8.695778090705986e-08,-7.388800116849485e-06,0.000999933446700783,-5.797458737200321e-06,1.645897059212839e-07,1.356685734927297e-05,-0.0005000389515889964,-3.884743636971234e-06,8.490149508516392e-08,7.265231305622413e-06,-7.968805145965898e-08,-6.301613440423678e-06,0.0009999315020925543,-5.859240145519542e-06
1,11220.18454301952,0.0,0.0001721684914022051,0.01309613240147361,0.999926070931368,-0.00608839867887404,0.9980535283029688,-0.003011033922328742,0.0,0.0,0.0001877070142937143,0.0153555603005384,1.0,0.0,1.99985424149881,-0.01211260079674258,0.0,0.0,-0.000499862935357781,1.018917219065428e-05,-1.206922777393609e-10,-6.4219846350711e-08,-9.3853694854403e-08,-7.677795505829498e-06,0.0,0.0,-9.385350714685714e-08,-7.6777801502692e-06,0.000999928170567442,-6.024202117868539e-06,1.777177843709284e-07,1.409745839534248e-05,-0.0005000428776015253,-4.03667420349643e-06,9.163336650155215e-08,7.549379098473286e-06,-8.608424570110253e-08,-6.548066200736807e-06,0.000999926070931368,-6.08839867887404e-06
1,11659.1440117982,0.0,0.0001859810559002994,0.01360830178951478,0.99992020664178,-0.006326514072951967,0.9980506294201155,-0.003128794547869392,0.0,0.0,0.0002025983182907254,0.01595611030695237,1.0,0.0,1.999842680310927,-0.01258632217501576,0.0,0.0,-0.0004998528225304694,1.058766349444325e-05,-1.302379423980185e-10,-6.673207515609692e-08,-1.012993617436762e-07,-7.978071109586488e-06,0.0,0.0,-1.012991591453627e-07,-7.978055153476184e-06,0.0009999224736691468,-6.259808102063791e-06,1.918928103672038e-07,1.464879756660139e-05,-0.0005000471167085074,-4.194542598622399e-06,9.890209643564768e-08,7.84463306354221e-06,-9.299052795014969e-08,-6.804150894757391e-06,0.0009999202066417801,-6.326514072951967e-06
1,12115.27658628577,0.0,0.000200895124920355,0.01414048628510178,0.9999138746946804,-0.00657393572244024,0.9980474993610342,-0.003251157609880315,0.0,0.0,0.0002186771542911359,0.01658013143888783,1.0,0.0,1.99983019715711,-0.01307855814730306,0.0,0.0,-0.0004998419032394147,1.100172852203237e-05,-1.405446737881415e-10,-6.934256379906578e-08,-1.093387958230053e-07,-8.29008229957535e-06,0.0,0.0,-1.093385771455679e-07,-8.290065719443913e-06,0.0009999163224624292,-6.504622424862819e-06,2.07198246756672e-07,1.522168372123605e-05,-0.0005000516938699906,-4.358580386547837e-06,1.0675048340088e-07,8.15142643819886e-06,-1.004475624601775e-07,-7.07024314255089e-06,0.0009999138746946805,-6.57393572244024e-06
1,12589.25411794155,0.0,0.0002169985056392355,0.01469346622514204,0.9999070378103385,-0.00683102656697879,0.9980441196973081,-0.003378302601511051,0.0,0.0,0.0002360381874959572,0.01722853904116898,1.0,0.0,1.999816718542067,-0.01359003079350974,0.0,0.0,-0.0004998301131965283,1.143197458067366e-05,-1.516731131147622e-10,-7.205515346205104e-08,-1.18019329786535e-07,-8.614286749123524e-06,0.0,0.0,-1.180190937479786e-07,-8.61426952058449e-06,0.0009999096807317281,-6.759004226530954e-06,2.237242051013504e-07,1.581695706125088e-05,-0.000500056636034113,-4.52902810088899e-06,1.152247352836373e-07,8.470209255213638e-06,-1.084992528196177e-07,-7.34673311257102e-06,0.0009999070378103386,-6.83102656697879e-06
1,13081.77474260181,0.0,0.0002343859991927222,0.0152680521458859,0.9998996557396261,-0.007098163605936795,0.998040470532663,-0.003510415969234871,0.0,0.0,0.0002547836233617318,0.01790228391546252,1.0,0.0,1.999802165116475,-0.01412149016818253,0.0,0.0,-0.0004998173829933172,1.187903249634905e-05,-1.636887271358044e-10,-7.487383524141505e-08,-1.273920664645337e-07,-8.951159860015172e-06,0.0,0.0,-1.273918116808659e-07,-8.95114195773126e-06,0.0009999025093768486,-7.023326562245738e-06,2.415679744981706e-07,1.643549032207778e-05,-0.0005000619722956845,-4.706135584625279e-06,1.243747405158366e-07,8.801448981082694e-06,-1.171929995963611e-07,-7.634026072942953e-06,0.000999899655739626,-7.098163605936795e-06
1,13593.56390878512,0.0,0.0002531599568332918,0.01586508592427251,0.999891685027891,-0.007375738431485366,0.9980365303862457,-0.003647691376487072,0.0,0.0,0.0002750238072115607,0.01860235366434534,1.0,0.0,1.999786451211475,-0.01467371536145536,0.0,0.0,-0.0004998036376935022,1.234355750456351e-05,-1.766621911136826e-10,-7.780275596831415e-08,-1.375121786303288e-07,-9.30119543452633e-06,0.0,0.0,-1.375119036057804e-07,-9.301176832172668e-06,0.0009998947661835837,-7.297976929969992e-06,2.608345923227381e-07,1.707819000426481e-05,-0.0005000677340666615,-4.89016234201257e-06,1.342543607464276e-07,9.145631177042638e-06,-1.265799784166459e-07,-7.932542962136257e-06,0.0009998916850278911,-7.375738431485367e-06
1,14125.3754462274,0.0,0.000273430880125673,0.01648544195904348,0.9998830787601308,-0.00766415778045846,0.9980322760666533,-0.003790329976595713,0.0,0.0,0.0002968778713183795,0.01932977408270973,1.0,0.0,1.999769484336292,-0.01524751559742482,0.0,0.0,-0.0004997887963932857,1.282623017242156e-05,-1.906698019842302e-10,-8.084622425192279e-08,-1.484392325367827e-07,-9.664906371128947e-06,0.0,0.0,-1.484389356591898e-07,-9.664887041354865e-06,0.0009998864055761614,-7.583357816966357e-06,2.816374601984569e-07,1.774599764834861e-05,-0.0005000739552602079,-5.081377902766034e-06,1.449217467049914e-07,9.503260183384922e-06,-1.367154400628365e-07,-8.24272097952174e-06,0.0009998830787601308,-7.664157780458459e-06
1,14677.99267622055,0.0,0.0002953180687037379,0.0171300283925852,0.9998737862859735,-0.007963844105485621,0.9980276825359862,-0.003938540695244105,0.0,0.0,0.0003204744332654386,0.02008561059771994,1.0,0.0,1.99975116463605,-0.01584373137092377,0.0,0.0,-0.0004997727717475781,1.332775735277559e-05,-2.0579392409837e-10,-8.400871675305572e-08,-1.602375371069869e-07,-1.004282538447057e-05,0.0,0.0,-1.602372166327193e-07,-1.004280529885997e-05,0.0009998773783500769,-7.87988726543815e-06,3.040990087482156e-07,1.843989115399103e-05,-0.0005000806724898554,-5.280062198811399e-06,1.564396790789125e-07,9.874859827670046e-06,-1.47659034351869e-07,-8.5650141962926e-06,0.0009998737862859735,-7.963844105485621e-06
1,15252.22956539003,0.0,0.0003189503192670474,0.01779978837442865,0.9998637529228972,-0.008275236165869126,0.9980227227631386,-0.00409254052269881,0.0,0.0,0.0003459523495763506,0.02087096975850523,1.0,0.0,1.999731384306687,-0.01646323562364024,0.0,0.0,-0.0004997554694578937,1.384887317121232e-05,-2.221234700708546e-10,-8.729488469647778e-08,-1.729765207400199e-07,-1.043550575022237e-05,0.0,0.0,-1.729761747881753e-07,-1.043548487925261e-05,0.0009998676313837899,-8.187999457771117e-06,3.283514149612526e-07,1.91608861444306e-05,-0.0005000879252836515,-5.486505953895609e-06,1.688759363770137e-07,1.026097415742789e-05,-1.594751596335237e-07,-8.899894187214327e-06,0.0009998637529228971,-8.275236165869126e-06
1,15848.93192461097,0.0,0.0003444666799123652,0.01849570136728915,0.999852919635975,-0.008598789638661857,0.9980173675654894,-0.004252554816028969,0.0,0.0,0.0003734615289427978,0.02168700077673311,1.0,0.0,1.999710026963584,-0.01710693496049731,0.0,0.0,-0.0004997367877201259,1.439034004661866e-05,-2.397544194618571e-10,-9.070956063040924e-08,-1.867311379331542e-07,-1.084352207536733e-05,0.0,0.0,-1.867307644713989e-07,-1.084350038836655e-05,0.0009998571073276093,-8.508145321835454e-06,3.545373763037733e-07,1.991003737725645e-05,-0.0005000957563159741,-5.701011086326076e-06,1.823036918809938e-07,1.066216819791051e-05,-1.722333399561826e-07,-9.247850683644578e-06,0.000999852919635975,-8.598789638661858e-06
1,16468.97865482852,0.0,0.0003720172640275345,0.01921878449647395,0.9998412226922948,-0.008934977750382407,0.998011585438072,-0.004418817611532936,0.0,0.0,0.0004031638097803381,0.02253489711915526,1.0,0.0,1.999686966960277,-0.01777577090717126,0.0,0.0,-0.0004997166166286898,1.495294974602893e-05,-2.587903782222986e-10,-9.42577654419903e-08,-2.015823080540014e-07,-1.126747109447475e-05,0.0,0.0,-2.01581904890169e-07,-1.126744855957763e-05,0.0009998457442679824,-8.840793156788854e-06,3.828109460198911e-07,2.068844020246067e-05,-0.0005001042116571097,-5.923891125101679e-06,1.968019419888827e-07,1.10790287354392e-05,-1.860086320137673e-07,-9.609392248236977e-06,0.0009998412226922947,-8.934977750382407e-06
1,17113.28304161763,0.0,0.0004017641285324767,0.01997009394341674,0.9998285932880976,-0.009284291929777776,0.9980053423692566,-0.004591571947575297,0.0,0.0,0.0004352339070265998,0.02341589815315188,1.0,0.0,1.99966206865338,-0.01847072120957422,0.0,0.0,-0.0004996948375335514,1.553752447441023e-05,-2.793431820532506e-10,-9.794471563767334e-08,-2.176173887473925e-07,-1.170797249247409e-05,0.0,0.0,-2.176169535132999e-07,-1.170794907657594e-05,0.0009998334753652824,-9.186429279796443e-06,4.133384344109246e-07,2.149723206865741e-05,-0.0005001133410429265,-6.155471639665458e-06,2.124559683805486e-07,1.151216512685509e-05,-2.008820642662384e-07,-9.985046971708371e-06,0.0009998285932880976,-9.284291929777775e-06
1,17782.79410038904,0.0,0.0004338822213970531,0.02075072638401293,0.9998149571464742,-0.009647242482012222,0.9979986016418821,-0.004771070198021653,0.0,0.0,0.0004698604337418644,0.02433129084621872,1.0,0.0,1.999635185609466,-0.0191928011760656,0.0,0.0,-0.0004996713223463095,1.614491799998229e-05,-3.01533547064094e-10,-1.01775830897763e-07,-2.349306867311332e-07,-1.216566975440021e-05,0.0,0.0,-2.349302168709322e-07,-1.216564542310936e-05,0.000999820228462992,-9.545558694053377e-06,4.462993812475955e-07,2.233759407827643e-05,-0.0005001231981655863,-6.396090683496395e-06,2.293578366670442e-07,1.19622101355436e-05,-2.169411106985265e-07,-1.037536319200646e-05,0.0009998149571464742,-9.647242482012223e-06
1,18478.49797422272,0.0,0.0004685604038875155,0.02156182047233072,0.9998002340833433,-0.0100243592846219,0.9979913236187069,-0.00495757441643931,0.0,0.0,0.0005072470032283505,0.02528241152024174,1.0,0.0,1.999606159749417,-0.01994306506308031,0.0,0.0,-0.0004996459327918923,1.677601681560384e-05,-3.254917713647236e-10,-1.057567419145272e-07,-2.536240088615378e-07,-1.264123104253239e-05,0.0,0.0,-2.536235016141752e-07,-1.264120576012087e-05,0.000999805925666074,-9.91870577845841e-06,4.818876048628953e-07,2.321075259244021e-05,-0.0005001338409872796,-6.646099251717648e-06,2.476069343584719e-07,1.242982079445438e-05,-2.342802019437577e-07,-1.078091023616536e-05,0.0009998002340833433,-1.00243592846219e-05
1,19201.41938638781,0.0,0.0005060025533377833,0.0224045583701528,0.9997843375392345,-0.01041619250552802,0.997983465510954,-0.005151356691208813,0.0,0.0,0.0005476134179929204,0.02627064766128474,1.0,0.0,1.999574820425365,-0.02072260750477026,0.0,0.0,-0.0004996185196012304,1.74317413366707e-05,-3.513584914942658e-10,-1.098932985235264e-07,-2.738072566098704e-07,-1.313535010129003e-05,0.0,0.0,-2.738067089964602e-07,-1.313532383064237e-05,0.0009997904828861306,-1.030641499924224e-05,5.203123338950069e-07,2.41179808861155e-05,-0.0005001453320788302,-6.905861752859585e-06,2.673105512228779e-07,1.291567929648072e-05,-2.530012766688917e-07,-1.12022791850764e-05,0.0009997843375392345,-1.041619250552802e-05
1,19952.62314968858,0.0,0.0005464287527280811,0.02328016732266017,0.9997671740742208,-0.01082331334334517,0.9979749811286449,-0.005352699511663591,0.0,0.0,0.0005911969522829352,0.02729743978547177,1.0,0.0,1.999540983424974,-0.02153256498714529,0.0,0.0,-0.0004995889216399957,1.811304713587002e-05,-3.792854978733568e-10,-1.141915781379979e-07,-2.95599067338999e-07,-1.364874719017567e-05,0.0,0.0,-2.955984761414676e-07,-1.364871989273589e-05,0.000999773809350753,-1.070925164380012e-05,5.617994281014285e-07,2.506060085399003e-05,-0.0005001577389845968,-7.175756494892443e-06,2.885845053086885e-07,1.342049391249262e-05,-2.732143763640406e-07,-1.164008366133008e-05,0.000999767174074221,-1.082331334334517e-05
1,20733.21573485933,0.0,0.0005900765737501955,0.02418992128040687,0.9997486428231444,-0.01124631479015537,0.9979658206113002,-0.005561896145342307,0.0,0.0,0.0006382537354578943,0.02836428336137854,1.0,0.0,1.99950444989746,-0.02237411736707075,0.0,0.0,-0.0004995569649694775,1.882092621502559e-05,-4.094366137704416e-10,-1.186578944963385e-07,-3.191275059827998e-07,-1.418217004497263e-05,0.0,0.0,-3.191268677289472e-07,-1.418214168068927e-05,0.000999755807074316,-1.112780257691538e-05,6.065926951493116e-07,2.603998476736102e-05,-0.0005001711346162979,-7.456176185561018e-06,3.11553818197443e-07,1.394499993723629e-05,-2.950382868750977e-07,-1.209496064020343e-05,0.0009997486428231443,-1.124631479015537e-05
1,21544.3469003186,0.0,0.0006372024606528283,0.02513514256753609,0.9997286349080612,-0.01168581241684068,0.9979559301374951,-0.005779251026400066,0.0,0.0,0.0006890602439817428,0.02947273078914799,1.0,0.0,1.999465005195255,-0.02324848943632557,0.0,0.0,-0.0004995224618331295,1.955640831412492e-05,-4.419886425942838e-10,-1.232988067328844e-07,-3.445308110511607e-07,-1.473639486730478e-05,0.0,0.0,-3.445301219908714e-07,-1.4736365394574e-05,0.0009997363702871941,-1.156267701948489e-05,6.549553108046914e-07,2.705755708212672e-05,-0.0005001855976778102,-7.747528447025077e-06,3.363534432756936e-07,1.44899606632161e-05,-3.186012303264142e-07,-1.256757128376804e-05,0.0009997286349080613,-1.168581241684068e-05
