case,frequency_real,frequency_imag,v(fb1)_real,v(fb1)_imag,v(hp)_real,v(hp)_imag,v(lp)_real,v(lp)_imag,v(vn)_real,v(vn)_imag,v(fb2)_real,v(fb2)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,v(low)_real,v(low)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rg1)_real,i(rg1)_imag,i(rhp)_real,i(rhp)_imag,i(rf2)_real,i(rf2)_imag,i(vn)_real,i(vn)_imag,i(rlp)_real,i(rlp)_imag,i(rf1)_real,i(rf1)_imag,i(chp)_real,i(chp)_imag,i(rg2)_real,i(rg2)_imag
3,17.78279410038916,0.0,0.9876577540976916,-0.1103560213157937,0.01232999542255533,0.1103538247431193,0.987660127976165,-0.1103527212159072,0.0,0.0,0.01233036415126493,0.1103535595035277,0.02466085160617138,0.2207082225426505,1.0,0.0,1.975325384772925,-0.2207131461918005,0.0,0.0,-4.998888121486578e-05,1.230665083729043e-10,-2.466999074634455e-06,-2.207076494972739e-05,1.232999542255533e-06,1.103538247431193e-05,9.876577540976917e-05,-1.103560213157937e-05,1.232999542255533e-06,1.103538247431193e-05,1.233048745490645e-06,1.103546630391228e-05,-4.998888121486578e-05,1.230665083729043e-10,1.233987202383502e-06,1.103527212159072e-05,9.876676306752331e-05,-1.103571248760069e-05,1.233011872250956e-06,1.103549282813668e-05,1.233036415126493e-06,1.103535595035277e-05
3,18.47849797422283,0.0,0.9866871901672746,-0.1145607180519603,0.01330054003345965,0.1145584377873493,0.9866895930706098,-0.1145572922144272,0.0,0.0,0.01330093778630782,0.1145581588010763,0.02660200858199351,0.2291174631837406,1.0,0.0,1.973384247206451,-0.2291225817111011,0.0,0.0,-4.998888170000548e-05,1.279374817891865e-10,-2.661107996825025e-06,-2.291168755861544e-05,1.330054003345965e-06,1.145584377873493e-05,9.866871901672746e-05,-1.145607180519603e-05,1.330054003345965e-06,1.145584377873493e-05,1.330107079568569e-06,1.145593043826643e-05,-4.998888170000548e-05,1.279374817891865e-10,1.331040692939023e-06,1.145572922144272e-05,9.866970570391768e-05,-1.145618636591408e-05,1.330067303885998e-06,1.145595833717272e-05,1.330093778630782e-06,1.145581588010763e-05
3,19.20141938638794,0.0,0.9856413388646675,-0.118916420677018,0.0143463705179249,0.1189140537148041,0.9856437730443448,-0.1189128645861583,0.0,0.0,0.01434679954633362,0.1189137600405774,0.02869374256066271,0.2378287092187552,1.0,0.0,1.971292534142724,-0.2378340305182428,0.0,0.0,-4.998888222275399e-05,1.330057713272437e-10,-2.870274093728532e-06,-2.378281074414995e-05,1.43463705179249e-06,1.189140537148041e-05,9.856413388646676e-05,-1.18916420677018e-05,1.43463705179249e-06,1.189140537148041e-05,1.434694301432909e-06,1.189149491781778e-05,-4.998888222275399e-05,1.330057713272437e-10,1.435622695565519e-06,1.189128645861583e-05,9.856511952780568e-05,-1.189176098412248e-05,1.434651398163008e-06,1.189152428553413e-05,1.434679954633362e-06,1.189137600405774e-05
3,19.95262314968871,0.0,0.9845145411667233,-0.1234274442779,0.0154731457864529,0.1234249875265299,0.9845170090434567,-0.1234237532889971,0.0,0.0,0.01547360851107332,0.1234246781386247,0.03094737175823175,0.2468505905240309,1.0,0.0,1.969038927478859,-0.2468561228302428,0.0,0.0,-4.998888278597013e-05,1.382798736626611e-10,-3.0956291474454e-06,-2.468499750654023e-05,1.54731457864529e-06,1.234249875265299e-05,9.845145411667234e-05,-1.234274442779e-05,1.54731457864529e-06,1.234249875265299e-05,1.547376324715843e-06,1.234259123854062e-05,-4.998888278597013e-05,1.382798736626611e-10,1.548299095654326e-06,1.234237532889971e-05,9.845243863121354e-05,-1.234286785523428e-05,1.547330051791076e-06,1.234262217764052e-05,1.547360851107332e-06,1.234246781386248e-05
3,20.73321573485946,0.0,0.9833007421682181,-0.1280980894676573,0.01668692062374157,0.1280955397499793,0.9833032463437951,-0.1280942588073912,0.0,0.0,0.01668741964629255,0.128095213529433,0.03337500616678157,0.2561917080110013,1.0,0.0,1.966611317343858,-0.2561974599162093,0.0,0.0,-4.998888339267926e-05,1.437687434380219e-10,-3.338384114915278e-06,-2.561910795127679e-05,1.668692062374157e-06,1.280955397499792e-05,9.83300742168218e-05,-1.280980894676573e-05,1.668692062374157e-06,1.280955397499793e-05,1.668758652048901e-06,1.280964944815683e-05,-4.998888339267926e-05,1.437687434380219e-10,1.669675365620493e-06,1.280942588073912e-05,9.833105751756401e-05,-1.28099370448552e-05,1.66870874929478e-06,1.280968207053767e-05,1.668741964629255e-06,1.28095213529433e-05
3,21.54434690031875,0.0,0.9819934682144299,-0.1329326216988475,0.01799416855565222,0.1329299757528113,0.981996011484233,-0.1329286464663466,0.0,0.0,0.01799470667144269,0.1329296314776927,0.0359895932899521,0.2658605922517003,1.0,0.0,1.963996756363543,-0.2658665727239121,0.0,0.0,-4.998888404610102e-05,1.494817707115015e-10,-3.599833701310479e-06,-2.658599515189155e-05,1.799416855565222e-06,1.329299757528113e-05,9.8199346821443e-05,-1.329326216988475e-05,1.799416855565222e-06,1.329299757528113e-05,1.799488661850941e-06,1.329309607740076e-05,-4.998888404610102e-05,1.494817707115015e-10,1.800398851576701e-06,1.329286464663466e-05,9.820032881491127e-05,-1.329339510250646e-05,1.799434849733778e-06,1.329313050525688e-05,1.799470667144269e-06,1.329296314776927e-05
3,22.3872113856833,0.0,0.9805858035298405,-0.1379352477603824,0.01940180522004124,0.1379325022402074,0.98058838889607,-0.1379311229289782,0.0,0.0,0.01940238543119136,0.1379321385748436,0.03880496488623703,0.2758656564710729,1.0,0.0,1.961181412917717,-0.2758718748732426,0.0,0.0,-4.998888474973262e-05,1.554288243249546e-10,-3.881361034202343e-06,-2.75865004494208e-05,1.940180522004125e-06,1.379325022402074e-05,9.805858035298406e-05,-1.379352477603824e-05,1.940180522004125e-06,1.379325022402074e-05,1.940257945504567e-06,1.379335178962293e-05,-4.998888474973262e-05,1.554288243249546e-10,1.941161110392997e-06,1.379311229289782e-05,9.805956093878761e-05,-1.379366271128601e-05,1.940199923809344e-06,1.379338815652298e-05,1.940238543119136e-06,1.379321385748436e-05
3,23.26305067153616,0.0,0.9790703664912364,-0.1431100891895238,0.02091721209318747,0.1431072406673963,0.9790729971768408,-0.1431058096093002,0.0,0.0,0.02091783762255942,0.1431068561504512,0.04183588442349507,0.2862151433694639,1.0,0.0,1.958150523686138,-0.2862216094799395,0.0,0.0,-4.998888550721003e-05,1.616202883331086e-10,-4.184442408846761e-06,-2.862144813491032e-05,2.091721209318747e-06,1.431072406673963e-05,9.790703664912365e-05,-1.431100891895238e-05,2.091721209318747e-06,1.431072406673963e-05,2.091804680093565e-06,1.431082872190127e-05,-4.998888550721003e-05,1.616202883331086e-10,2.092700282315918e-06,1.431058096093002e-05,9.790801571949017e-05,-1.431115202904157e-05,2.091742126530841e-06,1.43108671739803e-05,2.091783762255942e-06,1.431068561504512e-05
3,24.17315480804093,0.0,0.977439285729294,-0.1484611523169935,0.02254826038773188,0.1484581972853602,0.9774419651926163,-0.148456712718233,0.0,0.0,0.02254893469357522,0.1484577903166513,0.04509809487649738,0.2969170652112058,1.0,0.0,1.954888345851445,-0.2969237892455102,0.0,0.0,-4.998888632250231e-05,1.680670862896916e-10,-4.510652067771951e-06,-2.96916394585566e-05,2.254826038773188e-06,1.484581972853602e-05,9.77439285729294e-05,-1.484611523169935e-05,2.254826038773188e-06,1.484581972853602e-05,2.254916018292216e-06,1.484592748945545e-05,-4.998888632250231e-05,1.680670862896916e-10,2.255803480738372e-06,1.48456712718233e-05,9.774490601221515e-05,-1.484626369285167e-05,2.254848587033576e-06,1.48459681867333e-05,2.254893469357522e-06,1.484577903166513e-05
3,25.11886431509569,0.0,0.9756841762837164,-0.153992294651256,0.02430333489706427,0.1539892295257867,0.9756869082338535,-0.1539876896488902,0.0,0.0,0.02430406168837436,0.1539887983517152,0.04860836641736561,0.307979136591414,1.0,0.0,1.951378109409196,-0.3079861292254585,0.0,0.0,-4.998888719978667e-05,1.747807263502432e-10,-4.861666969655977e-06,-3.079784590669721e-05,2.430333489706427e-06,1.539892295257867e-05,9.756841762837165e-05,-1.53992294651256e-05,2.430333489706427e-06,1.539892295257867e-05,2.430430472899126e-06,1.539903382396988e-05,-4.998888719978667e-05,1.747807263502432e-10,2.431309176614649e-06,1.539876896488902e-05,9.756939331254796e-05,-1.539938345742026e-05,2.430357793041324e-06,1.539907694180819e-05,2.430406168837436e-06,1.539887983517152e-05
3,26.10157215682525,0.0,0.973796116083583,-0.1597071872987042,0.02619135751450785,0.1597040084220026,0.9737989044964472,-0.1597024113978887,0.0,0.0,0.02619214076708756,0.1597035511194635,0.0523845434555828,0.3194086992744383,1.0,0.0,1.947601970128327,-0.3194159716692814,0.0,0.0,-4.9988888143504e-05,1.817733359665841e-10,-5.239271493163576e-06,-3.194080168599755e-05,2.619135751450785e-06,1.597040084220026e-05,9.73796116083583e-05,-1.597071872987042e-05,2.619135751450785e-06,1.597040084220026e-05,2.619240268849524e-06,1.597051481549748e-05,-4.9988888143504e-05,1.817733359665841e-10,2.620109550355276e-06,1.597024113978887e-05,9.738058540447443e-05,-1.597087843705772e-05,2.619161942808299e-06,1.597056054620868e-05,2.619214076708756e-06,1.597035511194636e-05
3,27.12272579332016,0.0,0.9717656230771465,-0.1656092731106477,0.02822181010306572,0.1656059767567953,0.9717684722122124,-0.1656043207135882,0.0,0.0,0.02822265407627104,0.1656054912154251,0.05644559037908286,0.3312126384857624,1.0,0.0,1.943540963810524,-0.3312202023140265,0.0,0.0,-4.998888915844213e-05,1.890577104590729e-10,-5.645362010895435e-06,-3.31211953530151e-05,2.822181010306572e-06,1.656059767567953e-05,9.717656230771465e-05,-1.656092731106477e-05,2.822181010306572e-06,1.656059767567953e-05,2.822293630281182e-06,1.656071472703373e-05,-4.998888915844213e-05,1.890577104590729e-10,2.823152778778759e-06,1.656043207135882e-05,9.717753407333777e-05,-1.656109292033789e-05,2.822209232116674e-06,1.656076328165628e-05,2.822265407627104e-06,1.656054912154251e-05
3,28.18382931264441,0.0,0.9695826333942604,-0.1717017202467498,0.03040475633255744,0.171698302626774,0.9695855478119646,-0.1716965856609174,0.0,0.0,0.03040566558669608,0.1716977865293816,0.06081163523004804,0.3433972900366285,1.0,0.0,1.939174962614855,-0.343405157510702,0.0,0.0,-4.998889024956932e-05,1.966473268943947e-10,-6.081951256815619e-06,-3.433966052707176e-05,3.040475633255744e-06,1.71698302626774e-05,9.695826333942605e-05,-1.717017202467498e-05,3.040475633255744e-06,1.71698302626774e-05,3.040596964335196e-06,1.716995035072469e-05,-4.998889024956932e-05,1.966473268943947e-10,3.04144521880354e-06,1.716965856609174e-05,9.695923292205948e-05,-1.717034372639522e-05,3.040506038012077e-06,1.717000196098002e-05,3.040566558669608e-06,1.716977865293816e-05
3,29.28644564625223,0.0,0.9672364809901618,-0.1779873708491662,0.03275086203543464,0.1779838281175303,0.9672394655699098,-0.1779820482970474,0.0,0.0,0.03275184144977327,0.1779832789185493,0.06550401041796106,0.3559683376698878,1.0,0.0,1.934482634345134,-0.355976521572041,0.0,0.0,-4.998889142228402e-05,2.045564412300749e-10,-6.551172397414524e-06,-3.559676562528588e-05,3.275086203543465e-06,1.779838281175303e-05,9.672364809901619e-05,-1.779873708491662e-05,3.275086203543464e-06,1.779838281175303e-05,3.275216896818779e-06,1.779850587513385e-05,-4.998889142228402e-05,2.045564412300749e-10,3.27605344300902e-06,1.779820482970474e-05,9.67246153354972e-05,-1.779891507228748e-05,3.275118954405499e-06,1.779856079558115e-05,3.275184144977327e-06,1.779832789185493e-05
3,30.43219887107707,0.0,0.9647158792915894,-0.1844686845335745,0.03527141356029311,0.1844650127957924,0.9647189392503144,-0.1844631681641108,0.0,0.0,0.03527246835161346,0.1844644276975815,0.07054528942791045,0.3689307000394402,1.0,0.0,1.929441405741972,-0.3689392137539944,0.0,0.0,-4.998889268216511e-05,2.128000831103094e-10,-7.055282702411433e-06,-3.689300256100313e-05,3.52714135602931e-06,1.844650127957925e-05,9.647158792915895e-05,-1.844686845335745e-05,3.52714135602931e-06,1.844650127957925e-05,3.527282107629699e-06,1.844662723418586e-05,-4.998889268216511e-05,2.128000831103094e-10,3.528106074968562e-06,1.844631681641108e-05,9.647255264503826e-05,-1.844705292204199e-05,3.52717662744287e-06,1.844668574459204e-05,3.527246835161346e-06,1.844644276975815e-05
3,31.62277660168364,0.0,0.9620089054452031,-0.1911476764242487,0.0379783335231445,0.1911438717457332,0.9620120463563921,-0.19114196032613,0.0,0.0,0.03797946926477044,0.1911432476725444,0.07595931832423354,0.3822884067775655,1.0,0.0,1.924027430979461,-0.3822972643252617,0.0,0.0,-4.998889403522166e-05,2.213941807660547e-10,-7.596666695008765e-06,-3.822877435105806e-05,3.797833352314451e-06,1.911438717457332e-05,9.620089054452032e-05,-1.911476764242487e-05,3.797833352314451e-06,1.911438717457332e-05,3.797984905946311e-06,1.911451591050212e-05,-4.998889403522166e-05,2.213941807660547e-10,3.798795364360785e-06,1.9114196032613e-05,9.620185255342579e-05,-1.91149587901013e-05,3.797871330647973e-06,1.911457831844506e-05,3.797946926477044e-06,1.911432476725444e-05
3,32.85993247600639,0.0,0.9591029878535929,-0.1980258494922395,0.04088419327115448,0.1980219079084972,0.959106215666689,-0.1980199277092202,0.0,0.0,0.04088541591235162,0.1980212414779214,0.08177124067886238,0.3960444631682575,1.0,0.0,1.918215566737065,-0.396053679242974,0.0,0.0,-4.998889548771257e-05,2.303555471372398e-10,-8.177838644639826e-06,-3.960438158367965e-05,4.088419327115449e-06,1.980219079084973e-05,9.59102987853593e-05,-1.980258494922395e-05,4.088419327115448e-06,1.980219079084973e-05,4.088582476651076e-06,1.980232216903362e-05,-4.998889548771257e-05,2.303555471372398e-10,4.089378433331104e-06,1.980199277092202e-05,9.591125788834718e-05,-1.980278297507345e-05,4.088460211308719e-06,1.980238881275763e-05,4.088541591235162e-06,1.980212414779214e-05
3,34.14548873833585,0.0,0.9559848977753816,-0.2051041210007002,0.04400222128237682,0.2051000385289909,0.955988218835435,-0.2050979875491155,0.0,0.0,0.04400353716800341,0.2050993260206864,0.08800751437137852,0.4102007030346331,1.0,0.0,1.911979355399741,-0.4102102930426105,0.0,0.0,-4.998889704624365e-05,2.39702008242304e-10,-8.801444246915458e-06,-4.102000770784917e-05,4.400222128237682e-06,2.051000385289909e-05,9.559848977753818e-05,-2.051041210007002e-05,4.400222128237682e-06,2.051000385289909e-05,4.400397720337512e-06,2.051013770139467e-05,-4.998889704624365e-05,2.39702008242304e-10,4.401178116456495e-06,2.050979875491155e-05,9.559944576243597e-05,-2.051061720419103e-05,4.400266130458964e-06,2.051020895293762e-05,4.400353716800341e-06,2.050993260206864e-05
3,35.48133892335737,0.0,0.9526407458619288,-0.2123827429217885,0.04734630662897742,0.2123785155743685,0.9526441669293534,-0.2123763918104504,0.0,0.0,0.04734772251923851,0.2123777528958715,0.09469591851570222,0.4247576295692721,1.0,0.0,1.905291018131317,-0.4247676096710064,0.0,0.0,-4.998889871779544e-05,2.494523719531738e-10,-9.470261316269036e-06,-4.247570311699745e-05,4.734630662897742e-06,2.123785155743685e-05,9.526407458619288e-05,-2.123827429217886e-05,4.734630662897742e-06,2.123785155743685e-05,4.734819599646371e-06,2.123798766734006e-05,-4.998889871779544e-05,2.494523719531738e-10,4.735583307064661e-06,2.123763918104504e-05,9.526502722693878e-05,-2.123848667492178e-05,4.73467800920437e-06,2.123806393595242e-05,4.734772251923851e-06,2.123777528958715e-05
3,36.86945064519557,0.0,0.9490559846026487,-0.2198612162678888,0.05093099653196791,0.2198568400669594,0.9490595128729034,-0.2198546415205442,0.0,0.0,0.05093251962209642,0.2198560227163733,0.1018655485693891,0.439714243992974,1.0,0.0,1.898121459765143,-0.4397246311479404,0.0,0.0,-4.998890050962601e-05,2.596266639176559e-10,-1.018719929690299e-05,-4.397136801559044e-05,5.093099653196791e-06,2.198568400669594e-05,9.490559846026488e-05,-2.198612162678889e-05,5.093099653196791e-06,2.198568400669595e-05,5.093302894729266e-06,2.198582212766006e-05,-4.998890050962601e-05,2.596266639176559e-10,5.094048712709665e-06,2.198546415205442e-05,9.490654751624948e-05,-2.198634148800516e-05,5.093150584193323e-06,2.198590386353601e-05,5.093251962209642e-06,2.198560227163733e-05
3,38.31186849557268,0.0,0.9452154177518544,-0.2275381993787746,0.05477148693454708,0.2275336703732567,0.9452190608748443,-0.2275313950593061,0.0,0.0,0.05477312487420271,0.2275327933986168,0.1095467974796542,0.4550678621251677,1.0,0.0,1.890440287657887,-0.4550786741395431,0.0,0.0,-4.998890242927101e-05,2.702460026593467e-10,-1.095529737745722e-05,-4.550673407692665e-05,5.477148693454708e-06,2.275336703732567e-05,9.452154177518544e-05,-2.275381993787746e-05,5.477148693454708e-06,2.275336703732567e-05,5.477367260545148e-06,2.275350687265509e-05,-4.998890242927101e-05,2.702460026593467e-10,5.47809391251557e-06,2.275313950593061e-05,9.452248699060324e-05,-2.275404747607685e-05,5.477203464941643e-06,2.275359457099604e-05,5.477312487420272e-06,2.275327933986168e-05
3,39.81071705534952,0.0,0.9411032179097831,-0.2354114103284575,0.05888360492142605,0.2354067246127083,0.9411069840087342,-0.2354043705690026,0.0,0.0,0.05888536583356836,0.2354057825678254,0.1177713205207951,0.4708139191934764,1.0,0.0,1.882215846851746,-0.4708251747710185,0.0,0.0,-4.998890448469628e-05,2.813328389694725e-10,-1.177772097487411e-05,-4.70813449248957e-05,5.888360492142605e-06,2.354067246127083e-05,9.411032179097832e-05,-2.354114103284576e-05,5.888360492142605e-06,2.354067246127083e-05,5.888595468722671e-06,2.354081366256511e-05,-4.998890448469628e-05,2.813328389694725e-10,5.889301599126584e-06,2.354043705690026e-05,9.411126289419625e-05,-2.35413764442561e-05,5.888419375747526e-06,2.354090786799543e-05,5.888536583356836e-06,2.354057825678254e-05
3,41.36820402388486,0.0,0.9367029535255547,-0.2434775237634834,0.06328378171640756,0.2434726774980668,0.9367068512150803,-0.2434702427956389,0.0,0.0,0.06328567421536133,0.243471664394657,0.1265719812874648,0.486945763505958,1.0,0.0,1.873415274080645,-0.4869574823022046,0.0,0.0,-4.998890668411748e-05,2.929109767235705e-10,-1.265775633391443e-05,-4.869453550204806e-05,6.328378171640756e-06,2.434726774980668e-05,9.367029535255547e-05,-2.434775237634835e-05,6.328378171640756e-06,2.434726774980668e-05,6.328630707210351e-06,2.43474099111301e-05,-4.998890668411748e-05,2.929109767235705e-10,6.329314878491966e-06,2.434702427956389e-05,9.367123205550902e-05,-2.434799585387212e-05,6.328441455422471e-06,2.434751122248417e-05,6.328567421536133e-06,2.43471664394657e-05
3,42.98662347082254,0.0,0.9319976266760158,-0.2517320626607825,0.06798901490429354,0.2517270520953942,0.9320016650790558,-0.2517245348500457,0.0,0.0,0.06799104811268414,0.2517259613513209,0.1359827761358494,0.5034544399622555,1.0,0.0,1.864004573328299,-0.5034666426421917,0.0,0.0,-4.998890903601394e-05,3.050056179842997e-10,-1.359880297153868e-05,-5.034541042159609e-05,6.798901490429355e-06,2.517270520953942e-05,9.319976266760159e-05,-2.517320626607825e-05,6.798901490429355e-06,2.517270520953942e-05,6.799172802316528e-06,2.517284786109346e-05,-4.998890903601394e-05,3.050056179842997e-10,6.799833492094421e-06,2.517245348500457e-05,9.320069466522828e-05,-2.517345799814092e-05,6.798969479444259e-06,2.517295693659151e-05,6.799104811268414e-06,2.517259613513209e-05
3,44.66835921509607,0.0,0.9269697230464702,-0.2601692856999211,0.07301681845114981,0.2601641071985558,0.9269739118097321,-0.2601615055835,0.0,0.0,0.07301900201534378,0.260162931582025,0.1460387342207078,0.520328464793366,1.0,0.0,1.853948715790171,-0.5203411730926992,0.0,0.0,-4.998891154911478e-05,3.176435572904701e-10,-1.460436368096022e-05,-5.203282144231278e-05,7.301681845114981e-06,2.601641071985558e-05,9.269697230464703e-05,-2.601692856999211e-05,7.301681845114981e-06,2.601641071985558e-05,7.301973220536398e-06,2.601655332113411e-05,-4.998891154911478e-05,3.176435572904701e-10,7.302608819026791e-06,2.601615055835e-05,9.26978992743701e-05,-2.601718873927782e-05,7.301754861933433e-06,2.601667088396278e-05,7.301900201534378e-06,2.60162931582025e-05
