case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,i(rb)_real,i(rb)_imag,i(rl)_real,i(rl)_imag,i(rf)_real,i(rf)_imag
3,501187.2336272647,0.0,3.823196139716808,-0.4480157865908751,1.0,0.0,0.9851647917402776,-0.02493466213140916,-0.02701006729424709,-0.0007152896409346327,3.785380399080431,-0.44267001840627,0.0,0.0,-0.000853165083925779,7.608348008482542e-05,1.876116380734576e-05,3.061299867476034e-05,0.0002985347853758417,-7.555958221639141e-06,-0.0003887529917763206,1.606388420780005e-05,-5.899227000561867e-06,-3.027238456002962e-05,0.0004456509283421172,-9.063259455178589e-05,6.433377804636613e-06,2.87376944512875e-05,2.479391655194236e-07,-3.604578731086601e-06,1.286193680678433e-05,3.406141147307774e-07,0.0003823196139716808,-4.480157865908751e-05,0.0001720627454127469,-2.012136447301227e-05,0.0002800215607340154,-4.177353562748608e-05
3,520794.8328595385,0.0,3.819911967651755,-0.4652351733348387,1.0,0.0,0.9849704679745913,-0.02589184283044006,-0.02702285608988723,-0.0007419842362199613,3.782136020031551,-0.4596840060630067,0.0,0.0,-0.0008526498964516668,7.901188913320405e-05,1.902687084301501e-05,3.178557207185339e-05,0.0002984758993862398,-7.84601297892123e-06,-0.0003886958977501042,1.668772465792358e-05,-6.158844133544888e-06,-3.143224624508196e-05,0.0004449271278585461,-9.410973654713409e-05,6.704700984932381e-06,2.983579267556009e-05,2.675266624710273e-07,-3.74763127248204e-06,1.286802670947011e-05,3.533258267714102e-07,0.0003819911967651756,-4.652351733348387e-05,0.0001719152736377978,-2.089472754831848e-05,0.000279716555205696,-4.337921632325666e-05
3,541169.5265464555,0.0,3.816370533081934,-0.4830910972365742,1.0,0.0,0.9847609236480802,-0.0268842625266108,-0.02703664513445303,-0.000769567823472754,3.778637495496056,-0.4773269459207897,0.0,0.0,-0.000852094349410859,8.204906067325358e-05,1.931338912260763e-05,3.300099674985656e-05,0.0002984124011054789,-8.14674622018509e-06,-0.0003886343185488907,1.733541471460444e-05,-6.438796201439518e-06,-3.263453588153618e-05,0.0004441466417393598,-9.771464270850628e-05,6.99726524070268e-06,3.097369500905411e-05,2.886452019266446e-07,-3.896525369376239e-06,1.287459292116811e-05,3.664608683203591e-07,0.0003816370533081934,-4.830910972365742e-05,0.0001717562497952753,-2.169667936003589e-05,0.0002793876571847976,-4.504426833941789e-05
3,562341.3251903405,0.0,3.812552086660656,-0.5016040272274646,1.0,0.0,0.9845349905870047,-0.02791303613626344,-0.02705151095644655,-0.0007980566309866016,3.774865315390668,-0.4956190640006866,0.0,0.0,-0.0008514953440350442,8.519855660594003e-05,1.962231582540988e-05,3.426058817600696e-05,0.0002983439365415166,-8.45849579886771e-06,-0.0003885679077323564,1.800782093711878e-05,-6.740643941387768e-06,-3.388056120887045e-05,0.0004433051204772753,-0.0001014513238448282,7.312699066293229e-06,3.21525817856286e-05,3.114117642596593e-07,-4.051518811567638e-06,1.288167188402217e-05,3.80026967136477e-07,0.0003812552086660656,-5.016040272274645e-05,0.0001715847870632122,-2.252813927275848e-05,0.0002790330324803663,-4.677060278644232e-05
3,584341.4133735087,0.0,3.808435429000275,-0.5207947119842395,1.0,0.0,0.9842914148927813,-0.02897929120412584,-0.02706753565982186,-0.0008274653427432777,3.770798537154751,-0.5145808628917417,0.0,0.0,-0.000850849553957686,8.846399672649257e-05,1.995536532443416e-05,3.556567086304292e-05,0.0002982701257250852,-8.78160339518965e-06,-0.0003884962930657284,1.870583596577803e-05,-7.066062629280847e-06,-3.517163974745085e-05,0.000442397895567525,-0.0001053238316237573,7.652750165702371e-06,3.337363523264536e-05,3.359518255458996e-07,-4.212882910529025e-06,1.288930269515327e-05,3.94031115592037e-07,0.0003808435429000275,-5.207947119842396e-05,0.0001713999335070341,-2.339003922235189e-05,0.0002786507122261969,-4.856015716876158e-05
3,607202.1956909792,0.0,3.80399781507025,-0.5406841314131586,1.0,0.0,0.9840288512979309,-0.03008416486107102,-0.02708480728403048,-0.000857806789491572,3.766414691305727,-0.5342330738327205,0.0,0.0,-0.0008501534101945027,9.184905169365432e-05,2.031437690007713e-05,3.69175738826762e-05,0.000298190560999373,-9.116413594263945e-06,-0.0003884190747569488,1.943037864831861e-05,-7.416849621967125e-06,-3.650909445910875e-05,0.0004414199585374759,-0.0001093362469280124,8.019293249926735e-06,3.463803449299681e-05,3.623999014836671e-07,-4.380903420224804e-06,1.289752727810975e-05,4.084794235674152e-07,0.0003803997815070251,-5.406841314131587e-05,0.000171200667786624,-2.428332153785093e-05,0.0002782385840007796,-5.041489089716495e-05
3,630957.3444801836,0.0,3.799214854112446,-0.5612934398196906,1.0,0.0,0.9837458572588644,-0.03122880028128229,-0.02710342017951828,-0.0008890916009633779,3.761689682565866,-0.5545966005806255,0.0,0.0,-0.0008494030854170193,9.535743472066909e-05,2.07013228130069e-05,3.831762568126105e-05,0.0002981048052299589,-9.463272812509787e-06,-0.0003883358235993812,2.018239407443739e-05,-7.79493225133151e-06,-3.789424872842134e-05,0.0004403659390046378,-0.0001134926663274926,8.414338188137967e-06,3.594694990753116e-05,3.909001137483224e-07,-4.555881536163497e-06,1.290639056167537e-05,4.233769528397038e-07,0.0003799214854112446,-5.612934398196907e-05,0.0001709858946620848,-2.520893639002843e-05,0.0002777943825307001,-5.233678002993433e-05
3,655641.8494179688,0.0,3.794060405191279,-0.5826438998233336,1.0,0.0,0.9834408867927852,-0.03241434258266936,-0.02712347539790261,-0.0009213278151469356,3.756597686676613,-0.5756924541370513,0.0,0.0,-0.0008485944775372192,9.89928918418764e-05,2.111831672623023e-05,3.976714812030714e-05,0.0002980123899372076,-9.822528055354353e-06,-0.0003882460790195194,2.096285350555214e-05,-8.202376060562479e-06,-3.932842058928482e-05,0.0004392300817914648,-0.0001177971864566314,8.840038500390515e-06,3.730153647678251e-05,4.216067774048763e-07,-4.738134979776702e-06,1.291594066566791e-05,4.387275310223503e-07,0.0003794060405191279,-5.826438998233337e-05,0.0001707544403034824,-2.616783882441142e-05,0.0002773156799883828,-5.432781115543819e-05
3,681292.0690579507,0.0,3.788506468572818,-0.6047568059979865,1.0,0.0,0.9831122840705786,-0.03364193410966303,-0.02714508109571183,-0.0009545204402071766,3.751111043092201,-0.5975416773251833,0.0,0.0,-0.0008477231926327031,0.0001027591905963052,2.156762246000158e-05,4.126744965800861e-05,0.0002979128133547208,-1.019452548777667e-05,-0.0003881493470301015,2.177275418563797e-05,-8.641393366805533e-06,-4.081291611505283e-05,0.0004380062231426023,-0.0001222538860686761,9.298700172831204e-06,3.870292641416121e-05,4.546850074431316e-07,-4.927999175766731e-06,1.292622909319611e-05,4.545335429557984e-07,0.0003788506468572818,-6.047568059979866e-05,0.0001705050474132819,-2.716098533296287e-05,0.0002767998759021623,-5.638997432155203e-05
3,707945.7843841269,0.0,3.782523073218591,-0.6276533971369486,1.0,0.0,0.9827582767830131,-0.03491270903267196,-0.02716835295016602,-0.0009886709642958624,3.745200143834774,-0.6201652581298939,0.0,0.0,-0.0008467845272571023,0.0001066601069570992,2.205166305575906e-05,4.28198175813116e-05,0.0002978055384190949,-1.057960879777938e-05,-0.0003880450980902596,2.261311901786171e-05,-9.114352127108838e-06,-4.234902188402787e-05,0.0004366877661110831,-0.0001268668055205499,9.792790768396948e-06,4.015222069583269e-05,4.903113418402117e-07,-5.125828530631216e-06,1.293731092865049e-05,4.70795697283744e-07,0.0003782523073218591,-6.276533971369486e-05,0.0001702363701743079,-2.818932991499518e-05,0.0002762441867051761,-5.85252549097222e-05
3,735642.2544596299,0.0,3.776078160787346,-0.6513547559590691,1.0,0.0,0.9823769693040324,-0.03622778719357021,-0.02719341458496991,-0.001023776808153465,3.738833318899472,-0.6435840306318371,0.0,0.0,-0.0008457734501955902,0.000110699410322608,2.257303011642906e-05,4.442550919129654e-05,0.0002976899906981916,-1.097811733138491e-05,-0.0003879327648753094,2.348499609041908e-05,-9.623785075967342e-06,-4.393799642550922e-05,0.0004352676552038544,-0.0001316399234234877,1.032494879657438e-05,4.165047950548689e-05,5.286743777816626e-07,-5.331997821145241e-06,1.294924504046186e-05,4.875127657873642e-07,0.0003776078160787346,-6.513547559590691e-05,0.0001699469690408851,-2.925381957417441e-05,0.000275645634959544,-6.073562434382669e-05
3,764422.2742525883,0.0,3.769137466664657,-0.675881694990426,1.0,0.0,0.9819663356824516,-0.03758826712169343,-0.02722039800358395,-0.001059830715055429,3.731976718723048,-0.6678185622852991,0.0,0.0,-0.0008446845837471254,0.0001148808463722513,2.313449338012067e-05,4.608574183793734e-05,0.0002975655562674096,-1.139038397627074e-05,-0.0003878117399612479,2.438945803382696e-05,-1.017239909269999e-05,-4.558106054505375e-05,0.0004337383504057619,-0.0001365771301763623,1.089799329478979e-05,4.319871146521606e-05,5.699754167706689e-07,-5.546903702152518e-06,1.296209428742093e-05,5.046812928835378e-07,0.0003769137466664657,-6.758816949904261e-05,0.0001696353053965022,-3.035538919478632e-05,0.0002750010383040596,-6.302302951636057e-05
3,794328.234724269,0.0,3.761664398687318,-0.7012546272757314,1.0,0.0,0.9815242125021765,-0.03899521814004894,-0.02724944402672091,-0.001096820072324756,3.724594194374777,-0.692889026210353,0.0,0.0,-0.0008435121846360888,0.000119208117577688,2.373901047216464e-05,4.78016816937467e-05,0.0002974315795461141,-1.18167327697118e-05,-0.0003876813734299282,2.532760119065722e-05,-1.07630847451548e-05,-4.727938642121112e-05,0.0004320918007340003,-0.000141682198080778,1.151493356119603e-05,4.479786153691535e-05,6.144291133102735e-07,-5.770966343571911e-06,1.297592572700996e-05,5.22295272535598e-07,0.0003761664398687319,-7.012546272757315e-05,0.0001692997361079444,-3.149495573683422e-05,0.0002743069981872601,-6.53893808070304e-05
3,825404.1852680054,0.0,3.753619914399745,-0.7274934204980376,1.0,0.0,0.9810482916612155,-0.0404496714769439,-0.02728070273011177,-0.001134726158314683,3.716647176296736,-0.7188150570951599,0.0,0.0,-0.0008422501246835509,0.0001236848611481326,2.438973676654749e-05,4.957443114963577e-05,0.0002972873611094593,-1.225747620513452e-05,-0.000387540970403819,2.630054457759861e-05,-1.139892594268497e-05,-4.903408535996208e-05,0.0004303194175131809,-0.0001469587477201686,1.217897896384771e-05,4.644879747220559e-05,6.622641206404253e-07,-6.004631207051327e-06,1.299081082386275e-05,5.403457896736588e-07,0.0003753619914399746,-7.274934204980375e-05,0.000168938508013488,-3.267341168614363e-05,0.0002735598884635521,-6.783653856182161e-05
3,857695.8985908806,0.0,3.74496239787496,-0.7546172330168122,1.0,0.0,0.9805361131314222,-0.04195261029415907,-0.02731433387772057,-0.001173523308488009,3.708094552613391,-0.7456155892365857,0.0,0.0,-0.0008408918713990049,0.0001283146241777798,2.509003527180792e-05,5.14050147107148e-05,0.0002971321554943703,-1.271291221035123e-05,-0.000387389788521779,2.730942861859046e-05,-1.208320961575078e-05,-5.084619408762524e-05,0.0004284120476054187,-0.0001524102102699049,1.289354873428657e-05,4.815229468309155e-05,7.137237256341856e-07,-6.248370973176632e-06,1.300682565605741e-05,5.588206230895279e-07,0.0003744962397874961,-7.546172330168122e-05,0.0001685497523915178,-3.389161769257207e-05,0.0002727558439481969,-7.036629789424266e-05
3,891250.9381337314,0.0,3.735647537356154,-0.7826443302767369,1.0,0.0,0.9799850577742439,-0.04350495853936309,-0.02735050734458047,-0.001213177993976827,3.698892548251232,-0.7733086751902865,0.0,0.0,-0.000839430468687459,0.0001331008357545477,2.584348643818878e-05,5.329436326504307e-05,0.0002969651690224981,-1.318332076950397e-05,-0.0003872270353698259,2.835541362696269e-05,-1.281943532172199e-05,-5.271665945838746e-05,0.000426359946879442,-0.0001580397853926302,1.366228163421346e-05,4.990901940070889e-05,7.690664633897208e-07,-6.502687630545315e-06,1.302405111646689e-05,5.77703806655632e-07,0.0003735647537356155,-7.826443302767369e-05,0.0001681314794659651,-3.51503943268312e-05,0.0002718907490476988,-7.298037166509233e-05
3,926118.7281287787,0.0,3.725628205228004,-0.8115918799968804,1.0,0.0,0.9793923403028442,-0.04510756852792278,-0.02738940352235045,-0.001253647805840336,3.688994606359237,-0.8019112834592322,0.0,0.0,-0.0008378585179069434,0.0001380467757824948,2.665389776217084e-05,5.524329659483835e-05,0.0002967855576675285,-1.36689601599766e-05,-0.0003870518658848045,2.94396780137382e-05,-1.361132465628972e-05,-5.464632144920008e-05,0.0004241527542599626,-0.0001638503943635936,1.448904536200334e-05,5.171950998595148e-05,8.285667002817406e-07,-6.768114738315972e-06,1.304257310588117e-05,5.96975145638255e-07,0.0003725628205228004,-8.115918799968804e-05,0.0001676815730163289,-3.645051288451056e-05,0.0002709602266056394,-7.568037149313096e-05
3,962350.6263980733,0.0,3.714854342111605,-0.8414757245270896,1.0,0.0,0.9787550024979772,-0.04676120715791295,-0.02743121369942068,-0.001294880338155668,3.67835127380221,-0.8314390736271077,0.0,0.0,-0.00083616815955561,0.0001431555402667123,2.752531304120748e-05,5.725250399778495e-05,0.000296592424999387,-1.417006277512514e-05,-0.000386863379752307,3.056341619879001e-05,-1.446283032719765e-05,-5.663589431294891e-05,0.000421779466762097,-0.0001698446280657085,1.537794554114821e-05,5.358415625392063e-05,8.925151722438443e-07,-7.045219874009398e-06,1.306248271400985e-05,6.166096848360326e-07,0.0003714854342111605,-8.414757245270897e-05,0.0001671977851728277,-3.779268516486853e-05,0.0002699596271304233,-7.846778664691947e-05
3,999999.9999999839,0.0,3.70327284719595,-0.8723101287617724,1.0,0.0,0.9780699068040016,-0.04846654066233158,-0.02747614040602195,-0.001336811963094181,3.666910092814184,-0.8619061473463114,0.0,0.0,-0.0008343510559176079,0.000148430002810342,2.846202110544912e-05,5.932252288633503e-05,0.0002963848202436369,-1.468683050373684e-05,-0.000386660618824767,3.172783620163669e-05,-1.53781447216294e-05,-5.868594576105209e-05,0.0004192284159873956,-0.0001760246894950412,1.633333410516524e-05,5.550317667454021e-05,9.612194628304183e-07,-7.334607278326145e-06,1.308387638381998e-05,6.365771252829433e-07,0.000370327284719595,-8.723101287617725e-05,0.0001666777314915538,-3.917755215210507e-05,0.0002688840186010183,-8.134396066839799e-05
3,1039122.303835152,0.0,3.6908274772718,-0.904107502037428,1.0,0.0,0.9773337304524955,-0.05022411780468911,-0.02752439771323399,-0.00137936649131884,3.654615501247764,-0.8933247736260254,0.0,0.0,-0.0008323983750514394,0.000153872772078496,2.946856382437493e-05,6.145371523583784e-05,0.0002961617365007562,-1.521942963778458e-05,-0.0003864425645901376,3.293415688883958e-05,-1.636170777045385e-05,-6.079687404949555e-05,0.0004164872466369245,-0.0001823923304254934,1.735981686295629e-05,5.747659331490422e-05,1.035004403145418e-06,-7.636920708511228e-06,1.310685605392095e-05,6.568411863423047e-07,0.00036908274772718,-9.04107502037428e-05,0.0001661188864203529,-4.060567152845569e-05,0.0002677281770795268,-8.431006558213362e-05
3,1079775.162327692,0.0,3.677458757322319,-0.9368780925176178,1.0,0.0,0.9765429602840967,-0.0520343514287511,-0.02757621147312576,-0.001422453711374616,3.641408744239034,-0.9257050869422154,0.0,0.0,-0.0008303007765658385,0.0001594861449964041,3.054974315452787e-05,6.364624175862167e-05,0.000295922109176999,-1.576798528143973e-05,-0.0003862081357272753,3.418360485608074e-05,-1.741821388161083e-05,-6.296888284844329e-05,0.0004135428976840387,-0.0001889487818989455,1.846225999504732e-05,5.950420439568095e-05,1.114212373022333e-06,-7.952846511285044e-06,1.313152927291703e-05,6.773589101783886e-07,0.000367745875732232,-9.368780925176178e-05,0.0001655185792835924,-4.207750395191888e-05,0.0002664865783954937,-8.736707355134643e-05
3,1122018.454301945,0.0,3.663103905947599,-0.9706296526965026,1.0,0.0,0.9756938884644182,-0.05389749828081047,-0.02763181948538353,-0.001465967802304735,3.627227800525298,-0.9590547568173071,0.0,0.0,-0.0008280483996938107,0.0001652720554689169,3.171062695999802e-05,6.590003369153222e-05,0.0002956648146861873,-1.633257523660923e-05,-0.0003859561857893656,3.547741092468372e-05,-1.855261768124412e-05,-6.520195378567281e-05,0.0004103815869444425,-0.0001956946782357653,1.964579519460346e-05,6.158555434496667e-05,1.199203479898645e-06,-8.283116925508208e-06,1.315800927875406e-05,6.980799058593977e-07,0.0003663103905947599,-9.706296526965026e-05,0.0001648739909329681,-4.359339803715032e-05,0.0002651533912060879,-9.051572585364967e-05
3,1165914.401179813,0.0,3.647696779355571,-1.00536707484028,1.0,0.0,0.9747826093170433,-0.05581363703408129,-0.02769147157382894,-0.00150978561455313,3.612007327102751,-0.9933786277032073,0.0,0.0,-0.0008256308542461677,0.000171232018437684,3.295655330010416e-05,6.821476209976397e-05,0.0002953886694900131,-1.691322334366099e-05,-0.000385685501063334,3.681680623477629e-05,-1.977013826494741e-05,-6.74958165690243e-05,0.0004069887998827278,-0.0002026299743026695,2.091582312777605e-05,6.371990124925074e-05,1.290355588661967e-06,-8.628513623487657e-06,1.318641503515664e-05,7.189455307395858e-07,0.0003647696779355571,-0.000100536707484028,0.0001641821512319432,-4.515357398650942e-05,0.0002637224717785708,-9.375649906691261e-05
3,1211527.658628569,0.0,3.631167838135807,-1.041091995445938,1.0,0.0,0.9738050175254845,-0.05778264446030148,-0.02775542955411586,-0.001553764815333702,3.595678626389306,-1.028678328258256,0.0,0.0,-0.0008230372151022819,0.0001773670691332923,3.429313283917207e-05,7.058980462101359e-05,0.0002950924295531772,-1.750989226069742e-05,-0.0003853947986596899,3.820301792098921e-05,-2.107626162292631e-05,-6.984991661371176e-05,0.0004033492836034162,-0.0002097538558333184,2.22780148461087e-05,6.590618162360368e-05,1.388064172377026e-06,-8.989871498084413e-06,1.321687121624565e-05,7.398880073017631e-07,0.0003631167838135807,-0.0001041091995445938,0.0001634399375631503,-4.675810582992071e-05,0.0002621873608863822,-9.708956837979542e-05
3,1258925.411794147,0.0,3.613444141540075,-1.0778023681415,1.0,0.0,0.9727568079862481,-0.05980416971417211,-0.02782396707166934,-0.001597741896145255,3.578169640558984,-1.064951849449262,0.0,0.0,-0.0008202560209739918,0.0001836776974332675,3.572624899186093e-05,7.302420960208239e-05,0.0002947747902988631,-1.812247567096124e-05,-0.0003850827248938982,3.963726436123993e-05,-2.247674086249489e-05,-7.226338012772758e-05,0.0003994470470882306,-0.00021706464267411,2.373831073989425e-05,6.814297245291088e-05,1.492741950271321e-06,-9.368082700465368e-06,1.324950812936635e-05,7.608294743548834e-07,0.0003613444141540075,-0.00010778023681415,0.0001626440745708629,-4.840690224769374e-05,0.0002605412832572736,-0.000100514767973509
3,1308177.474260173,0.0,3.594449374515503,-1.115492004894529,1.0,0.0,0.9716334776262895,-0.06187760672262502,-0.02789736928667676,-0.001641530042015782,3.559404978229929,-1.102193091347005,0.0,0.0,-0.0008172752782608164,0.0001901637773060738,3.72620553748348e-05,7.551665761612806e-05,0.0002944343871594817,-1.875078991594698e-05,-0.0003847478540277834,4.11207499953775e-05,-2.397759380975072e-05,-7.473497664373956e-05,0.0003952653688581942,-0.0002245596849268247,2.530291657624551e-05,7.042845049407294e-05,1.604818275717253e-06,-9.764100930362938e-06,1.328446156508417e-05,7.816809723884676e-07,0.0003594449374515503,-0.0001115492004894529,0.0001617911353740877,-5.00996859703184e-05,0.000258777150060364,-0.000104031548462438
